n,m,k,apwelfare,aprevenue,apef,apefloss,apmc,apmcloss,aptime,uswelfare,usrevenue,usef,usefloss,usmc,usmcloss,ustime,gwwelfare,gwrevenue,gwef,gwefloss,gwmc,gwmcloss,gwtime,gewelfare,gerevenue,geef,geefloss,gemc,gemcloss,getime,owwelfare,owrevenue,owef,owefloss,owmc,owmcloss,owtime,oewelfare,oerevenue,oeef,oeefloss,oemc,oemcloss,oetime
3,4,2,0.980312848734377185,0.980312848734377185,0.125,0.5,0,0,2.76298666666666678e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,5.54518666666666633e-05,1,1,0,0,0.21111111111111111,0.17447218050165661,1.06441333333333337e-05,0.599530371937579742,0.599530371937579742,0.0749999999999999972,0.150051856844052423,0.27777777777777779,0.468878963870375476,1.02054000000000006e-05,1,1,0,0,0.21111111111111111,0.17447218050165661,0.00393101393333333306,0.603487827728753645,0.603487827728753645,0.133333333333333359,0.20725329822834393,0.266666666666666663,0.419982963671132192,0.00386746656666666667
3,4,3,1,1,0,0,0,0,2.84736333333333347e-05,1,1,0,0,0,0,5.83293333333333307e-05,1,1,0,0,0,0,1.12309666666666663e-05,0.536415820803580745,0.536415820803580745,0.349999999999999978,0.43125168572417466,0,0,1.15221333333333327e-05,1,1,0,0,0,0,0.00443186303333333292,0.536415820803580745,0.536415820803580745,0.349999999999999978,0.43125168572417466,0,0,0.00401679796666666675
3,5,1,1,1,0,0,0,0,2.85000666666666684e-05,0.707122841854290751,0.707122841854290751,0,0,0.66666666666666663,0.66666666666666663,7.18317000000000055e-05,1,1,0,0,0,0,1.14075333333333339e-05,0.766156496014151589,0.766156496014151589,0.213333333333333319,0.351370240979932191,0,0,9.4734333333333332e-06,1,1,0,0,0,0,0.00415616400000000039,0.766156496014151589,0.766156496014151589,0.213333333333333319,0.351370240979932191,0,0,0.0036490810999999998
3,5,2,0.941569697349950885,0.941569697349950885,0.113333333333333341,0.566666666666666652,0,0,2.77298666666666668e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,7.65234666666666667e-05,1,1,0,0,0.22222222222222221,0.134736007901823579,1.14228000000000001e-05,0.543442866545769121,0.543442866545769121,0.100000000000000006,0.165008216215914855,0.266666666666666663,0.446142018891262593,9.37486666666666725e-06,1,1,0,0,0.22222222222222221,0.134736007901823579,0.00500929440000000021,0.513313228416713119,0.513313228416713119,0.119999999999999996,0.213237089104391153,0.266666666666666663,0.459720647956679218,0.00344080746666666683
3,5,3,1,1,0,0,0,0,2.77675000000000014e-05,1,1,0,0,0,0,7.26459333333333285e-05,1,1,0,0,0,0,1.15715333333333326e-05,0.466431816143988265,0.466431816143988265,0.480000000000000038,0.470340071196348686,0,0,9.45949999999999981e-06,1,1,0,0,0,0,0.00351650873333333351,0.466431816143988265,0.466431816143988265,0.480000000000000038,0.470340071196348686,0,0,0.00336651000000000008
3,6,1,1,1,0,0,0,0,3.02091000000000019e-05,0.640309709379176639,0.640309709379176639,0,0,0.66666666666666663,0.66666666666666663,9.30530666666666719e-05,1,1,0,0,0,0,1.24876333333333339e-05,0.710495975448473205,0.710495975448473205,0.22222222222222221,0.39378825040248755,0,0,9.66146666666666718e-06,1,1,0,0,0,0,0.00473831129999999993,0.710495975448473205,0.710495975448473205,0.22222222222222221,0.39378825040248755,0,0,0.0151590651333333333
3,6,2,0.932268420935499331,0.932268420935499331,0.161111111111111094,0.83333333333333337,0,0,2.93013000000000001e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,9.41201666666666604e-05,1,1,0,0,0.255555555555555536,0.212793032283234457,1.24201333333333333e-05,0.462298321720357397,0.462298321720357397,0.161111111111111122,0.328435600187376886,0.299999999999999989,0.619146095127592555,9.85093333333333425e-06,1,1,0,0,0.255555555555555536,0.212793032283234457,0.00522313633333333378,0.548303375384082137,0.548303375384082137,0.122222222222222218,0.268551689675336935,0.288888888888888862,0.542445592994065584,0.00357096093333333312
3,6,3,1,1,0,0,0,0,2.85262000000000014e-05,1,1,0,0,0,0,9.82484999999999928e-05,1,1,0,0,0,0,1.25930666666666664e-05,0.421502103234138281,0.421502103234138281,0.455555555555555547,0.51463384295926029,0,0,1.01206333333333327e-05,1,1,0,0,0,0,0.00401513563333333323,0.421502103234138281,0.421502103234138281,0.455555555555555547,0.51463384295926029,0,0,0.00351079116666666666
3,7,1,1,1,0,0,0,0,3.15781666666666686e-05,0.611484394376377249,0.611484394376377249,0,0,0.66666666666666663,0.66666666666666663,0.000120552700000000002,1,1,0,0,0,0,1.44254333333333325e-05,0.571720173335849569,0.571720173335849569,0.309523809523809534,0.591804216103977043,0,0,1.08959333333333336e-05,1,1,0,0,0,0,0.00430895476666666704,0.571720173335849569,0.571720173335849569,0.309523809523809534,0.591804216103977043,0,0,0.00394739220000000016
3,7,2,0.931084917845161564,0.931084917845161564,0.138095238095238076,0.83333333333333337,0,0,3.07153666666666673e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,0.00011921836666666667,1,1,0,0,0.27777777777777779,0.185555767455890225,1.39101333333333326e-05,0.337221562607953274,0.337221562607953274,0.15714285714285714,0.354317517662969594,0.322222222222222188,0.65218574144636865,1.13243666666666661e-05,1,1,0,0,0.27777777777777779,0.185555767455890225,0.00425584236666666678,0.358153805483334586,0.358153805483334586,0.152380952380952367,0.363612972268792634,0.311111111111111116,0.6213511999202459,0.00376063670000000017
