n,m,p,evwelfare,evrevenue,evef,evefloss,evmc,evmcloss,evtime,gwwelfare,gwrevenue,gwef,gwefloss,gwmc,gwmcloss,gwtime,gewelfare,gerevenue,geef,geefloss,gemc,gemcloss,getime,owwelfare,owrevenue,owef,owefloss,owmc,owmcloss,owtime,oewelfare,oerevenue,oeef,oeefloss,oemc,oemcloss,oetime
2,4,0.75,0.988222423841837894,0.927746703840024889,0,0,0.0400000000000000008,0,5.9621650000000002e-05,0.958199473194582541,0.896780879013840182,0.0199999999999999935,0.0192576261437048118,0.0550000000000000003,0.0550000000000000003,0.00119130861000000003,0.908596816632419424,0.837250740650186898,0.0575000000000000025,0.0805125875165199345,0.0800000000000000017,0.0752676841810617919,0.00152352619999999994,0.988222423841837894,0.927746703840024889,0,0,0.0299999999999999885,0.0299999999999999885,0.0534984554600000037,0.931348633911510904,0.865751008073454287,0.0625,0.0857890993343117109,0.0450000000000000053,0.0427004864214266186,0.0930799288400000063
2,4,1,0.992116511920344668,0.885030322119118029,0,0,0.0149999999999999925,0,5.84582499999999989e-05,0.992116511920344668,0.885030322119118029,0,0,0.0149999999999999925,0.0149999999999999925,0.00120514229999999986,0.920961643949583908,0.811239110536390418,0.05999999999999997,0.0545341281678527467,0.0550000000000000003,0.0550000000000000003,0.00151316296000000004,0.992116511920344668,0.885030322119118029,0,0,0.0149999999999999925,0.0149999999999999925,0.0428802685300000014,0.920961643949583908,0.811239110536390418,0.05999999999999997,0.0545341281678527467,0.0550000000000000003,0.0550000000000000003,0.125236167119999992
2,5,0.25,0.988765029809040463,0.981123400006009394,0,0,0.200000000000000011,0,5.31760100000000011e-05,0.98403937478009218,0.976946434919164441,0,0,0.0549999999999999864,0.0549999999999999864,0.00116470739999999999,0.947560898846921851,0.936212716484489893,0.0340000000000000024,0.0475929105770916197,0.0800000000000000017,0.0721052963705631905,0.00131064549000000003,0.988765029809040463,0.981123400006009394,0,0,0.049999999999999982,0.049999999999999982,0.031456041669999997,0.950058719572224208,0.943289664692626095,0.0359999999999999903,0.0547251775455080136,0.0699999999999999789,0.0669602832515677343,0.0318556146400000018
2,5,0.5,0.990056496996550961,0.96449661635078876,0,0,0.0449999999999999914,0,5.57160400000000026e-05,0.959691731920667479,0.935749044917064232,0.00599999999999999752,0.00455790343239839777,0.0499999999999999958,0.0499999999999999958,0.00120828208000000009,0.871036638171977406,0.843395324210662656,0.0599999999999999908,0.0972026169192637124,0.100000000000000019,0.0865462957097555829,0.0015221325,0.990056496996550961,0.96449661635078876,0,0,0.01999999999999999,0.01999999999999999,0.0433954660800000003,0.898100980612147493,0.877016660176022866,0.0539999999999999994,0.0814495523122677617,0.0799999999999999878,0.0699155277540940701,0.0625603846599999958
2,5,0.75,0.982272545619895299,0.932601423894957926,0,0,0.0350000000000000033,0,5.7664370000000001e-05,0.970654177420387954,0.92017762822273963,0.0119999999999999898,0.00553429863372235323,0.0399999999999999939,0.0399999999999999939,0.00117427149999999991,0.883153245636717821,0.815067275203936292,0.0779999999999999999,0.0961776631211225252,0.0750000000000000111,0.0732932457696923723,0.00149105512999999994,0.982272545619895299,0.932601423894957926,0,0,0.029999999999999985,0.029999999999999985,0.0587587083099999977,0.917552114952508768,0.846271829998507474,0.067999999999999991,0.0662420617332735717,0.0550000000000000003,0.0536187850891440485,0.0984544940599999946
2,5,1,0.978687163772296365,0.893271779119010234,0,0,0.0349999999999999825,0,5.58540199999999989e-05,0.978687163772296365,0.893271779119010234,0,0,0.0349999999999999825,0.0349999999999999825,0.00112003145,0.922899571496485605,0.801462149081218156,0.0920000000000000123,0.1020525823368722,0.024999999999999991,0.024999999999999991,0.00143319646999999994,0.978687163772296365,0.893271779119010234,0,0,0.0349999999999999825,0.0349999999999999825,0.0359418177100000041,0.922899571496485605,0.801462149081218156,0.0920000000000000123,0.1020525823368722,0.024999999999999991,0.024999999999999991,0.13402241035000001
2,6,0.25,0.996917676506774209,0.987276557297684043,0,0,0.174999999999999989,0,5.02142199999999991e-05,0.974312413321402615,0.969460767741569529,0,0,0.0449999999999999914,0.0449999999999999914,0.00120467417999999991,0.93045528111164566,0.918492537574733481,0.0283333333333333388,0.043803002709473092,0.100000000000000019,0.084421164934100873,0.00137982312000000003,0.996917676506774209,0.987276557297684043,0,0,0.01999999999999999,0.01999999999999999,0.0351082763899999983,0.960601345909060544,0.95096022669997049,0.0233333333333333344,0.0378969761870424846,0.0749999999999999972,0.0605440835865044963,0.0417252502800000008
2,6,0.5,0.993818819230271489,0.965698502146542404,0,0,0.0400000000000000008,0,5.77412000000000021e-05,0.9807099794681442,0.949714982148306741,0.00333333333333333572,0.00672421056712768899,0.0249999999999999979,0.0249999999999999979,0.00124918156999999992,0.870928097573470117,0.830523383103955126,0.0899999999999999967,0.115466444172121735,0.08500000000000002,0.0709401247253893114,0.00158470090999999992,0.993818819230271489,0.965698502146542515,0,0,0.0149999999999999925,0.0149999999999999925,0.0471272504800000006,0.919430975140494211,0.886729443812450113,0.0816666666666666652,0.10029427393770636,0.0349999999999999895,0.0294725178767109609,0.0684787622899999948
2,6,0.75,0.994458922594946615,0.945784063018187626,0,0,0.00999999999999999327,0,5.81913699999999978e-05,0.985227846171449539,0.933805592682485752,0.0166666666666666699,0.0107383442119627168,0.0149999999999999908,0.0149999999999999908,0.00119361714999999995,0.902815959310449889,0.847564505887313024,0.0849999999999999922,0.093236619299273113,0.049999999999999982,0.049877673664734487,0.00154740726000000004,0.994458922594946615,0.945784063018187626,0,0,0.00999999999999999327,0.00999999999999999327,0.0531355687600000015,0.912327110431306432,0.866886277998941357,0.0899999999999999967,0.108187269228108465,0.0249999999999999944,0.0241199203638615134,0.107384195170000002
2,6,1,0.994011823514202475,0.910581262519646661,0,0,0.00999999999999999327,0,5.3216900000000002e-05,0.994011823514202475,0.910581262519646661,0,0,0.00999999999999999327,0.00999999999999999327,0.00127716247000000016,0.879483446173528916,0.787460939100767976,0.101666666666666655,0.103390835809824139,0.06500000000000003,0.06500000000000003,0.00151349936000000004,0.994011823514202475,0.910581262519646661,0,0,0.00999999999999999327,0.00999999999999999327,0.0354444535800000002,0.879483446173528916,0.787460939100767976,0.101666666666666655,0.103390835809824139,0.06500000000000003,0.06500000000000003,0.150786137270000009
