n,m,k,apwelfare,aprevenue,apef,apefloss,apmc,apmcloss,aptime,uswelfare,usrevenue,usef,usefloss,usmc,usmcloss,ustime,gwwelfare,gwrevenue,gwef,gwefloss,gwmc,gwmcloss,gwtime,gewelfare,gerevenue,geef,geefloss,gemc,gemcloss,getime,owwelfare,owrevenue,owef,owefloss,owmc,owmcloss,owtime,oewelfare,oerevenue,oeef,oeefloss,oemc,oemcloss,oetime
11,10,7,0.971166775623907963,0.971166775623907963,0.131000000000000005,0.890000000000000013,0,0,3.41734799999999993e-05,1,1,0,0,0.363636363636363646,0.363636363636363646,0.000546313109999999979,1,1,0,0,0.130000000000000004,0.234682712525001225,2.45347199999999988e-05,0.321980400259247512,0.321980400259247512,0.00199999999999999831,0.0107110979216008435,0.205454545454545445,0.78097021597126115,2.08491500000000001e-05,1,1,0,0,0.130000000000000004,0.234682712525001225,0.0122753986600000007,0.33341025038961386,0.33341025038961386,0.00199999999999999831,0.016374251760685684,0.20636363636363636,0.776014653227022344,0.00865868688999999955
11,10,8,0.951126542317783374,0.951126542317783374,0.0690000000000000058,0.65999999999999992,0,0,3.13942199999999998e-05,1,1,0,0,0.272727272727272707,0.272727272727272707,0.00056157094999999995,1,1,0,0,0.0827272727272727326,0.15407077294472607,2.42465999999999992e-05,0.30365856906064731,0.30365856906064731,0.00199999999999999874,0.00649622934581704781,0.172727272727272729,0.76418279607208206,2.19346699999999998e-05,1,1,0,0,0.0827272727272727326,0.15407077294472607,0.00886155406999999951,0.299687289126469358,0.299687289126469358,0.0029999999999999992,0.0133307308618861847,0.172727272727272729,0.766901424615736627,0.00872367305999999926
11,10,9,1,1,0.0150000000000000012,0.149999999999999994,0,0,3.17120199999999986e-05,1,1,0,0,0.181818181818181823,0.181818181818181823,0.000561280229999999995,1,1,0,0,0.0545454545454545497,0.10303547406926454,2.51733800000000005e-05,0.282267153804809545,0.282267153804809545,0.00699999999999999668,0.0361247779201664884,0.136363636363636354,0.755199840526586286,2.24226799999999999e-05,1,1,0,0,0.0545454545454545497,0.10303547406926454,0.00858128439999999992,0.282267153804809545,0.282267153804809545,0.00699999999999999668,0.0361247779201664884,0.136363636363636354,0.755199840526586286,0.00846842832999999962
11,10,10,1,1,0,0,0,0,3.06439200000000012e-05,1,1,0,0,0.0909090909090909116,0.0909090909090909116,0.000557441789999999979,1,1,0,0,0.0345454545454545389,0.0686734205175640322,2.52650600000000003e-05,0.301025471187521876,0.301025471187521876,0.0449999999999999983,0.195054592565429952,0.0863636363636363646,0.700848468034430017,2.34641699999999993e-05,1,1,0,0,0.0345454545454545389,0.0686734205175640322,0.00852660916999999942,0.301025471187521876,0.301025471187521876,0.0449999999999999983,0.195054592565429952,0.0863636363636363646,0.700848468034430017,0.00820624149000000018
11,10,11,1,1,0,0,0,0,3.03795999999999996e-05,1,1,0,0,0,0,0.000571467230000000039,1,1,0,0,0,0,2.57087600000000008e-05,0.373404126120231328,0.373404126120231328,0.465000000000000024,0.55631427518179799,0,0,2.32941900000000007e-05,1,1,0,0,0,0,0.00844858453999999988,0.373404126120231328,0.373404126120231328,0.465000000000000024,0.55631427518179799,0,0,0.00845461108000000044
11,11,1,1,1,0,0,0,0,3.79834300000000017e-05,0.512271875914248942,0.512271875914248942,0,0,0.909090909090909061,0.909090909090909061,0.000630919459999999973,1,1,0,0,0,0,2.2866630000000001e-05,0.787171686297603257,0.787171686297603257,0.170909090909090899,0.492330364403432474,0,0,2.0056270000000001e-05,1,1,0,0,0,0,0.00909118744000000055,0.787171686297603257,0.787171686297603257,0.170909090909090899,0.492330364403432474,0,0,0.00901602206000000003
11,11,2,0.91261224506095262,0.91261224506095262,0.132727272727272722,0.812846255281947538,0,0,3.67776600000000025e-05,0.623012420417005774,0.623012420417005774,0,0,0.818181818181818232,0.818181818181818232,0.000593343759999999973,0.981457857732761285,0.981457857732761285,0.00272727272727272835,0.000885706630031872044,0.125454545454545457,0.0880173619513399119,2.57913300000000003e-05,0.547801484035434716,0.547801484035434716,0.0863636363636363646,0.326842095543030842,0.169090909090909097,0.351149432334133926,2.16564099999999989e-05,1,1,0.000909090909090909632,0.000325177283522852826,0.0972727272727272607,0.0503275411291172065,0.0191963743399999991,0.575005598509982674,0.575005598509982674,0.0900000000000000105,0.345141291856805144,0.0981818181818181895,0.27891355464943407,0.0142668815599999999
11,11,3,0.826323426541932804,0.826323426541932804,0.239090909090909076,0.945095362855858823,0,0,3.53036600000000028e-05,0.705808412286756726,0.705808412286756726,0,0,0.727272727272727293,0.727272727272727293,0.00060570264999999996,0.959309324263810326,0.959309324263810326,0.00454545454545454697,0.0148408589870991439,0.205454545454545445,0.22880011600066244,2.48970800000000012e-05,0.403108109829073469,0.403108109829073469,0.0736363636363636387,0.272004980593513468,0.244545454545454538,0.593011995476407594,2.10185099999999994e-05,1,1,0.000909090909090909524,0.000150081178242647518,0.16272727272727272,0.167570115978258383,0.0288454119500000002,0.559836862702926652,0.559836862702926652,0.0872727272727272657,0.250843864770637803,0.149999999999999994,0.408068544206100392,0.0253217012400000011
11,11,4,0.789445958434050743,0.789445958434050743,0.29363636363636364,0.95264490219262965,0,0,3.55933500000000003e-05,0.839778511455416599,0.839778511455416599,0,0,0.636363636363636354,0.636363636363636354,0.000605715840000000056,0.934185636890760285,0.934185636890760285,0.000909090909090909632,0.000460887461096795396,0.218181818181818171,0.269539033252521154,2.545375e-05,0.391872068524744099,0.391872068524744099,0.0372727272727272768,0.172786859608690918,0.242727272727272736,0.653834204540918451,2.12604699999999987e-05,1,1,0,0,0.18454545454545454,0.224125676665913404,0.022776259699999999,0.431651579863224832,0.431651579863224832,0.0490909090909090878,0.162978205228384743,0.198181818181818181,0.639899442841704524,0.0219148353900000016
11,11,5,0.868397678456928501,0.868397678456928501,0.275454545454545452,0.968214695804588743,0,0,3.30815500000000018e-05,0.927674630839108505,0.927674630839108505,0,0,0.545454545454545414,0.545454545454545414,0.000634475439999999989,0.950895623218963926,0.950895623218963926,0.000909090909090909632,0.000376298420831184144,0.209090909090909077,0.318194936865741684,2.39632099999999985e-05,0.350617603766802233,0.350617603766802233,0.0181818181818181809,0.0449744914391242631,0.260909090909090924,0.759015675436206405,2.08479299999999995e-05,1,1,0.00272727272727272705,0.00219251869644398025,0.178181818181818191,0.250329166939392223,0.0106839338399999997,0.43519610816862131,0.43519610816862131,0.0700000000000000067,0.184452888863395892,0.171818181818181814,0.598749311515844984,0.0105483734700000005
