n,m,k,p,spwelfare,sprevenue,spef,spefloss,spmc,spmcloss,sptime,gwwelfare,gwrevenue,gwef,gwefloss,gwmc,gwmcloss,gwtime,gewelfare,gerevenue,geef,geefloss,gemc,gemcloss,getime,owwelfare,owrevenue,owef,owefloss,owmc,owmcloss,owtime,oewelfare,oerevenue,oeef,oeefloss,oemc,oemcloss,oetime
2,2,1,1,0.896585933467988094,0.769184445942876494,0,0,0.133333333333333359,0.133333333333333359,0.000103146566666666666,0.896585933467988094,0.769184445942876494,0,0,0.100000000000000019,0.100000000000000019,0.00228529953333333341,0.896585933467988094,0.769184445942876494,0,0,0.100000000000000019,0.100000000000000019,0.0031897415333333335,0.896585933467988094,0.769184445942876494,0,0,0.133333333333333359,0.133333333333333359,0.0805076399666666692,0.896585933467988094,0.769184445942876494,0,0,0.133333333333333359,0.133333333333333359,0.0575305683000000012
2,2,2,1,1,1,0,0,0.0666666666666666657,0.0666666666666666657,6.63018666666666696e-05,1,1,0,0,0.0166666666666666699,0.0166666666666666699,0.00103927816666666661,0.977208076990727648,0.977208076990727537,0.0333333333333333329,0.0227919230092724114,0.0166666666666666699,0.0166666666666666699,0.00108350536666666666,1,1,0,0,0.0666666666666666657,0.0666666666666666657,0.0121413442333333337,0.977208076990727648,0.977208076990727537,0.0333333333333333329,0.0227919230092724114,0.0666666666666666657,0.0666666666666666657,0.0117035194333333318
2,3,-2,0.333333333333333315,0.931697900271989177,0.846886958325443362,0,0,0.400000000000000022,0.400000000000000022,4.9094800000000003e-05,0.970692946518077582,0.91725860119808289,0,0,0.116666666666666655,0.0975425291706772807,0.00214661000000000018,0.970692946518077582,0.91725860119808289,0,0,0.116666666666666655,0.0975425291706772807,0.00242007616666666675,0.970692946518077582,0.91725860119808289,0,0,0.149999999999999967,0.13087586250401062,0.012744950733333333,0.970692946518077582,0.91725860119808289,0,0,0.149999999999999967,0.13087586250401062,0.0120268673333333333
2,3,-1,0.333333333333333315,0.965190329159906213,0.913109967626038466,0.0111111111111111115,0.00733309889348718758,0.616666666666666696,0.616666666666666696,5.09058333333333297e-05,0.975443721663688423,0.939299631052708417,0,0,0.0166666666666666664,0.00252630773239691979,0.00146085796666666672,0.983789097457857364,0.941434144844593201,0,0,0.0166666666666666664,0.00252630773239691979,0.00157735726666666655,0.988689284765936982,0.937401191034351711,0.0222222222222222196,0.0178335849837422816,0.0333333333333333329,0.0191929743990635858,0.0192034250666666649,0.987288004665282326,0.935999910933697055,0.0111111111111111098,0.00624781794012575255,0.0333333333333333329,0.0191929743990635858,0.0160489805333333332
2,3,1,0.333333333333333315,0.971389352927948813,0.892647951226955394,0.0111111111111111098,0.0132694424985008042,0.433333333333333348,0.433333333333333348,6.8280200000000004e-05,0.965486555406701252,0.908604719817482143,0,0,0.0333333333333333398,0.00820085445211861733,0.00210872416666666677,0.971389352927948813,0.910255151286334829,0,0,0.0333333333333333398,0.00820085445211861733,0.00241802076666666668,0.975713818014451228,0.924429225774720753,0.0111111111111111098,0.00757869687060941117,0.0500000000000000028,0.0241357981923666295,0.025899947999999999,0.975713818014451228,0.924429225774720753,0.0111111111111111098,0.00757869687060941117,0.0500000000000000028,0.0241357981923666295,0.0273397933999999995
2,3,2,0.333333333333333315,0.989572881843458707,0.989572881843458707,0,0,0.833333333333333259,0.833333333333333259,4.85738999999999992e-05,0.989572881843458707,0.989572881843458707,0,0,0.0166666666666666699,0.00776062125198722936,0.00102266800000000001,0.989572881843458707,0.989572881843458707,0,0,0.0166666666666666699,0.00776062125198722936,0.0010927337666666666,1,1,0,0,0.0166666666666666699,0.0166666666666666699,0.0137512650666666673,0.992853242116540136,0.992853242116540136,0.0111111111111111098,0.00932897250428265691,0.0166666666666666699,0.0166666666666666699,0.00962753896666666657
2,3,-2,0.66666666666666663,0.893680022979789324,0.738842208090279229,0,0,0.266666666666666663,0.266666666666666663,4.87012666666666673e-05,0.92577047029955406,0.791911516633575729,0,0,0.0833333333333333287,0.0660278359741395121,0.00281339946666666653,0.92577047029955406,0.791911516633575729,0,0,0.0833333333333333287,0.0660278359741395121,0.00289014753333333325,0.906368093714076228,0.795636602026855488,0,0,0.18333333333333332,0.15482660782481622,0.028519670300000001,0.906368093714076228,0.795636602026855488,0,0,0.18333333333333332,0.15482660782481622,0.0361155713999999975
2,3,-1,0.66666666666666663,0.818236551106437449,0.705237236825100422,0.0111111111111111115,0.0143885278241356347,0.25,0.25,5.37355000000000008e-05,0.835513620621807451,0.742567382432387069,0.0222222222222222231,0.0165321897877203881,0.100000000000000019,0.0921316979388062396,0.00256233373333333327,0.836013736968135857,0.747277797900081531,0,0,0.0833333333333333287,0.0754650312721395766,0.00294480283333333316,0.870616953423836715,0.767616169739928189,0.0222222222222222196,0.0175217578256866534,0.100000000000000019,0.100000000000000019,0.0497155473666666681,0.854156554344762009,0.751155770660853483,0,0,0.133333333333333359,0.121982153861110706,0.123381678633333339
2,3,1,0.66666666666666663,0.907144995693960898,0.738996136179407626,0,0,0.233333333333333309,0.233333333333333309,5.33681000000000015e-05,0.911690914872821168,0.772623352725259505,0.0222222222222222265,0.0525637443928094819,0.0500000000000000028,0.036565822695386975,0.00272928826666666647,0.926444894856791379,0.769711129814672268,0,0,0.0500000000000000028,0.036565822695386975,0.00745993549999999974,0.915934982782880325,0.774643883824816082,0,0,0.0833333333333333287,0.0623320164995489548,0.0461161646666666675,0.915934982782880325,0.774643883824816082,0,0,0.0833333333333333287,0.0623320164995489548,0.0485965699333333334
2,3,2,0.66666666666666663,0.949606831532320061,0.93195645000583871,0,0,0.349999999999999978,0.349999999999999978,4.61250333333333365e-05,0.978036166425675813,0.963586300349639768,0.0222222222222222231,0.0132450381700630736,0.0833333333333333426,0.0833333333333333426,0.00138819846666666667,0.984575682187506906,0.970125816111470973,0.0222222222222222196,0.0111737732792062013,0.116666666666666655,0.101672532885690642,0.00151809316666666667,1,0.985550133923964067,0.0333333333333333329,0.0490320857321520504,0.0666666666666666796,0.0666666666666666796,0.028752487966666667,0.958356896857748053,0.94390703078171212,0.0555555555555555525,0.072346818597744153,0.100000000000000019,0.0827659728525630273,0.0325841783333333315
2,3,-2,1,0.851165690142102083,0.720179874074875714,0,0,0.433333333333333348,0.433333333333333348,5.31484000000000009e-05,0.859747848356414823,0.717819992606227419,0,0,0.299999999999999989,0.299999999999999989,0.00331279416666666656,0.859747848356414823,0.717819992606227419,0,0,0.299999999999999989,0.299999999999999989,0.00824744173333333275,0.860430370419836388,0.717158199770857818,0,0,0.400000000000000022,0.400000000000000022,0.0784077276000000045,0.860430370419836388,0.717158199770857818,0,0,0.400000000000000022,0.400000000000000022,0.0688308349333333347
