n,m,k,apwelfare,aprevenue,apef,apefloss,apmc,apmcloss,aptime,uswelfare,usrevenue,usef,usefloss,usmc,usmcloss,ustime,gwwelfare,gwrevenue,gwef,gwefloss,gwmc,gwmcloss,gwtime,gewelfare,gerevenue,geef,geefloss,gemc,gemcloss,getime,owwelfare,owrevenue,owef,owefloss,owmc,owmcloss,owtime,oewelfare,oerevenue,oeef,oeefloss,oemc,oemcloss,oetime
3,6,2,0.972650946560617236,0.972650946560617236,0.18333333333333332,0.866666666666666696,0,0,2.8951433333333332e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,9.3430966666666667e-05,1,1,0,0,0.299999999999999989,0.30050990660548399,1.23295999999999997e-05,0.641355269271029704,0.641355269271029704,0.138888888888888895,0.19556039617093296,0.333333333333333315,0.498130364400816927,9.93330000000000025e-06,1,1,0,0,0.299999999999999989,0.30050990660548399,0.00536159776666666685,0.630562457936523102,0.630562457936523213,0.155555555555555558,0.217916910725000551,0.333333333333333315,0.484144208143937327,0.00359518136666666689
3,6,3,1,1,0,0,0,0,2.87484666666666676e-05,1,1,0,0,0,0,9.51114333333333322e-05,1,1,0,0,0,0,1.26272666666666668e-05,0.585156550798543784,0.585156550798543784,0.449999999999999956,0.340450987691545248,0,0,9.85173333333333261e-06,1,1,0,0,0,0,0.00447298026666666671,0.585156550798543784,0.585156550798543784,0.449999999999999956,0.340450987691545248,0,0,0.00355242969999999998
3,7,1,1,1,0,0,0,0,3.14429333333333301e-05,0.453469414371764246,0.453469414371764246,0,0,0.66666666666666663,0.66666666666666663,0.000117937533333333327,1,1,0,0,0,0,1.47786333333333328e-05,0.792672126451054671,0.792672126451054671,0.280952380952380953,0.321268575789001753,0,0,1.11590333333333328e-05,1,1,0,0,0,0,0.00437027479999999979,0.792672126451054671,0.792672126451054671,0.280952380952380953,0.321268575789001753,0,0,0.00388200130000000004
3,7,2,0.984304061517717321,0.984304061517717321,0.15714285714285714,0.83333333333333337,0,0,3.01674333333333319e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,0.000121951966666666674,1,1,0,0,0.288888888888888862,0.27724239294006342,1.38178666666666669e-05,0.575067470614842757,0.575067470614842757,0.161904761904761912,0.29690299765239403,0.311111111111111116,0.529261600487092476,1.11023333333333338e-05,1,1,0,0,0.288888888888888862,0.27724239294006342,0.00511352833333333315,0.543444187406127655,0.543444187406127655,0.176190476190476175,0.320951316586154611,0.311111111111111116,0.539305937216007614,0.0660243908333333213
3,7,3,1,1,0,0,0,0,3.01739999999999994e-05,1,1,0,0,0,0,0.000122313999999999995,1,1,0,0,0,0,1.40344999999999992e-05,0.548763511588535091,0.548763511588535091,0.514285714285714235,0.376116326664742651,0,0,1.12202333333333331e-05,1,1,0,0,0,0,0.00413491136666666644,0.548763511588535091,0.548763511588535091,0.514285714285714235,0.376116326664742651,0,0,0.00353704403333333353
3,8,1,1,1,0,0,0,0,3.22247000000000034e-05,0.406924927702864925,0.406924927702864925,0,0,0.66666666666666663,0.66666666666666663,0.000143000966666666668,1,1,0,0,0,0,1.5357099999999999e-05,0.801493725735793139,0.801493725735793139,0.299999999999999989,0.314337214348677785,0,0,1.20653999999999997e-05,1,1,0,0,0,0,0.00554153126666666676,0.801493725735793139,0.801493725735793139,0.299999999999999989,0.314337214348677785,0,0,0.00425471723333333343
3,8,2,0.989068535578094821,0.989068535578094821,0.179166666666666669,0.900000000000000022,0,0,3.23595333333333342e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,0.000148245266666666668,1,1,0,0,0.299999999999999989,0.312753461104574415,1.45430666666666663e-05,0.589575398303597398,0.589575398303597398,0.141666666666666663,0.278156451108256264,0.322222222222222188,0.540942258380895602,1.18426333333333342e-05,1,1,0,0,0.299999999999999989,0.312753461104574415,0.00586362266666666694,0.578494331459283639,0.578494331459283639,0.137500000000000011,0.274427129490203647,0.322222222222222188,0.540997764563801997,0.00389033493333333343
3,8,3,1,1,0,0,0,0,3.10446666666666643e-05,1,1,0,0,0,0,0.000150525399999999987,1,1,0,0,0,0,1.50961333333333327e-05,0.622516404213809937,0.622516404213809937,0.400000000000000022,0.309160409853222462,0,0,1.20372666666666674e-05,1,1,0,0,0,0,0.00377502900000000006,0.622516404213809937,0.622516404213809937,0.400000000000000022,0.309160409853222462,0,0,0.00437023956666666644
3,9,1,1,1,0,0,0,0,3.48461999999999985e-05,0.406267612933906563,0.406267612933906563,0,0,0.66666666666666663,0.66666666666666663,0.000175415266666666667,1,1,0,0,0,0,1.55967666666666661e-05,0.743688509087506722,0.743688509087506722,0.322222222222222188,0.382364918223880024,0,0,1.22115666666666667e-05,1,1,0,0,0,0,0.00529022716666666636,0.743688509087506722,0.743688509087506722,0.322222222222222188,0.382364918223880024,0,0,0.00500824210000000002
3,9,2,0.975509847029283117,0.975509847029283117,0.174074074074074076,0.966666666666666674,0,0,3.34385000000000018e-05,1,1,0,0,0.333333333333333315,0.333333333333333315,0.000166318533333333323,1,1,0,0,0.333333333333333315,0.362058557509535861,1.55425333333333324e-05,0.616199524838828228,0.616199524838828228,0.137037037037037041,0.243268659256221237,0.333333333333333315,0.547274632385436499,1.26540666666666663e-05,1,1,0,0,0.333333333333333315,0.362058557509535861,0.00485537486666666636,0.593865118215916032,0.593865118215916032,0.125925925925925913,0.261725876688858383,0.333333333333333315,0.55767110271513809,0.00440921296666666688
