m,spmc,gwmc,gemc,owmc,oemc
5,0.469999999999999973,0.383333333333333304,0.388333333333333308,0.45333333333333331,0.455000000000000016
6,0.456666666666666665,0.365000000000000047,0.388333333333333308,0.408333333333333326,0.421666666666666634
7,0.516666666666666718,0.441666666666666652,0.456666666666666665,0.453333333333333366,0.469999999999999973
8,0.535000000000000031,0.460833333333333317,0.463333333333333375,0.446666666666666656,0.456666666666666665
9,0.539166666666666683,0.465833333333333321,0.459999999999999964,0.441666666666666707,0.455000000000000016
10,0.556666666666666643,0.491666666666666752,0.492500000000000104,0.467499999999999971,0.468333333333333379
