m,spwelfare,gwwelfare,gewelfare,owwelfare,oewelfare
2,0.931736872640240743,0.95866929523096045,0.962877514199824813,0.969097214353469405,0.968857315746589176
3,0.900163634682088376,0.927235449584742799,0.907360951759895396,0.939941568150469031,0.919467312069864096
4,0.883158957613541129,0.904976373781780308,0.895235088203181761,0.914938428131162662,0.899112508283288481
5,0.85760637792486627,0.880505961470889331,0.867807154341814324,0.900428107841447223,0.883721812797380935
6,0.829912278734260878,0.863516935376562822,0.860116506150141236,0.881689448740412995,0.876110309811803267
7,0.813322341653578085,0.848497632234684662,0.843428732268744707,0.865263009770104952,0.856495396351027893
8,0.827645742601900936,0.857148758714023629,0.857135855906538624,0.881822889285106881,0.874802451620317334
9,0.792066549684276033,0.83816809188239394,0.841398179899992549,0.864978815070257867,0.862315711821210251
10,0.803197642574655979,0.843502320837688502,0.828442077877113991,0.858644989392308711,0.844899432739651624
