m,spefloss,gwefloss,geefloss,owefloss,oeefloss
2,0,0.024145024592139408,0.0155753024448793877,0.00803987508099925259,0.0137559515921297417
3,0.00129194578187622356,0.0452836803637762866,0.0163350275681753143,0.0389976383686172559,0.0172055431569983867
4,0.00183439879966774684,0.0287593176861746271,0.0258047996309401506,0.021155335707816067,0.0226490035963424242
5,0.0014607929233511239,0.0227616700330561944,0.0135564505139286907,0.02909683797255724,0.0193837524898133919
6,0.00264584685120439417,0.0310331241954307918,0.00815789074996742941,0.0151568811424587502,0.0151061913929549287
7,0.0123218543204776168,0.0403757915318796387,0.0129308007115035671,0.0240740552485032948,0.0144241215303405283
8,0.00423117329196734393,0.0197711430350726164,0.0252730840885237798,0.0213717596426327913,0.0135111495844127613
9,0.00454500972319260132,0.0366812979460132971,0.00413164638199142297,0.0127909625253509324,0.00183709971802232912
10,0.0158443346923960171,0.0393018217925892588,0.00773803706603828911,0.0150050730760879145,0.00682625995987425765
