m,spefloss,gwefloss,geefloss,owefloss,oeefloss
5,0,0,0.00179139227787373243,0.00459289819991424379,0.00179139227787373113
6,0,0.0053141621488206137,0.00625533222710342521,0.00553377278845342511,0.00606254516787462384
7,0,0.00534546655815059096,0.00519874349263624042,0.00665495067573685511,0.00541501008116082854
8,0.00101170642317161192,0.0126378466621170707,0.00469057627969636688,0.00967112448339868709,0.00491369430089176606
9,0,0.00282897543273631777,0.00302359656006998814,0.00311714417871210682,0.00667595972561007243
10,0.0021799431981560629,0.00653733849325127507,0.00620178634286344763,0.00290721876636113432,0.00333636854353585362
