m,sptime,gwtime,getime,owtime,oetime
2,2.83469166666666646e-05,0.00118083763333333338,0.00125434125555555563,0.143988305616666673,0.132113733108333326
3,4.93332555555555619e-05,0.0309322040611111106,0.0171565879472222217,0.250770353886111075,0.361182835399999957
4,0.0161617533500000021,0.00292192093611111153,0.00315730114166666706,0.820590157436111078,0.721009509588888764
5,0.000166740655555555525,0.0041012758166666663,0.00420671407222222241,0.86462467459999981,0.648491029458333257
6,0.00041083798888888885,0.00599490760370370405,0.00594910105555555586,0.36864200936666669,0.186899068148148162
7,0.000393983387500000009,0.00937294840416666789,0.0073719713374999999,0.140382229729166669,0.11754483185416667
8,0.000663252083333333315,0.00588227082499999995,0.00540532557499999976,0.164544237158333329,0.139867826516666682
9,0.000516232766666666716,0.00621971313333333307,0.00588231165000000032,0.189294347899999993,0.164608798750000007
10,0.000650809933333333385,0.00696440465833333272,0.00672564100833333324,0.211989265024999984,0.169603347816666666
