m,spef,gwef,geef,owef,oeef
5,0,0,0.00333333333333333355,0.00333333333333333311,0.00333333333333333355
6,0,0.00972222222222222411,0.0055555555555555549,0.00277777777777777745,0.00555555555555555403
7,0,0.0107142857142857127,0.00476190476190476233,0.00833333333333333322,0.00476190476190476147
8,0.00260416666666666696,0.0119791666666666675,0.00312500000000000061,0.00729166666666666852,0.00156250000000000009
9,0,0.00185185185185185214,0.00138888888888888851,0.00138888888888888873,0.00277777777777777788
10,0.00166666666666666656,0.00666666666666666709,0.00291666666666666637,0.00375000000000000029,0.00208333333333333287
