m,sprevenue,gwrevenue,gerevenue,owrevenue,oerevenue
5,0.763584186425746658,0.762859415023730225,0.75474539770415916,0.76276791810956901,0.749644566755443664
6,0.709667365091949165,0.704907500105941387,0.696044872391935576,0.702954396632591072,0.699728127212098205
7,0.703288213708071153,0.699034631749150259,0.691563013019974693,0.702811292934089837,0.695712098090079389
8,0.67012187464452555,0.683386371283338456,0.675911688102022956,0.693611802480740502,0.69253931034669669
9,0.656840899913501142,0.670071954109075163,0.669761172228775514,0.679805933919786609,0.675045742921986047
10,0.647471660139415039,0.66055203928534445,0.659068177561883295,0.667537512400705579,0.661864934987892672
