m,spef,gwef,geef,owef,oeef
2,0,0.0194444444444444413,0.0138888888888888899,0.00833333333333333322,0.0111111111111111115
3,0.00185185185185185171,0.026851851851851849,0.0157407407407407392,0.0259259259259259252,0.0129629629629629609
4,0.00347222222222222246,0.0187499999999999993,0.0215277777777777742,0.0138888888888888881,0.0166666666666666664
5,0.00166666666666666764,0.0116666666666666672,0.00888888888888889062,0.0122222222222222229,0.0111111111111111115
6,0.00185185185185185192,0.0185185185185185175,0.00555555555555555577,0.00679012345679012343,0.00555555555555555577
7,0.00595238095238095118,0.0214285714285714288,0.00654761904761904778,0.012499999999999999,0.00535714285714285719
8,0.00208333333333333374,0.0125000000000000024,0.0104166666666666678,0.00833333333333333495,0.00312500000000000017
9,0.000925925925925925961,0.0138888888888888881,0.000925925925925925528,0.00555555555555555577,0.000925925925925925853
10,0.00499999999999999924,0.0141666666666666677,0.00250000000000000049,0.00416666666666666748,0.00416666666666666748
