m,spmc,gwmc,gemc,owmc,oemc
5,0.291666666666666685,0.209999999999999992,0.218333333333333324,0.235000000000000014,0.241666666666666669
6,0.299999999999999989,0.221666666666666679,0.235000000000000014,0.225000000000000033,0.25666666666666671
7,0.33333333333333337,0.251666666666666705,0.266666666666666663,0.215000000000000024,0.246666666666666673
8,0.304166666666666641,0.21166666666666667,0.230833333333333335,0.188333333333333353,0.195833333333333359
9,0.289166666666666627,0.214166666666666672,0.238333333333333341,0.191666666666666707,0.197500000000000009
10,0.28999999999999998,0.221666666666666679,0.239166666666666639,0.172499999999999987,0.173333333333333339
