m,sptime,gwtime,getime,owtime,oetime
5,0.000140811350000000029,0.00345922541666666668,0.004149654391666667,0.184409388791666656,0.149514284283333354
6,0.000201851033333333343,0.0234428403916666639,0.00524520703333333348,2.10807919532499977,0.415967416100000043
7,0.000336444199999999993,0.00629903344999999983,0.00598075813333333317,0.164229483925000003,0.123366019266666654
8,0.000373625791666666672,0.00668950117500000021,0.00665794648749999923,0.199379512912500001,0.145421601458333355
9,0.000455750637499999992,0.00758281561666666708,0.00705730473749999979,0.23633970786249997,0.160106272108333336
10,0.000553369954166666638,0.0211645789458333386,0.00802443507916666618,0.24383952293333333,0.173189819566666681
