m,sprevenue,gwrevenue,gerevenue,owrevenue,oerevenue
2,0.874600209596390843,0.910810257649277144,0.903521574198832611,0.91733466334685787,0.906268338237822602
3,0.774893053475098514,0.831334347624015257,0.806923665360976483,0.843365899726848833,0.81873389628995541
4,0.703832741045305021,0.755955737636803238,0.740708280679702402,0.775602652731213982,0.763637181696528722
5,0.656668337786837863,0.709729656801008857,0.704811719850815699,0.728919549808895173,0.716374585457331459
6,0.633430871486525993,0.710428670921966599,0.702586279823976367,0.735984008234953802,0.729086049988535212
7,0.59510474915585887,0.667075022723162436,0.660198689070756961,0.692178000448660624,0.6833809204693857
8,0.575898823277398719,0.677600768619718075,0.673948936621866723,0.722229216431363841,0.708506776587993548
9,0.559322286194394946,0.648591852334700403,0.644212579728068335,0.686472970840976693,0.687450669334944364
10,0.526652085563663164,0.624617222158441843,0.618848829587021143,0.66986466315067994,0.65438554518377301
