m,sptime,gwtime,getime,owtime,oetime
2,3.27457611111111197e-05,0.00100378329722222216,0.000952334388888888858,0.0423983264888888878,0.0510883691027777809
3,6.00051194444444329e-05,0.00160014469999999998,0.00402904510555555668,0.127494285519444417,0.0668879862638888795
4,9.64247861111111127e-05,0.00474848275277777853,0.0024999068888888888,0.144411265363888902,0.106693319622222227
5,0.000143796330555555547,0.00311348208333333274,0.00356580243888888907,0.149691170647222233,0.150179050849999968
6,0.0768672962666666487,0.00374765057083333323,0.00411477820833333272,0.980988412199999882,0.976539390637499949
7,0.000338412216666666662,0.00503537556250000049,0.0051704608916666667,0.622111477374999944,0.280776010416666666
8,0.000422617900000000005,0.00520157321666666651,0.0049714096416666664,0.156236444274999997,0.13178533793333333
9,0.000833744033333333467,0.00589628516666666682,0.00577609162500000023,0.204154249866666665,0.150311030974999982
10,0.000667310758333333363,0.0071555097333333333,0.00649074850833333394,0.24197299855000004,0.16503976188333333
