m,spwelfare,gwwelfare,gewelfare,owwelfare,oewelfare
5,0.878818694927032684,0.878573193224779003,0.872657126727650945,0.888788738382556787,0.879590190684717887
6,0.863092920223920368,0.867171751420425019,0.848974599122171547,0.867173593076504101,0.843235751908885778
7,0.846780783484917032,0.851739464433575733,0.837195055351827921,0.852099923577356755,0.831900105121448519
8,0.841610521120291777,0.852748172402305826,0.838963527137024379,0.863409301339555624,0.847692644141225138
9,0.850904538804442612,0.849252775225144196,0.834161774393127442,0.850095296840297276,0.837603235168437932
10,0.845580051792665932,0.843142165600536897,0.830240149107446812,0.848116945018186463,0.837671122963777659
