m,spef,gwef,geef,owef,oeef
2,0,0.0263888888888888888,0.0194444444444444482,0.0152777777777777807,0.0194444444444444448
3,0.00185185185185185171,0.0296296296296296308,0.0212962962962962958,0.0240740740740740707,0.0231481481481481503
4,0.00763888888888888951,0.0270833333333333377,0.0215277777777777742,0.0215277777777777742,0.0166666666666666664
5,0.00944444444444444281,0.0288888888888888945,0.0144444444444444455,0.0194444444444444448,0.0166666666666666664
6,0.00833333333333333148,0.0305555555555555546,0.0222222222222222196,0.0131944444444444444,0.00902777777777777693
7,0.00595238095238095205,0.0357142857142857123,0.0148809523809523801,0.0125000000000000007,0.00773809523809523576
8,0.0114583333333333343,0.0302083333333333336,0.015625,0.0125000000000000007,0.0135416666666666689
9,0.00740740740740740769,0.0240740740740740741,0.0129629629629629609,0.0138888888888888881,0.0055555555555555549
10,0.0116666666666666689,0.0283333333333333354,0.00833333333333333322,0.0158333333333333347,0.00833333333333333322
