m,spmc,gwmc,gemc,owmc,oemc
2,0.502777777777777768,0.116666666666666655,0.118888888888888891,0.18499999999999997,0.20055555555555557
3,0.445555555555555538,0.146666666666666695,0.168333333333333335,0.238888888888888901,0.264444444444444426
4,0.408333333333333381,0.188333333333333353,0.207222222222222197,0.229444444444444423,0.248333333333333295
5,0.385000000000000009,0.189444444444444499,0.217777777777777765,0.238888888888888901,0.25
6,0.393333333333333313,0.181666666666666698,0.215833333333333321,0.221666666666666706,0.241666666666666696
7,0.345833333333333326,0.1875,0.219166666666666649,0.212499999999999994,0.235833333333333367
8,0.385000000000000009,0.196666666666666656,0.220000000000000029,0.253333333333333355,0.258333333333333304
9,0.315000000000000058,0.196666666666666684,0.23000000000000001,0.174999999999999989,0.204999999999999988
10,0.308333333333333348,0.168333333333333363,0.198333333333333361,0.195000000000000007,0.23000000000000001
