m,sprevenue,gwrevenue,gerevenue,owrevenue,oerevenue
5,0.668629598084663712,0.667629985062012765,0.66366836171499477,0.664792848690921034,0.657683002036526743
6,0.643119678251607763,0.638544821622279546,0.623262897902202018,0.637427304087859636,0.624481845779510381
7,0.627595356927360681,0.627252418504064768,0.613299811753240998,0.623233177583969677,0.609917731579941225
8,0.587055407933091744,0.594662285377384303,0.586814205311553927,0.601837570765517582,0.596914497053547599
9,0.590309890681148586,0.59784444643435164,0.582150310527372761,0.600779446136867401,0.594182015742716785
10,0.577561972794286005,0.575849132967729549,0.573029092894445924,0.584764868317938946,0.584784837949225977
