m,spwelfare,gwwelfare,gewelfare,owwelfare,oewelfare
2,0.927595925412034283,0.946928135187588782,0.942020988035322193,0.957417894303782435,0.946351569194747166
3,0.894568214160064712,0.925575765729584332,0.905279320670742904,0.936393771782102147,0.912519923284890067
4,0.868662869184230968,0.892897122647288044,0.871060642177182043,0.918561903554051873,0.899086761624261599
5,0.857516232011748536,0.874718397637080258,0.865490976200829376,0.898514533263638171,0.884651778407190448
6,0.839596702254490568,0.862673497243786835,0.853711355825835128,0.894014901927726813,0.883167378748256238
7,0.831890116395005763,0.845138165303563671,0.839445834373096944,0.878723927171907615,0.863674825534353818
8,0.8154531926942864,0.843728905284991337,0.833272254440779458,0.859442735890625809,0.848875707861743489
9,0.823537257806123857,0.821329961426847222,0.800082424101456358,0.881163143791300341,0.864178474886916459
10,0.798356658766455451,0.823523888177133734,0.819876032295813406,0.863945664222079523,0.836844687239706841
