m,spefloss,gwefloss,geefloss,owefloss,oeefloss
2,0,0.0349290766901041647,0.0164105726620124813,0.0185106273215785953,0.0199700286297140282
3,0.00140965470040008232,0.031255970626192689,0.0242055824610976078,0.0308675345582681837,0.0261534895130922061
4,0.00780001783906722219,0.0365340911197023846,0.026325819742165437,0.0338980996389333378,0.0188784178403486637
5,0.0115322960033113833,0.0386235261577264552,0.0176944562053859104,0.0272943385814327887,0.0237341782320603899
6,0.012763313044451342,0.0579541903284416307,0.0329181063334325688,0.0129888214292604477,0.0108444195722003905
7,0.0117842233907601117,0.064686457787681631,0.023804840131262963,0.0235696692694314716,0.0166169731308969636
8,0.0175362671298275145,0.0894246885888402843,0.0330824556888190124,0.0464380400842665172,0.03802407316633101
9,0.018660540315834518,0.0570921729996943031,0.027762227837080905,0.0472976463652277704,0.0123547698771959581
10,0.0222080558174919743,0.0659593113812306786,0.023748811779187376,0.0424542222294267274,0.022913301932766611
