m,spwinners,gwwinners,gewinners,owwinners,oewinners
2,0.842499999999999916,0.896249999999999991,0.904375000000000151,0.903124999999999956,0.903124999999999956
3,0.768958333333333299,0.832291666666666652,0.835833333333333317,0.842500000000000027,0.838125000000000009
4,0.732083333333333419,0.776979166666666665,0.779791666666666661,0.791666666666666519,0.790104166666666718
5,0.716645833333333315,0.752437500000000092,0.756229166666666619,0.768229166666666741,0.770437499999999886
6,0.712777777777777843,0.751222222222222236,0.757194444444444503,0.769944444444444431,0.769611111111111135
7,0.692196428571428601,0.743184523809523823,0.755928571428571394,0.757922619047619039,0.760000000000000009
8,0.684747023809523792,0.720169642857142911,0.726985119047619088,0.741324404761904754,0.738541666666666652
9,0.702310515873015961,0.72027579365079375,0.730733134920634964,0.740810515873015829,0.738633928571428511
