m,spefloss,gwefloss,geefloss,owefloss,oeefloss
5,0.000639866492686399168,0.00865949573668163726,0.0129308784314365165,0.0238990869654594693,0.023846474509450287
6,0.000869264510897461182,0.00962533167980499788,0.0207368125995626325,0.0251938647296462599,0.0148316283099801695
7,0.00634613383248156578,0.0328069344530979509,0.0211333720028791354,0.0339572451400281389,0.0178885572987079675
8,0.00500714219342090778,0.0213202358595591356,0.0168792074255423585,0.0302700419920459568,0.0169981996937233377
9,0.00393822384946669601,0.0346368662035974884,0.0238787692604417179,0.0360751559101088123,0.0162467281845336126
10,0.00890905234050591403,0.0347350222416702159,0.00724104769473875483,0.00379305645808709424,0.00155333975128821669
