m,spefloss,gwefloss,geefloss,owefloss,oeefloss
2,0,0.0173785997921139697,0.0164965124204837117,0.0147625963146242913,0.012867629254553644
3,0.00182054528858097554,0.0182075946004909978,0.00969628601054646835,0.00907436990428344727,0.00431718881561816981
4,0.00294938180387211172,0.0209515039198841999,0.004868254900087585,0.00467891887624063887,0.00355100719386278706
5,0.00256077901941048755,0.0191310583573440253,0.00562254739484490274,0.00475367051474427302,0.00229876199710256877
6,0.00156842349869868152,0.0178295253009772038,0.00784218738317724734,0.00590524055960153695,0.00180410168295539602
7,0.00415101890974384647,0.0221214543536467148,0.0102039620166748564,0.00349994075085186028,0.000386795399265437009
8,0.00723469326572637791,0.0162939966130245875,0.00666087235910628028,0.0046278570876115829,0
9,0.00895665869812207159,0.0241027101696888943,0.0113097482536965981,0.00745460170359685953,0.00230465235289340452
