m,sprevenue,gwrevenue,gerevenue,owrevenue,oerevenue
5,0.701671412763045454,0.706343175611775731,0.678608765001010861,0.708845095880395903,0.674356895023292546
6,0.676578133375412838,0.679659706813773412,0.644253142153744296,0.677501945471802314,0.649881238069291989
7,0.619222423401138533,0.631003440835138707,0.603528702549215423,0.639260318756079471,0.620822457332202093
8,0.6198329148010564,0.624405096708545271,0.613463867281832553,0.629239964502258609,0.617068151716023028
9,0.612351619696706262,0.615279068839379772,0.599377902169315746,0.623361431242758446,0.607988829233744976
10,0.522003363552747457,0.535910368977246532,0.539722382836336556,0.547399951953178143,0.547771560915527589
