m,spef,gwef,geef,owef,oeef
7,0,0.0238095238095238082,0.00595238095238095205,0.0130952380952380956,0.00714285714285714177
8,0,0.0135416666666666637,0.015625,0.0208333333333333356,0.0145833333333333318
9,0.00277777777777777745,0.0101851851851851843,0.00833333333333333322,0.00925925925925926048,0.00370370370370370428
10,0.00166666666666666656,0.0141666666666666677,0.00750000000000000146,0.0116666666666666689,0.00416666666666666748
