m,spef,gwef,geef,owef,oeef
2,0,0.0208333333333333391,0.0236111111111111105,0.0166666666666666664,0.0166666666666666664
3,0,0.0388888888888888826,0.0388888888888888895,0.047222222222222221,0.0277777777777777728
4,0.00763888888888888951,0.0402777777777777804,0.0333333333333333329,0.0270833333333333308,0.0243055555555555559
5,0.00555555555555555663,0.0327777777777777737,0.0350000000000000033,0.0277777777777777797,0.0250000000000000049
6,0.00879629629629629511,0.0245370370370370343,0.0222222222222222231,0.0185185185185185175,0.0175925925925925902
7,0.0039682539682539689,0.0269841269841269819,0.0126984126984126967,0.0154761904761904767,0.00952380952380952293
8,0.00989583333333333287,0.0307291666666666685,0.0171875000000000014,0.0125000000000000007,0.00729166666666666678
9,0.00879629629629629511,0.0245370370370370343,0.0120370370370370371,0.01435185185185185,0.00925925925925925875
10,0.00791666666666666907,0.0266666666666666684,0.0120833333333333331,0.0104166666666666644,0.00833333333333333495
