m,spwinners,gwwinners,gewinners,owwinners,oewinners
5,0.768999999999999906,0.770999999999999908,0.770499999999999963,0.783333333333333326,0.774666666666666615
6,0.812916666666666621,0.814999999999999947,0.807916666666666616,0.818750000000000089,0.797499999999999987
7,0.75397023809523811,0.750148809523809468,0.740499999999999936,0.764559523809523855,0.758261904761904804
8,0.765166666666666773,0.763559523809523855,0.767380952380952275,0.787065476190476287,0.77646130952380954
9,0.774503968253968278,0.766240079365079207,0.777462301587301674,0.785351190476190397,0.773142857142857132
10,0.710182539682539637,0.677910714285714255,0.685160714285714234,0.703591269841269851,0.704460317460317453
