m,sptime,gwtime,getime,owtime,oetime
7,0.0072651111833333332,0.00790588094999999935,0.00870705468333333316,0.312436203550000013,0.330028606416666648
8,0.000479194900000000043,0.00806599919166666769,0.0099349974249999997,0.35056913543333329,0.202404812933333345
9,0.000672722558333333398,0.00985918637499999875,0.0112401652249999994,2.05678180931666654,1.15346151401666663
10,0.000799100949999999961,0.0113890757916666665,0.0102193834749999997,0.245060073766666664,0.175023750100000014
