m,spefloss,gwefloss,geefloss,owefloss,oeefloss
5,0.00144186152159789748,0.00661512654488937389,0.0214142840799878935,0.0106518695104204624,0.0211365954768985183
6,8.36587387386958847e-05,0.00251617896650303515,0.00213270419048096523,0.00662314887863178683,0.00213270419048096523
7,0.00113180774962951826,0.00212261417043504768,0.0091085728925428492,0.00380170051560855052,0.00228454725790561749
8,0.00079168865807101611,0.0130836212033146569,0.00361931800066109949,0.00889666934566744894,0.00195527580690897174
9,0,0.0092166292815760581,0.000593944314394839919,0.0073366073152956986,0.00250119832158227778
10,0.000128274467464316441,0.00280386539131457797,0.00160188212438160072,0.00378531431228624343,0.00155579877631522906
