m,sprevenue,gwrevenue,gerevenue,owrevenue,oerevenue
5,0.74115890083052427,0.738607999699550488,0.719739181766696823,0.742031929158475601,0.724668758804735136
6,0.720257292955349238,0.719446525952623817,0.713665021940475208,0.716959591617585712,0.713561510065236715
7,0.694408781491826277,0.694503879093448573,0.686574457650861447,0.692146120232688622,0.689918865135332515
8,0.681883644814128442,0.688786889405964775,0.691205420935301684,0.697519419418937692,0.692030459411588694
9,0.662605282395901107,0.673505423680240689,0.677159942131226877,0.684757797760878861,0.680653354304876057
10,0.642894078449968265,0.652480796386540662,0.656126260042524834,0.669578619826928345,0.665108411451966863
