m,spwelfare,gwwelfare,gewelfare,owwelfare,oewelfare
2,0.945355424876422656,0.961148769076950127,0.955258183410977346,0.971667967808421573,0.960734145474710588
3,0.894727645167009311,0.91974278445768054,0.91077114206135279,0.93894615825197969,0.918662983538309441
4,0.881000427490822191,0.903901406958467768,0.894822657061941196,0.917573755641645117,0.90497231875571893
5,0.845046987266386385,0.87417162378205493,0.863643438092466575,0.893982128341954119,0.882029034494446917
6,0.833714731312968582,0.860132612222062831,0.853064998677514397,0.883363913358815589,0.877949095305061045
7,0.819141441727962993,0.839509665455475784,0.839243231064061734,0.867593799402540333,0.86174458291603917
8,0.800547730273114988,0.850105420474222551,0.856678508103372316,0.882312978792755054,0.884939652367336071
9,0.78736002424105811,0.852435870396002437,0.837010726777299263,0.855240566497591392,0.856722005598477443
10,0.791956559534367943,0.817282102581400549,0.813210770352238654,0.834639937646065366,0.833262683900984458
