m,spefloss,gwefloss,geefloss,owefloss,oeefloss
2,0,0.0383630761489137037,0.0261770413176267425,0.0157020281979519498,0.020293080521220145
3,0.00185370297847296805,0.044372271249122526,0.0222899314451036751,0.0264920491749270244,0.0184238827339896667
4,0.00380745537167761399,0.0311472967870685125,0.0192601776206019655,0.0325534240451538018,0.0218040248112438273
5,0.0062418542485306221,0.0328604856486564637,0.0216732004023629903,0.0227865063904040821,0.0182067023135493548
6,0.00381072263133904431,0.0367348469010786438,0.0261658605778766762,0.022700100928687017,0.0262986485809109313
7,0.00722426368697631858,0.0412132054481288146,0.0231488539171557407,0.0214551894676190333,0.0177537437863359467
8,0.00224733220544249797,0.0554303544550548352,0.019994666492078518,0.0156127868641027512,0.0170017251033731005
9,0.00997600912718806139,0.0563594359124865996,0.0224845310192015105,0.0400088440420358349,0.0278000288881159185
10,0.00971580127620686081,0.0365166759617007106,0.00694843005885197908,0.00824673252151634194,0.0056411780139723755
