m,spef,gwef,geef,owef,oeef
2,0,0.0236111111111111105,0.0194444444444444448,0.015277777777777779,0.0166666666666666664
3,0.00370370370370370428,0.0305555555555555546,0.016666666666666663,0.0249999999999999979,0.0157407407407407392
4,0.00347222222222222246,0.0201388888888888867,0.015277777777777779,0.0166666666666666664,0.0131944444444444461
5,0.00444444444444444531,0.0177777777777777778,0.0155555555555555534,0.012777777777777782,0.0127777777777777785
6,0.00347222222222222246,0.0166666666666666664,0.0138888888888888881,0.0104166666666666678,0.0104166666666666644
7,0.00535714285714285719,0.0166666666666666664,0.00952380952380952293,0.0113095238095238075,0.00773809523809523749
8,0.00208333333333333374,0.0187500000000000028,0.00729166666666666765,0.00416666666666666661,0.00416666666666666748
9,0.00370370370370370385,0.016666666666666663,0.00462962962962962937,0.00740740740740740596,0.00833333333333333148
10,0.00583333333333333447,0.0125000000000000007,0.0050000000000000001,0.00333333333333333311,0.00166666666666666677
