m,sptime,gwtime,getime,owtime,oetime
5,0.000137829533333333346,0.0120747959916666682,0.0049952304583333329,0.187440408549999965,0.146232489724999998
6,0.00018968557499999999,0.161331584466666705,0.00633811075000000057,1.44031485635000012,1.09159345419999987
7,0.000289693533333333327,0.00717242490000000003,0.00691015449166666566,0.184530132691666682,0.133872975891666662
8,0.000476361025000000024,0.00732295849999999894,0.00698139923333333367,0.225901842887499982,0.167113359191666699
9,0.000438628120833333345,0.00860041491666666685,0.00784446041250000045,0.237834862324999979,0.179771798908333308
10,0.000537454908333333389,0.00975402865416666667,0.00891142517916666647,0.249225376029166695,0.189227349366666686
