m,spmcloss,gwmcloss,gemcloss,owmcloss,oemcloss
2,0.51055555555555554,0.126088826660536502,0.137057259488658878,0.205390899154795248,0.213467663939284874
3,0.502777777777777768,0.213272025391770842,0.218240902788029739,0.282945170897692611,0.304583938374711594
4,0.478888888888888864,0.23002968556162276,0.231722105512714688,0.298902794076974121,0.317104795596843292
5,0.498888888888888771,0.269873245742166867,0.282787141566906319,0.323392068045929404,0.338988663028420734
6,0.519166666666666554,0.272921080523941373,0.28271082822448107,0.306972213035982433,0.316670408348269483
7,0.525000000000000022,0.28550073761214162,0.295597167054857668,0.312972242560364766,0.325400482859866502
8,0.525000000000000022,0.213599676148038542,0.206812493890328575,0.229222491192447475,0.227468947165246099
9,0.53833333333333333,0.24192005991031415,0.270057742229507181,0.259549316756475079,0.265236628055081525
10,0.540000000000000036,0.273128422542868121,0.287178322793169571,0.292733414133624081,0.302360264681571733
