m,sprevenue,gwrevenue,gerevenue,owrevenue,oerevenue
2,0.900083051847694215,0.923370953284017748,0.91755160452452833,0.934258787772411892,0.923324965438701017
3,0.808252979360458146,0.853012587350244655,0.835173213904494727,0.861688223130369746,0.842393953078123481
4,0.760843127340334102,0.810065434711388144,0.798166236399662332,0.821324664781508118,0.806119100171846958
5,0.722424831588134531,0.772123628122961647,0.75837896278862027,0.790954233443578514,0.775478156143939779
6,0.692152274442800808,0.754515772548105756,0.749721424969614247,0.77899267213944845,0.774535172003744554
7,0.676306135177781598,0.732241976685617635,0.729401361011132177,0.762420267622787584,0.753204344945515025
8,0.666510359824649012,0.770041408901516289,0.763333737155669878,0.799617128225990959,0.800718854616612963
9,0.64864999826982972,0.753920141048114778,0.747553522015810712,0.771602424870323711,0.767682150890162451
10,0.636549090417200425,0.731135345897484745,0.722521635901774539,0.738806976302429197,0.736166723466986195
