n,m,p,b,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,lpoptefficiency,lpoptrevenue,lpopttime,lpoptwe1,lpoptwe2,lpwfefficiency,lpwfrevenue,lpwftime,lpwfwe1,lpwfwe2,lpg1efficiency,lpg1revenue,lpg1time,lpg1we1,lpg1we2,lpg2efficiency,lpg2revenue,lpg2time,lpg2we1,lpg2we2
3,13,0.75,4,0.853399844951106,16.7451889999987,109.64682931,0,0.05,0.919720900347623,24.2772281,185.80939524,0.29,0.09,0.876238882925526,24.3238567,6.89685338,0.11,0.1,0.877558068549981,22.7607203,8.56560116,0.22,0.23,0.873260704456198,23.5545039,8.59171155,0.15,0.09
3,13,1,1,0.768710034479912,26.5124009999975,328.1630561,0,0,0.816329351303906,36.3139962,259.71686472,0,0.18,0.81493811982404,36.334522,17.73800532,0,0.74,0.81986749095191,36.3695187,18.07480552,0,0.62,0.814819212744804,36.5006417,18.05244591,0,0.03
3,13,1,2,0.737916864322113,23.313750999998,226.08686252,0,0,0.934236572050347,33.1994174,198.31520615,0.21,0.06,0.924404814522409,33.1931094,13.14437275,0.00999999999999999,0.15,0.925168881169545,33.236425,13.95848222,0.00999999999999999,0.15,0.925766875194699,33.0912478,13.54756488,0.05,0
3,13,1,3,0.775711833229735,19.6731719999984,120.89426936,0,0,0.944310147426258,26.9802511,129.22530712,0.36,0.08,0.929470270345906,27.0153628,7.57699107,0.07,0.12,0.93004066149399,26.9956008,8.8807365,0.07,0.09,0.929764227117131,26.670986,8.34625605,0.15,0
3,13,1,4,0.82368942359449,18.0611029999986,101.34102326,0,0.01,0.955830676279014,24.2744357,152.58283007,0.47,0.04,0.933915831119337,24.2078897,8.15888513,0.04,0.12,0.933915831119337,24.2078897,8.27880015,0.04,0.09,0.933577129589021,24.1135086,7.83622109,0.12,0.02
3,14,0.25,1,0.942936029071137,9.0548449999993,75.46598533,0,0,0.874929978520423,25.5670429,167.0357847,0.04,0.21,0.837182865351858,25.7937805,8.14215536,0.03,0.17,0.846142711504917,24.6863127,8.29948994,0.03,0.31,0.845802190165127,25.5220483,8.02293726,0.02,0.26
3,14,0.25,2,0.938054956751002,8.90815999999931,73.3560342,0,0,0.910968565471756,23.5930593,146.2571452,0.31,0.28,0.879143338611925,23.7090809,5.83201393,0.05,0.22,0.879355688051145,22.8647014,7.34475922,0.08,0.35,0.884312946191065,23.5303739,6.63595778,0.05,0.33
3,14,0.25,3,0.934702458774242,6.66877599999945,68.61113041,0,0.06,0.94267823369436,18.2480722,142.25275962,0.4,0.24,0.90371159131341,18.1010226,5.49816261,0.13,0.22,0.879767057924138,17.112749,7.12649987,0.09,0.32,0.900369412413615,18.0115752,6.38872595,0.09,0.26
3,14,0.25,4,0.948443228103172,5.36684699999957,45.87507936,0,0.04,0.930163139616786,16.2525728,73.77131824,0.23,0.28,0.921422745047744,16.2432552,3.44151789,0.0900000000000001,0.23,0.906016272796617,15.6243212,4.61976805,0.11,0.33,0.909723505495248,16.0779151,4.06119888,0.07,0.27
3,14,0.5,1,0.929790881140376,18.0635159999985,174.41655408,0,0,0.804254722350096,34.9865998,313.21302636,0.01,0.05,0.803035835742627,37.0973989,13.0281363,0.05,0.03,0.790146766292461,34.1963835,15.34105826,0.1,0.19,0.813698537364535,35.0146078,14.80498841,0,0.11
3,14,0.5,2,0.894405397158079,18.3017069999984,179.4869649,0,0,0.839574998248208,30.5953049,256.28393167,0.12,0.11,0.804286019433493,31.2142769,9.67642355,0.07,0.07,0.791927531447559,28.4507959,12.64301811,0.11,0.25,0.816502108552143,30.856597,10.94949104,0.05,0.15
3,14,0.5,3,0.868817687619721,16.8738519999986,125.75944524,0,0.04,0.877684084597848,26.8807047,205.50353262,0.28,0.09,0.850210698431196,26.2953757,6.90119057,0.24,0.08,0.831614641069512,25.2551538,8.66201618,0.19,0.22,0.837513819739747,26.3854045,8.56015887,0.14,0.24
3,14,0.5,4,0.879040811375279,13.7289709999989,119.82454872,0,0.07,0.875298084134706,23.4234173,238.35366295,0.26,0.15,0.854097377248933,23.4958636,7.33929868,0.13,0.08,0.836898536419015,21.6282555,10.29325834,0.16,0.31,0.831827410829416,23.2502562,8.85059924,0.11,0.24
3,14,0.75,1,0.866142915299729,24.7440499999978,304.74997583,0,0,0.813272175353937,37.5500733,341.93559368,0,0.12,0.775049856122876,39.5343886,19.42363628,0.00999999999999999,0.2,0.793922024111702,38.0899701,21.55333623,0.02,0.29,0.806830346300103,37.5716391,21.261103,0,0.07
3,14,0.75,2,0.843842297802123,25.0017709999978,200.04958217,0,0,0.889479300852737,34.5707584,225.19189082,0.2,0.02,0.852883702093508,34.7818748,11.84307464,0.1,0.06,0.869143650791665,33.4732152,15.79698847,0.17,0.1,0.878316284304995,33.8781592,12.9354071,0.1,0.02
3,14,0.75,3,0.842524132795055,20.8670899999983,182.802566,0,0,0.918157580162674,28.9178409,218.88484631,0.3,0.03,0.84348696810136,28.266528,10.31867978,0.16,0.06,0.878897721811017,27.5412198,11.75203474,0.18,0.09,0.880054670158054,28.3088291,11.72391923,0.13,0.0999999999999999
3,14,0.75,4,0.840271914678168,17.8802099999986,149.56881981,0,0.01,0.928041183136073,25.7826135,247.93968387,0.35,0.04,0.883294855208533,25.6709123,9.90916266,0.14,0.07,0.89224860196785,24.293033,12.44632265,0.25,0.18,0.884703456613336,25.0817475,13.96449678,0.17,0.1
3,14,1,1,0.751791916379306,28.8378719999973,478.61807422,0,0,0.825870652834698,38.7357124,328.09438597,0,0.08,0.82740489494743,38.8650861,24.27843107,0,0.7,0.82423109453885,38.8058857,25.6739955,0,0.61,0.825378424777254,38.8934028,24.28281104,0,0.06
3,14,1,2,0.728497674428941,24.8316679999978,298.66305764,0,0,0.922057451948438,35.2476669,247.67711009,0.13,0.04,0.917888301455929,35.324803,16.3145999,0.01,0.15,0.919777199165765,35.2251573,17.39371624,0.01,0.12,0.918935142793311,35.217224,15.6848316,0.02,0
3,14,1,3,0.768212834675062,20.9952029999983,158.76849431,0,0,0.953746968328254,29.2840483,222.80938619,0.44,0.03,0.941287365610193,29.5219104,12.25114403,0.08,0.05,0.942904244384093,29.5371804,12.65297203,0.08,0.04,0.93776082372887,29.3948102,16.62552929,0.09,0.00999999999999999
3,14,1,4,0.80101314942121,19.6794479999985,116.65303501,0,0,0.955385596354625,26.1791448,200.45198873,0.41,0.03,0.939384583992796,26.2090473,9.44709274,0.08,0.1,0.939288495416674,26.2260324,10.34057083,0.08,0.09,0.933352723160928,26.2381366,10.15823539,0.06,0.01
3,15,0.25,1,0.951727592411151,8.35294799999943,102.53269604,0,0,0.844490931515506,27.0781239,187.33213849,0.05,0.34,0.842637072149864,27.515688,7.78914129,0.03,0.19,0.817357743893335,25.8251522,9.11505584,0.06,0.35,0.85625495944964,26.8548623,8.86786549,0,0.28
3,15,0.25,2,0.934372769038945,9.45614299999926,83.272844,0,0.01,0.911860760086743,23.5005272,164.40372662,0.24,0.32,0.890914984663376,23.99587,6.22189438,0.11,0.23,0.870917312203247,22.4459578,6.87992145,0.1,0.42,0.879063332185645,23.6804446,7.01225924,0.04,0.34
3,15,0.25,3,0.936354690344471,7.34190499999946,67.0219848,0,0.02,0.938868422554743,19.0806124,121.22505622,0.35,0.19,0.917469586067909,19.0100245,4.52713771,0.14,0.14,0.89686762054178,18.0699006,5.47250586,0.17,0.3,0.914809971281615,18.9560701,5.17233073,0.12,0.24
3,15,0.25,4,0.936143109844862,6.86782399999944,70.39829231,0,0.04,0.943270899087538,17.7989993,85.30604438,0.23,0.21,0.922469251962898,17.9608142,3.44100227,0.09,0.14,0.914680013642465,17.3206431,4.90847236,0.11,0.28,0.911493838429464,17.7380083,4.1487296,0.06,0.25
3,15,0.5,1,0.929395499946269,18.7181979999984,227.31871362,0,0,0.818755867177367,37.4604121,342.70758131,0.03,0.07,0.803828093733816,39.8436115,17.67552781,0.04,0.03,0.797620125490274,36.8509578,17.58505294,0.05,0.2,0.798396302014075,36.9411998,17.22257731,0.02,0.14
3,15,0.5,2,0.896495586838191,20.2626299999982,194.15674677,0,0,0.839172939890507,32.3928056,284.97864497,0.11,0.04,0.811719861453008,32.6810354,10.06348325,0.05,0.03,0.795157253004406,30.6691718,12.37720692,0.12,0.22,0.808305006447985,31.8845992,12.12120535,0.03,0.21
3,15,0.5,3,0.880058029822534,19.3539029999985,183.08945985,0,0.00999999999999999,0.857235058706173,30.3262834,269.53035695,0.26,0.0599999999999999,0.833061127085921,30.335783,9.2553642,0.11,0.0599999999999999,0.816827630155594,28.4024227,12.14270126,0.13,0.14,0.852634681664279,30.0522738,10.34859337,0.12,0.04
3,15,0.5,4,0.865742045662448,15.4214139999987,125.82536994,0,0.02,0.895214751256867,25.8580705,218.54702718,0.34,0.05,0.853729452725278,25.4467715,6.99265091,0.18,0.01,0.852033595140473,24.0461105,9.28226441,0.35,0.13,0.853820416791208,25.4460506,8.82075547,0.13,0.08
3,15,0.75,1,0.867337044239844,25.8070099999977,414.62686129,0,0,0.803703246940255,38.8669889,413.10653928,0,0.08,0.780621752145195,41.8607756,22.92358486,0.03,0.13,0.78737923625803,39.0699936,24.69349992,0.05,0.39,0.798049127342491,38.9011404,23.27293874,0,0.12
3,15,0.75,2,0.86180025902577,25.1302409999978,211.56497095,0,0,0.870280877168204,35.6636084,243.6094927,0.1,0.02,0.848232522647729,36.0000821,12.27001957,0.07,0.08,0.857265662749118,34.2472058,13.67000207,0.09,0.27,0.855522782192355,34.989452,13.59184828,0.06,0.08
3,15,0.75,3,0.874127141566359,22.8192259999981,176.1773725,0,0,0.911156924959045,30.7384465,278.38290675,0.19,0.02,0.858204834171005,30.8616322,11.35844199,0.1,0.05,0.887929585145286,30.1456803,13.58286878,0.21,0.12,0.865978422155142,29.8951972,12.07288502,0.1,0.12
3,15,0.75,4,0.846692476242274,18.7261499999985,130.15690374,0,0.00999999999999999,0.898541792913525,26.0560912,215.76286201,0.44,0.09,0.876240477828986,26.1143274,8.15460257,0.19,0.06,0.88111857436306,25.1954095,9.84297811,0.28,0.14,0.874837064426594,25.8961348,10.54629713,0.19,0.07
3,15,1,1,0.745756185785712,31.1826549999971,696.29532752,0,0,0.817763966511014,41.7341085,372.41083845,0,0.08,0.814281125061334,41.7628311,25.43366084,0,0.78,0.813351471753339,41.7442537,26.04905488,0,0.66,0.81693327420731,41.8685294,29.18045931,0,0
3,15,1,2,0.712260750213209,26.4090739999976,328.68450292,0,0,0.930773828297984,37.581409,206.76619036,0.23,0.07,0.916392539806511,37.4314196,14.24783943,0.02,0.18,0.918979544103662,37.4869974,15.85647452,0.02,0.14,0.911005234338558,37.0942168,16.49095853,0.07,0
3,15,1,3,0.750645290104067,22.2702509999982,195.68127059,0,0,0.946912248774895,31.0038926,233.36568711,0.37,0.05,0.93723652967191,30.9651593,12.72994561,0.08,0.12,0.933052604735848,30.9993508,15.95979825,0.06,0.09,0.929010653866338,30.8131662,13.59336836,0.06,0
3,15,1,4,0.789168748031805,19.8845439999985,162.70106249,0,0.01,0.950756519742606,27.4626946,289.0203311,0.39,0.04,0.927684743545179,27.527675,11.53687601,0.04,0.14,0.927684743545179,27.527675,13.94906606,0.04,0.09,0.932216319415831,27.3142217,13.10540295,0.07,0
3,16,0.25,1,0.959575567261316,8.92357099999928,108.94779502,0,0,0.835141113861233,29.5732164,263.17271889,0.08,0.29,0.854747665382801,30.4152874,11.1605449,0.02,0.16,0.810258981614196,28.7249838,12.76126759,0.05,0.37,0.845219757518802,30.1718863,12.24742118,0,0.3
3,16,0.25,2,0.931930832354896,10.1930959999992,139.6864281,0,0.00999999999999999,0.880457342568388,24.681696,219.03856895,0.17,0.26,0.877548781029317,24.9703921,8.21425264,0.12,0.19,0.851399698872888,23.6268075,9.27122852,0.15,0.31,0.876357800640372,24.8935857,9.77688771,0.11,0.3
3,16,0.25,3,0.928203075376882,10.2685999999992,107.27842026,0,0.06,0.910377977885085,21.8242546,169.35257984,0.15,0.28,0.89203191199913,21.65012,5.78269296,0.13,0.17,0.872215315741269,20.8073278,7.27829778,0.03,0.36,0.875337341380069,21.5171481,7.99972573,0.07,0.33
3,16,0.25,4,0.924879855209647,7.55902399999944,83.14538739,0,0.01,0.92180569002268,18.4566319,124.53031323,0.19,0.22,0.90448509343232,18.3413162,4.71739244,0.1,0.19,0.889464017968005,17.6440168,6.46068026,0.11,0.31,0.88923549897834,18.2209716,6.22351238,0.12,0.23
3,16,0.5,1,0.943579440707957,19.9189149999983,217.99268225,0,0,0.819546446344264,41.7015411,380.00488498,0.02,0.06,0.805546118548904,43.2882981,18.33553434,0.05,0.02,0.804547644081904,40.3092028,19.70040493,0.09,0.12,0.815032385594581,41.5213625,19.12043178,0.00999999999999999,0.09
3,16,0.5,2,0.898541114879164,23.2213229999979,258.46543934,0,0,0.835809650512824,34.6898071,371.12146285,0.08,0.04,0.820317899740629,35.2205159,14.66050684,0.08,0.04,0.809466193038683,33.0710129,18.23520735,0.13,0.23,0.842647108211979,34.1605238,17.31578693,0.08,0.11
3,16,0.5,3,0.878206731203589,20.0576989999983,191.5162797,0,0,0.876384759260903,30.4885574,294.50188838,0.24,0.04,0.845134067960153,30.6573761,11.45878632,0.18,0.03,0.834073427747351,28.2675124,12.97554043,0.32,0.15,0.823032669512429,29.8930808,13.45538224,0.1,0.16
3,16,0.5,4,0.877279511793596,16.2968129999987,148.10724522,0,0.02,0.863266947935399,27.2073281,252.47212807,0.29,0.07,0.867393597829544,27.3891058,8.06111823,0.13,0.03,0.823298495694214,25.0463099,10.29814128,0.17,0.26,0.835647449200591,26.4757474,9.54332104,0.15,0.16
3,16,0.75,1,0.861862973360338,29.4614249999973,504.2976303,0,0,0.81131297941007,42.975204,400.10486946,0,0.07,0.802172952507349,44.9345646,20.36161849,0.03,0.1,0.796165063537307,43.7571761,23.7546124,0.02,0.27,0.812451134471211,42.9565003,22.88019153,0,0.11
3,16,0.75,2,0.845732812999625,27.3642049999976,265.61292783,0,0,0.869734726515412,37.1644413,290.4079738,0.22,0.03,0.855173718112157,37.4590884,15.34892956,0.08,0.05,0.870016786784154,36.2431011,16.47819544,0.15,0.11,0.856793587747238,36.5221705,16.04066641,0.07,0.06
3,16,0.75,3,0.854830193606636,24.4600419999979,193.19980713,0,0,0.909502393972355,32.7809232,254.08513917,0.25,0,0.863812373000037,32.3943095,12.78147125,0.12,0.06,0.891471944049344,31.1627684,13.39571121,0.25,0.12,0.89195271530487,31.5176053,12.85406528,0.12,0.04
3,16,0.75,4,0.856631994640535,21.0914639999983,173.99060674,0,0,0.934147655062632,28.7371795,260.84411515,0.37,0.01,0.884332283378849,28.47393,13.09198742,0.17,0.04,0.874484259232971,27.143027,12.63085678,0.24,0.15,0.868874813535252,27.845651,11.74622185,0.22,0.08
3,16,1,1,0.726776174249339,33.4936719999968,686.05976673,0,0,0.826929386467934,44.03737,381.68860908,0,0.02,0.829812297990695,43.9916378,27.82695808,0,0.61,0.830437360473593,44.0083625,26.90787399,0,0.51,0.829102876530744,44.0706651,27.56586357,0,0
3,16,1,2,0.701727443615462,27.7806809999975,322.32505752,0,0,0.945375158173224,39.7822663,227.38927192,0.25,0.02,0.938676824030616,39.9268435,15.84905003,0.04,0.11,0.935719349572157,39.9844916,15.78243959,0.04,0.11,0.933772400688515,39.848162,15.77961157,0.06,0
3,16,1,3,0.734119711006824,23.0219849999981,185.79939904,0,0,0.949949905390176,32.475165,225.20140628,0.36,0.02,0.933967866020107,32.6238049,12.55533349,0.06,0.11,0.938197025496013,32.5847065,13.59406838,0.06,0.05,0.94109740194436,32.3679573,13.20249363,0.13,0
3,16,1,4,0.761983418869359,21.1211669999983,145.5770354,0,0.00999999999999999,0.957525085329857,29.4068201,215.06986926,0.35,0.02,0.94317052898493,29.2755373,10.19843461,0.05,0.0599999999999999,0.941504192386717,29.276553,10.18847537,0.05,0.05,0.942167433850407,29.0978369,10.50530794,0.1,0.03
3,17,0.25,1,0.949195459683937,10.3199799999992,154.24036225,0,0,0.836243828444756,30.6748093,263.37838171,0.07,0.23,0.827827981058262,30.8756279,13.49344428,0.07,0.16,0.817884921168366,29.2706294,15.52785908,0.07,0.29,0.843186509808168,30.8367157,13.48622386,0.03,0.26
3,17,0.25,2,0.928393475036256,10.6675899999991,109.94705307,0,0.02,0.878657762876096,25.7809599,218.16257575,0.15,0.22,0.869931104777106,26.4175932,9.85692964000001,0.08,0.18,0.838976074285119,24.6247083,9.04126559,0.09,0.33,0.879222771964335,26.5306402,9.75026057,0.07,0.25
3,17,0.25,3,0.931756993017349,9.70354199999918,108.40831705,0,0.00999999999999999,0.90358591988605,23.3782232,188.81719796,0.17,0.25,0.893718090877125,23.7206213,7.59862933,0.07,0.19,0.870295003652803,22.1795782,8.52810094,0.09,0.36,0.871790925283337,23.4686669,8.56590546,0.04,0.31
3,17,0.25,4,0.936562773901499,8.68304799999935,111.0346788,0,0.05,0.929531587971808,20.2240565,142.47874854,0.22,0.2,0.908093148406203,20.0842491,5.08300058,0.14,0.15,0.884234256341426,19.469035,6.16617283,0.16,0.23,0.897002701440515,19.9507619,6.51681635,0.1,0.19
3,17,0.5,1,0.943914427102001,20.8833549999982,310.244851,0,0,0.799444075202708,41.1258015,421.6881516,0.02,0.09,0.779844114873391,43.6244344,19.98723752,0.05,0.06,0.769469572930096,40.3118719,22.97087377,0.04,0.19,0.768644692472792,41.3497217,20.1987093,0,0.15
3,17,0.5,2,0.902867634731188,23.317175999998,236.05094655,0,0,0.849925903485501,36.0739492,358.63389255,0.1,0.03,0.805823008518092,36.5314491,14.13958513,0.13,0.01,0.823702309335241,34.0530652,16.60283222,0.21,0.09,0.818822402609171,35.8045433,17.17488275,0.07,0.1
3,17,0.5,3,0.884598753886043,20.5472119999982,203.32966305,0,0,0.847000095305434,31.2893139,284.38416924,0.23,0.12,0.824000021891734,31.3698591,11.56352601,0.16,0.03,0.803782306514544,28.9424698,12.53474117,0.3,0.22,0.823608299727429,31.1344201,11.57738157,0.1,0.11
3,17,0.5,4,0.878952403698733,18.6712649999984,174.20867451,0,0.03,0.871342576774952,27.7594994,297.97665611,0.33,0.07,0.85482373391441,27.6242924,9.58401424,0.2,0.07,0.825377292736586,25.8783718,12.34959753,0.27,0.17,0.839532711207202,27.8131587,10.26861907,0.15,0.11
3,17,0.75,1,0.85159200643173,30.8541159999972,570.99176998,0,0,0.811599642071459,43.3975459,438.65526155,0,0.07,0.782370113919466,45.520365,21.78646178,0.03,0.11,0.800654951080171,43.5889893,22.7508663,0.07,0.23,0.820010684447953,43.1055343,22.91026281,0.01,0.08
3,17,0.75,2,0.8307812400932,30.3740699999973,368.40724739,0,0,0.906945397946508,40.1664322,318.66166502,0.21,0,0.873231245547238,40.2140958,15.61268493,0.17,0.01,0.877175251880283,38.9682219,17.52013903,0.22,0.08,0.882089967315051,39.6599932,16.39716646,0.06,0.03
3,17,0.75,3,0.849612390190191,26.2532049999977,233.76114875,0,0,0.908940000523318,35.1566185,279.29221843,0.22,0,0.855964723650365,34.7157366,12.61883251,0.19,0.07,0.887902609030481,33.3309681,13.64837805,0.25,0.12,0.875689166927762,34.0518501,12.92084797,0.17,0.05
3,17,0.75,4,0.847628291696006,21.8058539999982,190.19694566,0,0,0.903803477023651,29.597179,245.5197336,0.36,0.04,0.859546702163091,29.4407549,10.57850758,0.15,0.05,0.897869683532818,28.4029287,13.21407793,0.2,0.09,0.858733032725572,28.8696015,12.81972919,0.07,0.06
3,17,1,1,0.724431688123463,35.4587909999967,1032.5123832,0,0,0.820369318015304,46.3104741,470.34540022,0,0.03,0.823276666779258,46.2712665,31.80785762,0,0.68,0.824740868328923,46.315244,30.8679378,0,0.55,0.822233012739548,46.4151853,33.44000444,0,0.00999999999999999
3,17,1,2,0.686962840806391,28.9302769999974,566.57859807,0,0,0.945382544600279,41.4894802,418.83928459,0.26,0,0.934236072477307,41.6928203,25.56491813,0.02,0.1,0.934474895052533,41.6706308,28.36612626,0.02,0.06,0.925405964309435,41.3625463,27.73469317,0.04,0
3,17,1,3,0.720783029204014,24.038629999998,399.27005846,0,0,0.947084115902172,34.9335665,360.72504661,0.33,0.03,0.934421734056069,34.7559357,18.30752145,0.07,0.1,0.934981013491522,34.7859315,23.03773531,0.07,0.0900000000000001,0.93289707226114,34.6206465,21.52343751,0.11,0.00999999999999999
3,17,1,4,0.754922954342685,21.6043189999983,216.38101531,0,0,0.969000885739365,30.4191808,280.86159958,0.48,0,0.953261844942337,29.985728,11.67335505,0.1,0.04,0.951182234352237,30.0411808,13.25028967,0.1,0.03,0.950440084980238,30.1356595,12.48620713,0.14,0
3,18,0.25,1,0.960789281427113,10.9324459999993,165.59830555,0,0.01,0.844716500298901,32.178859,254.90581112,0.06,0.22,0.835382263266055,32.7252829,10.57525984,0.03,0.14,0.820735795267302,31.4613507,11.89085866,0.06,0.26,0.831381687040298,32.1843414,12.31690641,0.01,0.26
3,18,0.25,2,0.91818379233157,12.5534649999991,153.36786616,0,0.01,0.872238623721602,27.7907436,246.69076835,0.13,0.16,0.839066077236038,28.110621,8.89366254,0.07,0.15,0.833411567389624,26.5472707,11.25138751,0.09,0.25,0.837198901664718,28.2240443,9.36981133,0.08,0.21
3,18,0.25,3,0.919997199330384,10.7347329999991,155.08836107,0,0.02,0.889761448037954,23.0815847,272.26197321,0.17,0.26,0.874473244618089,23.4694117,9.0780249,0.15,0.25,0.852367530162864,22.2258959,12.46043026,0.11,0.35,0.86394808848724,23.2503254,11.31900252,0.13,0.35
3,18,0.25,4,0.931328643096547,9.20715799999922,120.51901329,0,0.05,0.934448515062137,22.1592409,168.48768193,0.33,0.17,0.894350241053255,21.8671394,7.75808233,0.14,0.2,0.890859233673046,21.3327362,7.59092035,0.08,0.26,0.900743754093907,21.8803063,8.83528336,0.04,0.19
3,18,0.5,1,0.912003001121377,25.7880129999977,433.62729772,0,0,0.81049965791103,42.9640073,426.74578785,0,0.05,0.78389552308555,45.0057474,20.25445107,0.01,0.01,0.772205043837296,42.7886489,19.60044057,0.00999999999999999,0.17,0.790629416100096,43.1506616,19.54262024,0,0.1
3,18,0.5,2,0.90384336644034,26.1578569999977,329.23116718,0,0,0.849584794523422,38.1821483,404.85588431,0.09,0.04,0.811336397048376,38.274731,16.72493492,0.08,0.02,0.811869494147392,36.4211128,18.44508036,0.21,0.15,0.834774198211617,37.8394121,19.09203607,0.11,0.02
3,18,0.5,3,0.884777825832005,23.6048879999979,281.06195613,0,0.01,0.882944609977499,33.7499509,422.9562637,0.24,0.02,0.840365645501643,33.9942123,16.12911909,0.14,0.00999999999999999,0.837891846785795,32.1216491,17.57958691,0.35,0.12,0.838569332826692,33.7074441,17.68405644,0.15,0.11
3,18,0.5,4,0.870845848599254,19.6154209999983,218.69877186,0,0.03,0.887136771462159,30.5427595,318.63406876,0.2,0.00999999999999999,0.845345811352202,30.3700045,10.71271314,0.22,0.04,0.847627949692684,29.2201568,12.20081769,0.24,0.17,0.852310262586918,30.0461522,12.29975695,0.12,0.08
3,18,0.75,1,0.847666195923887,34.5590339999969,830.42082945,0,0,0.800694770542363,46.397463,551.17551809,0.01,0.07,0.771255247634031,48.7322384,32.26639971,0.02,0.12,0.769335724586668,47.193744,32.21000604,0.04,0.3,0.800438728703142,46.6856425,32.69160651,0,0.04
3,18,0.75,2,0.814305249901284,31.7148609999971,436.98405607,0,0,0.897201457079522,42.4105604,387.58326364,0.21,0.01,0.843974613376339,42.4794582,20.55451353,0.11,0.08,0.875447439644504,41.2464783,21.24817279,0.15,0.11,0.884724111190662,41.540461,19.31948457,0.13,0.00999999999999999
3,18,0.75,3,0.859734406337286,27.8106019999976,284.9975515,0,0,0.895882467772025,36.380462,322.66021808,0.28,0.00999999999999999,0.865902587340453,36.6285308,14.42847177,0.11,0.02,0.897674347549524,35.2057868,16.88436783,0.26,0.09,0.870775479509296,35.4768033,15.56554976,0.15,0.04
3,18,0.75,4,0.848986877292134,24.225272999998,228.70555948,0,0,0.885250575334996,32.5616183,310.37949006,0.26,0.02,0.848535302620946,32.1297756,12.75773863,0.15,0.05,0.865326607938185,30.4430484,15.87573558,0.26,0.15,0.868804002076248,31.6122216,14.20286829,0.1,0.03
3,18,1,1,0.721799835705722,36.6487699999965,1147.93451253,0,0,0.808543398195368,48.4318555,480.40237818,0,0.06,0.811571677140859,48.4009503,34.23634587,0,0.7,0.812496082810153,48.3357297,34.37841772,0,0.61,0.812059996946381,48.5589947,35.08036375,0,0.00999999999999999
3,18,1,2,0.689238176554204,30.1895409999973,554.39455513,0,0,0.91839972536315,43.0609606,310.05133696,0.13,0.01,0.921079645247872,43.2143153,20.3926633,0,0.14,0.922829220118014,43.1812764,20.88837789,0,0.1,0.92179098418096,43.1046051,20.61232351,0.02,0
3,18,1,3,0.705633812040828,25.7458399999978,317.33203222,0,0,0.949139558793243,37.3694273,296.62638984,0.36,0.03,0.942223744066076,37.588185,16.44963092,0.1,0.08,0.942223744066076,37.588185,17.81480843,0.1,0.07,0.93648893949606,37.0907757,18.1505616,0.16,0
3,18,1,4,0.73093638212669,23.0773549999982,268.08049774,0,0,0.948310912651808,32.1577955,438.21884375,0.33,0.02,0.936914446716532,32.234104,17.57396161,0.09,0.07,0.939518476587184,32.2539551,18.84086915,0.09,0.06,0.939112891642286,32.0243507,18.4657697,0.1,0
3,19,0.25,1,0.952934130518331,12.9849829999991,254.98048427,0,0,0.839848089841284,34.1907108,374.16777288,0.09,0.2,0.822562776385643,34.9257912,16.55998278,0.04,0.09,0.800376972018565,32.7000283,19.40007197,0.06,0.26,0.828253986851962,34.697845,17.92163429,0.02,0.22
3,19,0.25,2,0.924914836854445,13.270398999999,205.31992812,0,0.01,0.863170272223721,29.1142618,362.39828782,0.14,0.25,0.854517094428205,29.4247286,14.06437044,0.04,0.19,0.833572037994487,27.9234527,16.26200477,0.08,0.31,0.85734981324642,29.0052674,15.95939839,0.04,0.28
3,19,0.25,3,0.904060028333686,11.517653999999,179.73217597,0,0.02,0.902994691127281,25.9172315,318.35512082,0.25,0.2,0.882553908997328,26.0674576,11.94093811,0.12,0.15,0.852733252767244,24.3809517,13.25518793,0.16,0.32,0.871660888534638,26.0435708,12.19504124,0.09,0.2
3,19,0.25,4,0.930562087804068,9.7766839999992,136.53980858,0,0.04,0.901398993319981,22.0256309,245.26543908,0.28,0.32,0.883732039658642,22.2087844,8.65774665,0.19,0.23,0.845638266626128,21.0024038,10.21814145,0.14,0.43,0.876508720834178,22.2538676,9.79185345,0.11,0.29
3,19,0.5,1,0.920967786998839,26.5196959999976,605.2657292,0,0,0.824799692159762,44.1180941,667.5269939,0,0.01,0.784112334660036,46.740617,33.66785264,0.04,0,0.78189725096153,44.1021406,35.36704154,0.05,0.08,0.804837631291367,44.7197017,38.29423338,0.01,0.05
3,19,0.5,2,0.905513974317718,29.0406519999974,510.84073654,0,0,0.868974643841242,40.6427724,597.57958036,0.17,0.01,0.806777737013049,40.1687449,24.26451575,0.16,0.00999999999999999,0.831947739832591,38.2738208,25.0001457,0.2,0.13,0.823625413160223,39.7756139,27.96730282,0.1,0.04
3,19,0.5,3,0.878512360345403,24.3246299999979,407.4824723,0,0.01,0.869427964201623,35.3037099,510.45757437,0.3,0.01,0.827267087420185,35.9100307,20.26918812,0.17,0,0.815223353767772,33.2438347,23.62891591,0.3,0.13,0.836388205129425,35.1097687,21.81658624,0.17,0.06
3,19,0.5,4,0.888579893016507,21.7764269999981,336.8940411,0,0.01,0.896095522198097,32.5768438,427.44665833,0.35,0.04,0.836088405140554,32.1098486,14.10298362,0.22,0.05,0.818555813424893,30.4815535,17.53065202,0.32,0.16,0.852400658931606,32.1546733,16.62577809,0.15,0.09
