n,m,p,b,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,lpoptefficiency,lpoptrevenue,lpopttime,lpoptwe1,lpoptwe2,lpwfefficiency,lpwfrevenue,lpwftime,lpwfwe1,lpwfwe2,lpg1efficiency,lpg1revenue,lpg1time,lpg1we1,lpg1we2,lpg2efficiency,lpg2revenue,lpg2time,lpg2we1,lpg2we2
2,4,0.75,2,1,0.000161,0.0964474499999999,0,0,0.841486214681165,126.3771849,16.74129963,0,0.35,0.893916627445142,137.3640976,2.0780544,0,0.2,0.890146282660015,132.2150293,2.02564676,0,0.25,0.859892217903196,129.598729,2.12031675,0,0.54
2,4,0.75,3,1,5.2e-05,0.0932336300000001,0,0,0.832583646168797,129.1150504,10.32308623,0,0.38,0.885122127800056,138.8311173,2.47387702,0,0.3,0.870300319679628,133.137518,1.92345692,0,0.43,0.854555346777378,131.9866795,2.71548526,0,0.58
2,4,0.75,4,1,2.4e-05,0.0877571300000001,0,0,0.864516681980025,133.487681,11.36742763,0,0.35,0.886210957448752,139.9460807,1.92524658,0,0.32,0.88061432731387,134.5465591,2.29819834,0,0.47,0.858057045818885,131.8902433,2.4420509,0,0.6
2,4,1,1,0.890509747766013,43.8385000000007,27.65650349,0,0,0.887129508224726,133.5991331,28.51849231,0,0.27,0.868672505075345,133.2210588,2.27564271,0,0.27,0.868672505075345,133.2210588,2.71492346,0,0.2,0.875074341552881,133.3624789,2.47828355,0,0.21
2,4,1,2,1,0.000374,0.10853341,0,0,0.838544823336583,132.280307,26.79715983,0,0.46,0.853832512026761,135.2503608,2.02180645,0,0.78,0.851300449814117,135.277568,2.49929752,0,0.64,0.851947232767466,135.5875651,2.12580134,0,0.56
2,4,1,3,1,0.000138,0.0960446799999999,0,0,0.851383126729337,129.2831401,16.21560279,0,0.38,0.843190348800381,130.5897379,2.22227067,0,0.95,0.847848557891968,131.7930856,2.53602987,0,0.93,0.843190348800381,130.5897379,2.19292166,0,0.8
2,4,1,4,1,5.5e-05,0.0910575700000001,0,0,0.865060639971785,136.8797842,12.20577158,0,0.25,0.867797826635385,135.7476003,2.80006469,0,1,0.867797826635385,135.7476003,2.27537124,0,0.97,0.867797826635385,135.7476003,2.92482716,0,0.69
2,5,0.25,1,0.996242865038659,7.36160099999857,6.81036689,0,0,0.940335000409958,81.267113,7.7645686,0,0.19,0.941699125006292,81.5631701,1.07332953,0,0.14,0.936004928516829,81.4194743,1.20924963,0,0.15,0.93827671694522,80.9512269,1.25211752,0,0.21
2,5,0.25,2,1,4e-06,0.08468746,0,0,0.949667074881246,78.143699,5.03139891,0,0.26,0.946989992256267,78.0217395,1.09866285,0,0.17,0.948087534448852,77.4075514,1.04161689,0,0.18,0.945297811150207,78.2094072,1.14965701,0,0.29
2,5,0.25,3,1,9.99999999999999e-06,0.0823706799999999,0,0,0.951550087303266,82.5726651,5.6405369,0,0.21,0.957774391522978,83.7369131,1.06569185,0,0.15,0.956345131190201,83.6755729,0.99729325,0,0.16,0.954063537187618,82.4351668,1.12817815,0,0.24
2,5,0.25,4,1,4e-06,0.0881158299999999,0,0,0.944293607450085,89.7996126,6.75687046,0,0.26,0.954945332115056,90.4985887,1.16681087,0,0.18,0.941966399391695,88.3254479,1.25000558,0,0.22,0.951264389312932,90.1510217,1.80679268,0,0.31
2,5,0.5,1,0.927094541081135,36.7919630000014,28.48504377,0,0,0.893840283755257,146.8518149,22.07664984,0.02,0.12,0.881716565513975,145.8797504,1.89293608,0,0.1,0.86664425224161,138.5204365,2.29678067,0.03,0.13,0.862475839487317,145.0532703,1.92992049,0,0.19
2,5,0.5,2,1,5.1e-05,0.0970045999999999,0,0,0.88477500130341,135.5916934,14.37513227,0,0.38,0.888492933116657,138.5399193,2.09482347,0,0.21,0.884120819264864,133.3177176,2.2000905,0,0.26,0.879746629540877,134.2347102,1.87399415,0,0.45
2,5,0.5,3,1,1.4e-05,0.0960055300000001,0,0,0.889042269768104,140.009899,11.12375986,0,0.34,0.914658814305753,145.2325806,2.53849573,0,0.14,0.906888123890349,142.2725218,2.07754406,0,0.26,0.89052706010388,139.4840838,2.04964328,0,0.46
2,5,0.5,4,1,1.3e-05,0.09612352,0,0,0.872673147325531,139.808962,10.60818456,0,0.37,0.897680943405006,147.3141105,2.1581816,0,0.14,0.884260178722799,143.1240489,2.07598664,0,0.27,0.877756400310774,140.5713641,2.12363006,0,0.47
2,5,0.75,1,0.908019913925066,60.0174989999991,45.7966125,0,0,0.865265795790288,164.7916805,32.04712342,0,0.16,0.842558526763704,162.5953159,2.23261017,0.01,0.09,0.844236786752503,157.2316988,2.91597997,0.01,0.15,0.844002592667563,161.8825939,2.79886567,0.02,0.26
2,5,0.75,2,1,0.000302,0.10616575,0,0,0.843501899519963,146.638634,22.36336616,0,0.28,0.856271699809636,156.0808852,2.46395342,0,0.17,0.854003427367587,152.1852653,2.8281384,0,0.27,0.846565520319754,147.9834369,2.55247336,0,0.58
2,5,0.75,3,1,2.7e-05,0.09592502,0,0,0.88126016587348,157.0886328,12.65484843,0,0.2,0.89031451690963,164.9844153,2.73069391,0,0.2,0.879768969523269,157.9944063,2.41797992,0,0.36,0.886668239651957,157.3181536,3.1765648,0,0.44
2,5,0.75,4,1,0,0.0955130999999999,0,0,0.849852039877987,151.8640737,12.00503514,0,0.29,0.87552694371539,162.0876492,3.04683579,0,0.26,0.864699126708656,157.4837905,2.41709351,0,0.39,0.854220482717727,151.8661413,2.52357017,0,0.62
2,5,1,1,0.881462957780514,67.4017480000175,53.42411457,0,0,0.843479329747176,160.0987383,34.79705856,0,0.21,0.841824490891822,158.8179485,2.78590377,0,0.35,0.840464700953827,159.2124687,3.36325493,0,0.27,0.849508444367913,159.775104,2.90066834,0,0.29
2,5,1,2,1,0.000458,0.11531505,0,0,0.819673941004438,160.2602813,36.66692179,0,0.3,0.856109277186552,169.7975952,2.74486588,0,0.84,0.859315920128245,169.2524998,3.59048212,0,0.6,0.856109277186552,169.7975952,2.86291976,0,0.6
2,5,1,3,1,0.000137,0.10395863,0,0,0.843936730197816,160.602959,19.13932996,0,0.31,0.837517939713549,159.9841797,2.63233235,0,1,0.840957818104409,160.79611,2.82091508,0,0.98,0.837517939713549,159.9841797,2.82194724,0,0.67
2,5,1,4,1,9e-06,0.0979208200000001,0,0,0.841862072177014,157.6132827,14.87056855,0,0.35,0.846542084391556,157.0585314,2.85266146,0,0.99,0.846542084391556,157.0585314,2.66013886,0,0.99,0.84571841647214,157.5283719,2.78980246,0,0.76
2,6,0.25,1,0.98259157531415,9.43895400000226,11.15032774,0,0,0.931727506862512,103.1900328,11.38257758,0.02,0.18,0.927081030479565,102.638064,1.28599189,0,0.12,0.927103807842217,101.3137867,1.35734524,0.01,0.16,0.906450952146992,101.0966368,1.1969138,0,0.2
2,6,0.25,2,1,6e-06,0.0965173899999999,0,0,0.931911613350412,101.0976885,6.85987611,0,0.2,0.954044738653863,101.0091097,2.19413754,0,0.12,0.94484795630127,99.1518398,1.25922965,0,0.15,0.95024536707919,99.2166528,1.43929486,0,0.28
2,6,0.25,3,1,0,0.0936318499999999,0,0,0.902446818266075,117.3344563,7.73704038,0,0.35,0.906916155708391,119.0166928,1.724917,0,0.22,0.899797233178813,117.3514349,1.60383504,0,0.25,0.90596360975498,117.7746317,1.40302081,0,0.37
2,6,0.25,4,1,0,0.0927152199999999,0,0,0.961726355163402,99.2905295,5.44539078,0,0.17,0.957943379910784,100.0018708,2.66008965,0,0.07,0.961726355163402,100.2537459,1.19042565,0,0.07,0.954908881406522,97.7097491,1.09830955,0,0.27
2,6,0.5,1,0.950446612072208,40.3169180000072,32.35048529,0,0,0.872777007931125,162.9904664,25.72118988,0,0.17,0.87255999247475,163.2824797,2.0583221,0.00999999999999999,0.07,0.864605683113429,154.7971671,2.43717481,0.05,0.13,0.863193409683771,159.9057111,2.13297096,0,0.22
2,6,0.5,2,1,8.9e-05,0.10042191,0,0,0.864220770746942,146.0901322,13.5235459,0,0.29,0.872089669782904,153.1052494,2.36386088,0,0.13,0.856408636487528,149.3281825,2.60615893,0,0.18,0.871973445479083,145.5337607,3.87846428,0,0.42
2,6,0.5,3,1,3.3e-05,0.0992691799999999,0,0,0.878896699193626,158.3981097,12.57129586,0,0.24,0.8774166590251,165.2483503,2.50005223,0,0.06,0.867597139230277,159.1092652,2.38091796,0,0.14,0.863067698172257,157.4649904,2.58346227,0,0.4
2,6,0.5,4,1,1.3e-05,0.10114231,0,0,0.886835992832381,166.4273853,12.56746893,0,0.13,0.909276403231854,173.5910793,2.53162403,0,0.06,0.910247791730109,169.8395484,2.33932307,0,0.06,0.889516466231053,165.2718934,2.67808405,0,0.37
2,6,0.75,1,0.917658986772285,63.969966000006,60.37963363,0,0,0.841559635500341,185.8547869,37.20812883,0,0.09,0.831190758707399,182.5024734,3.13152391,0.01,0.07,0.835049559271379,178.4687421,3.3028232,0.01,0.11,0.839140512339817,180.4262424,2.87894119,0.01,0.19
2,6,0.75,2,1,0.000215,0.11142259,0,0,0.841470595184978,179.5877589,25.69585293,0,0.2,0.869282105120406,193.5519367,3.90270423,0,0.13,0.863308925674076,185.605524,4.10681768,0,0.27,0.869229384883316,183.4212372,3.00246954,0,0.38
2,6,0.75,3,1,8.2e-05,0.10665818,0,0,0.837816291989768,185.243277,19.59142304,0,0.21,0.852710103873698,195.2686546,3.6477526,0,0.17,0.853714666858227,191.0577798,3.16084381,0,0.24,0.842608564141511,188.9782639,3.08967843,0,0.54
2,6,0.75,4,1,9.99999999999999e-06,0.10076533,0,0,0.849201957332063,184.3460116,17.24903809,0,0.17,0.874382520235204,197.1775564,3.11986086,0,0.13,0.878875585991106,192.0951714,3.13891742,0,0.25,0.846547614134643,186.6090773,3.01581886,0,0.55
2,6,1,1,0.872936553408178,93.5689270000128,89.03950471,0,0,0.837229815451771,190.9544127,42.26368712,0,0.16,0.833406589250475,189.7856222,3.30512065,0,0.33,0.839680387184721,190.4363846,3.7594649,0,0.23,0.837556153401026,189.9134107,3.44242251,0,0.18
2,6,1,2,1,0.000411,0.12308684,0,0,0.824785631028178,181.1533103,40.92588756,0,0.28,0.844021903403474,186.2404438,3.26276788,0,0.88,0.842544387621959,186.1774275,4.13082857,0,0.75,0.840174405429244,186.4368633,3.30806371,0,0.42
2,6,1,3,1,3e-05,0.10654663,0,0,0.833234417852652,185.6223479,16.60114909,0,0.12,0.835427790905674,185.7362438,4.24192061,0,1,0.835427790905674,185.7362438,3.368671,0,0.97,0.835427790905674,185.7362438,3.23471594,0,0.65
