n,m,p,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,evpefficiency,evprevenue,evptime,evpwe1,evpwe2,mweqefficiency,mweqrevenue,mweqtime,mweqwe1,mweqwe2
4,14,0.25,1,171.708200000003,27.57340037,0,0,0.999384869165682,275.4481058,0.55587815,0,0.15,1,274.290533,0.04566951,0,0
4,14,0.5,0.999999892416596,283.86720000001,58.90605948,0,0,1,341.631641,0.59509933,0,0,1,341.631641,0.05603327,0,0
4,14,0.75,1,323.24970000002,82.72469717,0,0,1,359.1530099,0.61987239,0,0,1,359.1530099,0.05073128,0,0
4,14,1,0.999999906952522,342.287800000028,102.28993724,0,0,1,369.9319835,0.60056066,0,0,1,369.9319835,0.04633793,0,0
4,15,0.25,1,194.103000000003,38.10887849,0,0,0.99719424049529,290.115781,0.57759036,0,0.1,1,289.3518463,0.04520503,0,0
4,15,0.5,1,299.583400000012,67.31382573,0,0,1,349.4935022,0.5822336,0,0,1,349.4935022,0.0414815,0,0
4,15,0.75,1,329.228900000022,96.69808856,0,0,1,362.5297151,0.59104406,0,0,1,362.5297151,0.04581067,0,0
4,15,1,0.999999940360382,346.14360000003,113.61221712,0,0,1,372.8960859,0.62213119,0,0,1,372.8960859,0.04464207,0,0
4,16,0.25,1,205.719300000003,38.0457236,0,0,0.996302796612146,303.5965538,0.59577843,0,0.13,1,302.8595793,0.04721465,0,0
4,16,0.5,1,302.187800000014,73.47656596,0,0,0.998655802021884,350.0108669,0.64291184,0,0.01,1,349.7338552,0.05320033,0,0
4,16,0.75,1,331.422400000023,94.06462094,0,0,1,363.6430819,0.61243786,0,0,1,363.6430819,0.04678638,0,0
4,16,1,1,352.730900000033,124.85731441,0,0,1,375.8434344,0.61829743,0,0,1,375.8434344,0.04695956,0,0
4,17,0.25,1,222.698600000004,42.99311179,0,0,0.998708547581503,308.9308084,0.6013826,0,0.05,1,308.8954815,0.05461541,0,0
4,17,0.5,1,297.282400000012,76.07642129,0,0,1,345.7705605,0.61164443,0,0,1,345.7705605,0.05618404,0,0
4,17,0.75,1,337.012900000025,116.40897614,0,0,1,369.8015135,0.66477286,0,0,1,369.8015135,0.06175434,0,0
4,17,1,1,354.227700000034,138.76318525,0,0,1,376.6074566,0.66023212,0,0,1,376.6074566,0.05804066,0,0
4,18,0.25,1,226.323400000004,45.92848549,0,0,0.99904598797581,309.6343887,0.5430641,0,0.05,1,309.5243098,0.08131057,0,0
4,18,0.5,1,310.841500000017,86.0196331,0,0,1,354.6977145,0.60389793,0,0,1,354.6977145,0.05092059,0,0
4,18,0.75,1,335.318400000025,122.56977552,0,0,1,367.193612,0.60293883,0,0,1,367.193612,0.0524718,0,0
4,18,1,1,356.890000000035,153.77361703,0,0,1,377.2214735,0.628653379999999,0,0,1,377.2214735,0.05369551,0,0
4,19,0.25,1,231.598900000004,49.75310356,0,0,0.997032574468709,310.8177297,0.60405213,0,0.08,1,310.4581276,0.05203316,0,0
4,19,0.5,1,315.004100000017,89.84714977,0,0,1,355.9128571,0.60918794,0,0,1,355.9128571,0.05266944,0,0
4,19,0.75,1,343.407700000029,124.88338698,0,0,1,371.9977214,0.62053874,0,0,1,371.9977214,0.05237897,0,0
4,19,1,1,359.032400000036,167.97669938,0,0,1,378.8350731,0.61198611,0,0,1,378.8350731,0.0480569,0,0
4,20,0.25,1,244.132200000005,57.24273533,0,0,1,323.0399,0.64668977,0,0.00999999999999999,1,323.0399,0.05894656,0,0
4,20,0.5,1,320.586300000019,114.82668811,0,0,1,359.6076539,0.62350792,0,0,1,359.6076539,0.056935,0,0
4,20,0.75,1,346.72420000003,150.98869224,0,0,1,370.413401,0.61628156,0,0,1,370.413401,0.05490041,0,0
4,20,1,1,359.589200000036,163.18112851,0,0,1,378.8379325,0.59572315,0,0,1,378.8379325,0.05826281,0,0
5,2,0.25,1,3.2221000000001,0.84338521,0,0,0.991202133092891,79.5647111,0.4254643,0,3.19,1,58.4628015,0.07781553,0,0
5,2,0.5,1,5.21390000000011,0.87732212,0,0,0.963180057586544,120.6174093,0.48587046,0,3.16,1,68.0866788,0.06378683,0,0
5,2,0.75,1,2.04580000000002,0.63897884,0,0,0.938655689903315,136.9343356,0.42072384,0,3.19,1,49.6755171,0.08282968,0,0
5,2,1,1,1.92530000000002,0.76932321,0,0,0.954771295737415,151.3349738,0.48037661,0,3.11,1,37.0388503,0.05577629,0,0
5,3,0.25,1,6.26789999999993,1.19281519,0,0,0.980191479577019,119.7185998,0.57473779,0,2.77,1,91.7731931,0.0633182,0,0
5,3,0.5,1,9.63090000000005,2.37393873,0,0,0.935215743737942,162.4311816,0.4954695,0,2.48,1,95.4114537,0.05514063,0,0
5,3,0.75,1,6.45870000000009,1.13804261,0,0,0.95731576520976,211.8583038,0.61335708,0,2.2,1,87.491628,0.07151816,0,0
5,3,1,1,7.3050000000001,1.37249694,0,0,0.958776540185534,220.8540233,0.55868717,0,2.17,1,67.3108565,0.06582637,0,0
5,4,0.25,1,15.6116000000003,2.1610216,0,0,0.983024834256827,157.4911243,0.53744912,0,2.38,1,133.3032242,0.0485507,0,0
5,4,0.5,1,29.1120000000004,3.36923704,0,0,0.949966756332006,228.3674439,0.58723249,0,1.67,1,171.216007,0.08462266,0,0
5,4,0.75,1,23.3857000000004,3.04316847,0,0,0.913494995560596,251.9726696,0.6702789,0,1.66,1,136.7722734,0.06995433,0,0
5,4,1,1,17.3382000000002,2.77933137,0,0,0.941774822834012,287.6792081,0.63929309,0,1.35,1,123.632799,0.05991884,0,0
5,5,0.25,1,31.8637000000003,3.65423138,0,0,0.985251098807992,195.5059838,0.625343290000001,0,1.81,1,170.9437068,0.0637736,0,0
5,5,0.5,1,53.9322000000004,5.93183915,0,0,0.972892928489542,271.5228083,0.678670709999999,0,0.88,1,237.1846097,0.05449384,0,0
5,5,0.75,1,67.3175000000008,6.6091192,0,0,0.958895598922536,321.0230506,0.68594474,0,0.62,1,288.7780206,0.05258282,0,0
5,5,1,1,55.2368000000008,6.51803158,0,0,0.976943987408177,353.8220399,0.65726161,0,0.3,1,340.0744893,0.05201514,0,0
5,6,0.25,1,51.8635000000002,5.98799526,0,0,0.974027133399582,211.7282299,0.614640209999999,0,1.53,1,199.2962179,0.05259194,0,0
5,6,0.5,1,104.569000000001,10.16473139,0,0,0.973928041060242,301.0805184,0.70071074,0,0.58,1,283.5086275,0.05695586,0,0
5,6,0.75,1,196.4689,16.77340271,0,0,0.9800575342729,343.5485093,0.70515791,0,0.29,1,336.0080015,0.15070539,0,0
5,6,1,1,274.090900000001,21.14049948,0,0,0.993792076030828,396.3468726,0.6848222,0,0.06,1,394.4045591,0.05121669,0,0
5,7,0.25,1,61.3083999999998,6.3598094,0,0,0.983969643564063,253.4923362,0.61315041,0,1.17,1,234.4292716,0.05725208,0,0
5,7,0.5,1,182.2287,17.61075689,0,0,0.986959251051394,334.7259819,0.7905349,0,0.32,1,327.6857606,0.06531657,0,0
5,7,0.75,1,257.4001,26.6192105,0,0,0.98976483932946,365.6936898,0.72325624,0,0.11,1,363.41261,0.05222109,0,0
5,7,1,1,317.728400000002,34.12689539,0,0,0.994791145097927,408.8467312,0.71879939,0,0.05,1,406.9980119,0.05288957,0,0
5,8,0.25,1,85.8914000000006,10.25473339,0,0,0.986488994555675,267.8057869,0.66991922,0,0.9,1,258.1589917,0.06082395,0,0
5,8,0.5,1,212.6414,23.7031957,0,0,0.989416422385615,354.9129865,0.71538065,0,0.15,1,350.5345934,0.04958021,0,0
5,8,0.75,1,298.306600000003,36.88316579,0,0,0.996543561228596,391.2912638,0.783632540000001,0,0.04,1,390.8620049,0.05453083,0,0
5,8,1,1,355.743500000009,50.58243089,0,0,0.997794731196463,427.9009619,0.76679919,0,0.02,1,427.6862588,0.04649168,0,0
5,9,0.25,0.999999918005174,120.208700000001,15.96453204,0,0,0.983308493750821,273.0547862,0.67869813,0,0.78,1,265.0503963,0.0528077,0,0
5,9,0.5,1,252.074300000002,32.02597901,0,0,0.996085320302599,372.1096078,0.74952135,0,0.09,1,369.539137,0.05499887,0,0
5,9,0.75,1,333.248600000006,51.05044282,0,0,0.999069274424407,412.5665355,0.78451198,0,0.01,1,412.5211787,0.05377093,0,0
5,9,1,1,377.453700000015,62.30986581,0,0,1,433.9939167,0.76735267,0,0,1,433.9939167,0.05413275,0,0
5,10,0.25,1,137.364600000001,17.47122005,0,0,0.98584251091128,292.8259082,0.68892331,0,0.65,1,282.6684526,0.05523624,0,0
5,10,0.5,1,277.657300000003,38.60120833,0,0,0.9981650635088,381.1100421,0.75859712,0,0.03,1,380.3467739,0.05323727,0,0
5,10,0.75,1,349.111800000008,56.96551748,0,0,0.999657662559534,421.2075284,0.77297481,0,0.01,1,421.191965,0.05099462,0,0
5,10,1,1,388.262400000018,77.02156944,0,0,1,443.8478906,0.75734543,0,0,1,443.8478906,0.04706222,0,0
5,11,0.25,1,172.109100000001,24.57257217,0,0,0.988487382820902,310.1597892,0.754076740000001,0,0.52,1,302.2025424,0.05778922,0,0
5,11,0.5,1,304.189800000004,48.29987333,0,0,0.999036450667921,393.1714872,0.78123624,0,0.03,1,392.7717218,0.10016962,0,0
5,11,0.75,1,364.06100000001,75.62674435,0,0,0.999111726987621,431.2021386,0.80788244,0,0.00999999999999999,1,430.9644344,0.05854561,0,0
5,11,1,1,400.910100000023,99.39127825,0,0,1,448.0607083,0.766832540000001,0,0,1,448.0607083,0.05347625,0,0
5,12,0.25,1,189.293900000001,28.61575656,0,0,0.997424216107473,337.4534194,0.89801736,0,0.24,1,333.2860385,0.06835139,0,0
5,12,0.5,1,318.724800000007,58.79038762,0,0,0.999259005701812,401.7792375,0.838338919999999,0,0.02,1,401.6387239,0.06060055,0,0
5,12,0.75,1,383.209100000018,84.34603225,0,0,1,436.9650307,0.82075306,0,0,1,436.9650307,0.05626311,0,0
5,12,1,1,411.403300000027,104.04834069,0,0,1,456.577781,0.77291972,0,0,1,456.577781,0.0520827,0,0
5,13,0.25,1,196.186400000001,30.89273436,0,0,0.995454802165822,336.0966502,0.74618897,0,0.21,1,334.3617385,0.0589004,0,0
5,13,0.5,1,340.569000000009,65.94466659,0,0,1,418.4683269,0.81579366,0,0.01,1,418.4683269,0.05781511,0,0
5,13,0.75,1,389.883400000019,98.33919549,0,0,1,445.576476,0.76890551,0,0,1,445.576476,0.05488639,0,0
5,13,1,1,421.331600000032,125.74926268,0,0,1,459.9161913,0.79577669,0,0,1,459.9161913,0.05726818,0,0
5,14,0.25,1,223.882600000002,38.33756129,0,0,0.992501031747405,358.5541719,0.851189290000001,0,0.2,1,355.7584854,0.06760189,0,0
5,14,0.5,1,353.393800000011,78.07696838,0,0,0.999153067091693,424.0682138,0.84353302,0,0.01,1,424.0344478,0.06194651,0,0
5,14,0.75,0.999999945849181,400.265400000024,120.98880342,0,0,1,449.3252509,0.84449642,0,0,1,449.3252509,0.06179063,0,0
5,14,1,1,427.319100000034,132.56871408,0,0,1,461.3575335,0.82443453,0,0,1,461.3575335,0.06112222,0,0
5,15,0.25,1,230.886100000001,42.12763382,0,0,0.994916759667977,359.8869111,0.81403664,0,0.15,1,358.2794388,0.0637687,0,0
5,15,0.5,1,370.891200000014,92.03925865,0,0,1,436.510426,0.86772314,0,0,1,436.510426,0.06122284,0,0
5,15,0.75,1,406.672700000026,132.50972018,0,0,1,455.4631884,0.80574237,0,0,1,455.4631884,0.06046702,0,0
5,15,1,1,431.669100000036,158.18723795,0,0,1,462.5469559,0.77959965,0,0,1,462.5469559,0.06041332,0,0
5,16,0.25,1,235.210300000003,51.50994477,0,0,0.993582465519156,366.7428071,0.83428425,0,0.17,1,364.8006646,0.05995653,0,0
5,16,0.5,1,366.106800000015,96.09639373,0,0,1,431.2248293,0.85668466,0,0,1,431.2248293,0.06458738,0,0
5,16,0.75,1,416.36480000003,147.86376796,0,0,1,457.2455254,0.85656036,0,0,1,457.2455254,0.06797832,0,0
5,16,1,1,431.935800000037,172.60770436,0,0,1,465.3231839,0.837765990000001,0,0,1,465.3231839,0.06167684,0,0
5,17,0.25,1,256.189000000004,64.17072993,0,0,0.99857558452858,377.7997503,0.87986561,0,0.04,1,377.0351069,0.0644888,0,0
5,17,0.5,1,376.157900000017,111.53813908,0,0,1,435.0022804,0.84512702,0,0,1,435.0022804,0.06564689,0,0
5,17,0.75,0.999999964375138,420.884900000032,161.88089274,0,0,1,459.6267814,0.90237219,0,0,1,459.6267814,0.06776461,0,0
5,17,1,1,437.476300000039,192.57841205,0,0,1,467.125777,0.851774459999999,0,0,1,467.125777,0.06392179,0,0
5,18,0.25,1,270.671400000005,62.30440346,0,0,0.996498286757248,386.0266013,0.91727398,0,0.11,1,385.0013658,0.07157117,0,0
5,18,0.5,1,385.474600000019,130.96510597,0,0,1,441.2589493,0.8763573,0,0,1,441.2589493,0.07062198,0,0
5,18,0.75,1,423.319200000033,176.09008117,0,0,1,461.1954921,0.90153476,0,0,1,461.1954921,0.07466259,0,0
5,18,1,1,440.703500000041,205.50951757,0,0,1,470.6024088,0.8576045,0,0,1,470.6024088,0.0673413,0,0
5,19,0.25,1,283.711300000006,80.09131427,0,0,0.998521750721269,388.8553584,0.85759814,0,0.04,1,388.8076052,0.06253035,0,0
5,19,0.5,1,395.319700000022,123.94500904,0,0,1,445.4974366,0.88687407,0,0,1,445.4974366,0.06687891,0,0
5,19,0.75,1,429.405000000036,188.96104418,0,0,1,465.5346147,0.911294490000001,0,0,1,465.5346147,0.06674149,0,0
5,19,1,1,446.497400000044,212.76262509,0,0,1,473.0409568,0.93322884,0,0,1,473.0409568,0.0729088,0,0
5,20,0.25,1,294.622900000006,75.6196558,0,0,0.998592645248299,396.3249517,0.90874783,0,0.06,1,396.2496775,0.0700122,0,0
5,20,0.5,1,400.853200000024,155.47913181,0,0,1,449.4386327,0.8716631,0,0,1,449.4386327,0.07176892,0,0
5,20,0.75,1,431.977700000037,205.03845005,0,0,1,463.5308502,0.89233975,0,0,1,463.5308502,0.07465216,0,0
5,20,1,1,450.532600000046,241.87088964,0,0,1,476.7247353,0.84628152,0,0,1,476.7247353,0.07166967,0,0
6,2,0.25,1,2.94360000000005,0.59781608,0,0,0.98611963311819,98.8324515,0.68547944,0,4.29,1,72.2175285,0.09903617,0,0
6,2,0.5,1,2.07890000000004,0.58420696,0,0,0.962612573756966,138.4583522,0.66171359,0,4.12,1,63.419837,0.07373927,0,0
6,2,0.75,1,1.90250000000002,0.61966138,0,0,0.977424744251761,150.7769352,0.74844698,0,4.07,1,41.5734032,0.08529741,0,0
6,2,1,1,0.881200000000012,0.4394886,0,0,0.978876430763756,163.6476456,0.72668728,0,4.05,1,27.4601476,0.08148726,0,0
6,3,0.25,1,6.26270000000006,1.16758949,0,0,0.982819050030641,130.1054952,0.75090211,0,3.72,1,100.1211117,0.07006883,0,0
6,3,0.5,1,5.81660000000005,1.07850925,0,0,0.935835998838382,195.2982019,0.75215103,0,3.38,1,96.6434665,0.0821676,0,0
6,3,0.75,1,6.99170000000014,1.32756016,0,0,0.940737888366112,209.8319186,0.9015103,0,3.25,1,74.7530622,0.09457498,0,0
6,3,1,1,6.08650000000006,1.65339649,0,0,0.932207458654037,223.0858277,0.76767907,0,3.26,1,54.0750299,0.08162418,0,0
6,4,0.25,1,13.9067000000001,1.96816956,0,0,0.97512927452659,186.7667706,0.81156615,0,3.15,1,139.7539085,0.07916697,0,0
6,4,0.5,1,18.8957000000001,2.67923353,0,0,0.941277230380709,239.3755911,0.80812905,0,2.46,1,152.8608941,0.0702037,0,0
6,4,0.75,1,17.6666000000003,2.78386016,0,0,0.938969887661105,275.124466,0.89791187,0,2.42,1,120.5688235,0.09156462,0,0
6,4,1,1,10.7042000000001,2.01455982,0,0,0.932317338884899,299.6442169,0.87957806,0,2.36,1,85.5472223,0.12273206,0,0
6,5,0.25,1,27.9029000000002,3.43177776,0,0,0.972084187189299,207.4992585,0.86362795,0,2.57,1,176.0520812,0.07890364,0,0
6,5,0.5,1,46.5658000000004,5.04731233,0,0,0.943806660774766,286.7136134,0.936283200000001,0,1.95,1,204.093469,0.07493717,0,0
6,5,0.75,1,36.0777000000005,4.53276968,0,0,0.928556076924095,324.946524,1.01125394,0,1.71,1,183.9133719,0.08339201,0,0
6,5,1,1,24.3318000000002,3.93494579,0,0,0.924533451755966,358.7552955,0.974100599999999,0,1.56,1,145.2604453,0.07805918,0,0
6,6,0.25,1,48.9435000000002,5.39989221,0,0,0.968715851504856,246.4109346,0.92692948,0,2.17,1,213.649308,0.07958251,0,0
6,6,0.5,1,80.0228000000006,8.6842048,0,0,0.955788550922676,343.6249699,1.04371198,0,1.12,1,296.1537008,0.07637038,0,0
6,6,0.75,1,81.4970000000004,9.05539368,0,0,0.962336175043668,401.6676237,1.04569847,0,0.62,1,366.3366082,0.0830553699999999,0,0
6,6,1,1,64.9693000000008,8.60230205,0,0,0.958527112588047,423.4285385,1.06033385,0,0.52,1,397.2797952,0.07207765,0,0
6,7,0.25,1,72.6990000000005,8.78529128,0,0,0.971647498318337,272.9992653,0.882966990000001,0,1.68,1,250.2135432,0.06965046,0,0
6,7,0.5,1,152.2288,14.24979401,0,0,0.979286311832966,379.4553618,0.92489753,0,0.56,1,360.472768,0.06750895,0,0
6,7,0.75,1,274.911099999999,23.25895194,0,0,0.984793032449485,440.392101,1.10861842,0,0.23,1,432.882385,0.05882156,0,0
6,7,1,1,349.8731,28.89280866,0,0,0.994350469262015,478.6829283,1.0465253,0,0.06,1,478.1706585,0.05996559,0,0
6,8,0.25,1,108.2116,13.31850973,0,0,0.981641765786969,302.2894134,0.95825125,0,1.31,1,280.0740474,0.07034059,0,0
6,8,0.5,1,219.6912,21.98698162,0,0,0.983253164142298,406.894132,1.00813938,0,0.38,1,395.5963343,0.06568256,0,0
6,8,0.75,1,336.235400000001,36.44985578,0,0,0.993682689054809,471.6259577,1.01043101,0,0.0799999999999999,1,467.5605183,0.06008993,0,0
6,8,1,1,407.364400000004,51.54433485,0,0,0.998038516134461,498.4487124,1.14570327,0,0.02,1,498.0954364,0.06236201,0,0
6,9,0.25,1,121.6171,14.87136913,0,0,0.981376817176,326.3667555,1.00175836,0,1.05,1,309.2496789,0.07591149,0,0
6,9,0.5,1,267.9037,32.95989952,0,0,0.986315930161144,427.7611686,1.00430359,0,0.24,1,422.1978109,0.06765501,0,0
6,9,0.75,1,377.930400000005,55.30189602,0,0,0.995820884689717,482.4587885,1.1020775,0,0.05,1,480.6851713,0.07169626,0,0
6,9,1,1,432.302600000011,68.46791107,0,0,0.99787803963626,512.1938918,1.05420919,0,0.02,1,511.6313957,0.0718206199999999,0,0
6,10,0.25,1,146.776500000001,22.27513579,0,0,0.989447884189961,354.7326578,1.00826782,0,0.75,1,343.5343288,0.0959131799999999,0,0
6,10,0.5,1,310.601300000003,40.0656414,0,0,0.99280034143339,452.6956639,1.10758266,0,0.15,1,449.6115802,0.07102093,0,0
6,10,0.75,1,412.550100000008,66.04369865,0,0,1,504.2347257,1.13576,0,0,1,504.2347257,0.0742044400000001,0,0
6,10,1,1,460.504100000019,89.93891628,0,0,1,529.4896812,1.04870734,0,0,1,529.4896812,0.06368906,0,0
6,11,0.25,1,180.290000000001,24.84653675,0,0,0.989990791511054,381.0084588,1.07755184,0,0.5,1,371.9784896,0.07903003,0,0
6,11,0.5,1,354.830500000004,57.61463301,0,0,0.995990578026415,475.0396908,1.0909049,0,0.05,1,474.0395544,0.06877112,0,0
6,11,0.75,1,441.137300000015,87.33816885,0,0,0.998426351275828,518.9529006,1.03656605,0,0.02,1,518.8767237,0.07096571,0,0
6,11,1,0.999999962376225,472.402200000024,108.93268841,0,0,1,535.4127248,1.10874982,0,0,1,535.4127248,0.07531985,0,0
6,12,0.25,1,218.905600000002,32.63812669,0,0,0.994614797899615,390.9308922,1.08780238,0,0.4,1,382.1901349,0.07783568,0,0
6,12,0.5,1,380.435400000006,69.38557136,0,0,0.997091026464291,481.6044088,1.08230608,0,0.04,1,481.1378674,0.07229897,0,0
6,12,0.75,1,445.318900000017,103.15974146,0,0,1,522.807942,1.00556167,0,0,1,522.807942,0.07012266,0,0
6,12,1,1,487.553600000029,134.97404929,0,0,1,544.8137307,1.07920909,0,0,1,544.8137307,0.07732719,0,0
6,13,0.25,1,237.634900000001,38.11194682,0,0,0.990658931646681,406.1986618,1.11278561,0,0.39,1,401.3482808,0.07516755,0,0
6,13,0.5,1,403.507300000009,79.10601266,0,0,0.998430821722411,498.4018864,1.07636209,0,0.03,1,498.2421606,0.07398649,0,0
6,13,0.75,0.999999997903942,460.851600000021,124.3171192,0,0,1,525.996655,1.13019592,0,0,1,525.996655,0.07292409,0,0
6,13,1,1,500.085900000035,145.89533722,0,0,1,547.3960774,1.11385426,0,0,1,547.3960774,0.07002415,0,0
6,14,0.25,1,250.384600000002,43.91327641,0,0,0.994702073843803,419.3794296,1.19799272,0,0.24,1,417.2103194,0.08595248,0,0
6,14,0.5,1,411.398700000011,92.90851488,0,0,0.999114852997871,502.2149051,1.16519035,0,0.01,1,502.169933,0.08099899,0,0
6,14,0.75,1,470.426500000023,143.50917293,0,0,1,532.0633769,1.19044873,0,0,1,532.0633769,0.08254124,0,0
6,14,1,1,504.245400000038,169.22631971,0,0,1,553.1770356,1.10840887,0,0,1,553.1770356,0.0755552,0,0
6,15,0.25,1,271.868600000002,58.39398013,0,0,0.995439247545329,441.9359107,1.18315547,0,0.17,1,438.1879309,0.08486289,0,0
6,15,0.5,1,426.336100000013,100.78034817,0,0,0.998871054093163,511.2754671,1.13306474,0,0.01,1,511.2566053,0.07414226,0,0
6,15,0.75,1,486.54270000003,155.64741509,0,0,1,543.206752,1.23905091,0,0,1,543.206752,0.08693596,0,0
6,15,1,1,511.857400000041,196.70740721,0,0,1,555.0957611,1.16931886,0,0,1,555.0957611,0.0802908,0,0
6,16,0.25,0.999999940135887,290.026600000004,57.79851713,0,0,0.994669275073062,431.2069863,1.22111238,0,0.18,1,428.6263972,0.08845509,0,0
6,16,0.5,1,431.051200000016,112.02317508,0,0,0.99898812092462,511.2407382,1.2322679,0,0.00999999999999999,1,511.2384884,0.08949023,0,0
6,16,0.75,1,491.173200000032,176.36694432,0,0,1,541.0917603,1.23061936,0,0,1,541.0917603,0.0853693099999999,0,0
6,16,1,1,522.056700000046,210.89976844,0,0,1,559.4256446,1.16330321,0,0,1,559.4256446,0.08043956,0,0
6,17,0.25,1,316.446400000005,72.9145144,0,0,0.998475909384822,454.5594027,1.1780484,0,0.11,1,453.5081677,0.08586664,0,0
6,17,0.5,1,450.491100000019,146.92161317,0,0,1,524.4304429,1.23707293,0,0,1,524.4304429,0.08876453,0,0
6,17,0.75,0.999999829890375,501.157900000036,198.27596293,0,0,1,547.8566346,1.15948461,0,0,1,547.8566346,0.08297366,0,0
6,17,1,1,522.735900000046,245.82579912,0,0,1,560.715926,1.27141697,0,0,1,560.715926,0.09363982,0,0
6,18,0.25,1,300.623000000005,69.06277175,0,0,0.997140378152005,442.2061223,1.19352146,0,0.18,1,440.295423,0.09071953,0,0
6,18,0.5,1,458.669800000021,160.20974588,0,0,1,527.7776789,1.19708709,0,0,1,527.7776789,0.08705956,0,0
6,18,0.75,1,500.617900000035,215.90311016,0,0,1,548.8310875,1.25247777,0,0,1,548.8310875,0.08760502,0,0
6,18,1,1,526.689500000048,251.1078217,0,0,1,563.4698766,1.2211282,0,0,1,563.4698766,0.0805828,0,0
6,19,0.25,1,342.806900000006,88.88901734,0,0,0.999255477702329,473.6686381,1.30508039,0,0.09,1,472.3646177,0.09972477,0,0
6,19,0.5,1,471.715000000025,180.50199664,0,0,1,535.0043363,1.34272852,0,0,1,535.0043363,0.09696861,0,0
6,19,0.75,1,509.42620000004,234.77726475,0,0,1,554.6167651,1.23849337,0,0,1,554.6167651,0.09212703,0,0
6,19,1,1,535.650200000053,282.62790803,0,0,1,567.1286817,1.2318907,0,0,1,567.1286817,0.08767284,0,0
6,20,0.25,1,344.431400000006,108.54402968,0,0,0.997384378771443,462.082348,1.26685426,0,0.1,1,460.6086684,0.09234414,0,0
6,20,0.5,1,473.061000000025,170.29856656,0,0,1,534.8213075,1.31043393,0,0,1,534.8213075,0.09671579,0,0
6,20,0.75,1,517.928700000044,255.4548823,0,0,1,557.0847328,1.3089092,0,0,1,557.0847328,0.09235106,0,0
6,20,1,0.999999926556942,538.278000000054,317.26368747,0,0,1,568.5476512,1.22097938,0,0,1,568.5476512,0.08582052,0,0
7,2,0.25,1,2.26109999999996,0.45819763,0,0,0.974063072665031,108.8279711,0.84731491,0,5.22,1,71.5536213,0.10365568,0,0
7,2,0.5,1,2.09150000000001,0.596250459999999,0,0,0.956657193873932,134.2743684,0.92073283,0,5.19,1,50.1324041,0.1090939,0,0
7,2,0.75,1,1.13489999999999,0.45191306,0,0,0.961080874197522,156.7782114,0.88854426,0,5.11,1,38.1757528,0.08353092,0,0
7,2,1,1,0.415599999999995,0.26775476,0,0,0.972227556843768,164.5128377,0.81246309,0,5.06,1,27.6434175,0.0800869,0,0
7,3,0.25,1,6.66609999999999,1.29915024,0,0,0.973849724262121,154.3314816,1.01286468,0,4.58,1,107.0789923,0.09288761,0,0
7,3,0.5,1,4.9384,0.89790919,0,0,0.956444168775322,192.2137853,1.12160031,0,4.27,1,89.8011352,0.10050912,0,0
7,3,0.75,1,3.57700000000002,0.9353641,0,0,0.97089555215253,228.0549769,1.06223817,0,4.13,1,61.8100926,0.10000976,0,0
7,3,1,1,2.78160000000001,0.80658911,0,0,0.934230373978944,233.8482572,1.08479629,0,4.24,1,41.570009,0.0989537,0,0
7,4,0.25,1,18.2571,2.29041924,0,0,0.976209435063024,186.1929787,1.01261948,0,3.96,1,140.8815183,0.09328226,0,0
7,4,0.5,1,15.4895000000001,2.210961,0,0,0.93284326394575,256.5562634,1.21122258,0,3.56,1,129.0210401,0.10882778,0,0
7,4,0.75,1,9.07120000000008,1.64166907,0,0,0.941205347385249,285.0515582,1.17853182,0,3.36,1,93.6065474,0.10609682,0,0
7,4,1,1,6.99879999999998,1.75388929,0,0,0.942362727638526,308.0824916,1.36081874,0,3.3,1,67.4544643,0.12793558,0,0
7,5,0.25,1,27.1625,3.34374086,0,0,0.964776147001926,231.9334646,1.15982341,0,3.33,1,180.7052825,0.09663415,0,0
7,5,0.5,1,37.1043000000002,4.70110488,0,0,0.925790558179832,301.8614955,1.25751729,0,2.86,1,186.8985765,0.10719062,0,0
7,5,0.75,1,20.6422000000002,3.20473257,0,0,0.926491864984358,352.1650872,1.2948835,0,2.6,1,131.8727944,0.10818173,0,0
7,5,1,1,15.998,2.86927735,0,0,0.939598630466346,376.5337667,1.37693926,0,2.42,1,103.9274329,0.12037756,0,0
7,6,0.25,1,55.5116000000006,5.70208184,0,0,0.956624832984322,268.0018274,1.19391394,0,2.8,1,220.9857658,0.09659907,0,0
7,6,0.5,1,57.8344000000007,6.57329864,0,0,0.941295283400321,369.7287438,1.31282218,0,1.98,1,271.7978028,0.08983527,0,0
7,6,0.75,1,42.2920000000005,6.04053638,0,0,0.928349923988532,413.0244766,1.48945414,0,1.78,1,213.9483602,0.11871245,0,0
7,6,1,1,30.6550000000002,5.3020926,0,0,0.944534457355886,449.2568499,1.30485661,0,1.49,1,161.876421,0.09831668,0,0
7,7,0.25,1,66.2946999999999,9.07492271,0,0,0.973399629447513,301.8644333,1.26137488,0,2.14,1,258.7187811,0.08888685,0,0
7,7,0.5,1,112.730100000001,13.30843172,0,0,0.955054531999676,416.1364236,1.46023616,0,1.26,1,356.7247186,0.09338345,0,0
7,7,0.75,1,81.1821000000011,10.84976153,0,0,0.966799828491668,475.9539981,1.53388263,0,0.6,1,437.786085,0.09520019,0,0
