n,m,p,b,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,lpoptefficiency,lpoptrevenue,lpopttime,lpoptwe1,lpoptwe2,lpwfefficiency,lpwfrevenue,lpwftime,lpwfwe1,lpwfwe2,lpg1efficiency,lpg1revenue,lpg1time,lpg1we1,lpg1we2,lpg2efficiency,lpg2revenue,lpg2time,lpg2we1,lpg2we2
2,2,0.75,3,1,2.53077363179013e-05,0.08621969,0,0,0.93173531713685,0.850482706169908,17.80008505,0,0.315,0.942655001665669,0.883943096608677,1.63574779,0,0.23,0.938626399813563,0.869011443871277,1.87726681,0,0.24,0.918472330731822,0.847090297003874,1.64887134,0,0.325
2,2,0.75,4,1,5.7740051610585e-05,0.09196183,0,0,0.939900912500984,0.857706259578226,17.23979545,0,0.345,0.951708706489509,0.895092397074365,2.07000562,0,0.23,0.943274511864509,0.883643619769803,1.53249894,0,0.23,0.93504751248925,0.855451800119524,1.54630648,0,0.375
2,2,1,1,1,0.00043178411534924,0.11604414,0,0,0.893476790692295,0.800688658382853,32.11628345,0,0.225,0.893476790692295,0.800688654610801,1.94158036,0,0.15,0.893476790692295,0.800688657022463,1.85571817,0,0.105,0.893476790692295,0.800688655971191,2.03657417,0,0.225
2,2,1,2,1,0.000234149772368747,0.12085802,0,0,0.94329571450536,0.710432979163761,33.47600067,0,0.305,0.893607339598876,0.795820579246149,1.63075552,0,0.375,0.889823599857806,0.797221161827622,2.09157042,0,0.24,0.897156505333741,0.7866991189711,1.78830952,0,0.4
2,2,1,3,1,7.21578919635562e-05,0.09348402,0,0,0.924049756825939,0.793231550351199,23.14194485,0,0.415,0.910351560945959,0.816328057514379,1.85992125,0,0.44,0.910351560945959,0.816328057514379,1.59102778,0,0.39,0.910351560945959,0.81632805518367,1.52641716,0,0.405
2,2,1,4,1,3.81604221635514e-05,0.09528652,0,0,0.908551664701634,0.786643980692055,20.40958433,0,0.475,0.904523583230672,0.8119267183996,1.58231849,0,0.47,0.904523583230672,0.8119267183996,1.65305067,0,0.445,0.904523583230672,0.8119267183996,1.43593369,0,0.43
2,3,0.25,1,0.993617173971495,0.364882321636127,0.54263048,0,0,0.989397869679256,0.965105599471269,12.37261155,0.00666666666666668,0.03,0.986182840420917,0.965717248109589,0.76078501,0,0.025,0.981116452852786,0.95682417176609,0.87572292,0,0.03,0.975550331760258,0.960182699951482,0.6666903,0,0.045
2,3,0.25,2,1,0.200018802423032,0.092988,0,0,0.979253616789715,0.944993666006794,11.00023728,0,0.085,0.984400202699124,0.963269206232887,1.50609718,0,0.055,0.978504491954828,0.959745332340225,1.06036959,0,0.05,0.9781202934495,0.951845546967555,0.84147978,0,0.105
2,3,0.25,3,1,0.13,0.08754228,0,0,0.979083478330122,0.956151043493695,11.48004397,0,0.095,0.983774310757372,0.967823568620044,1.28179218,0,0.065,0.98076108535599,0.956728874155922,1.39043462,0,0.07,0.978759730998716,0.961412531699725,1.05572541,0,0.105
2,3,0.25,4,1,0.15,0.10000702,0,0,0.979916347460401,0.94814570156774,11.35681374,0,0.09,0.98444597778748,0.957316384418595,1.34184773,0,0.07,0.98444597778748,0.949612924491315,0.97489525,0,0.075,0.976128857347312,0.941892683884851,1.0034561,0,0.125
