n,m,p,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,evpefficiency,evprevenue,evptime,evpwe1,evpwe2,mweqefficiency,mweqrevenue,mweqtime,mweqwe1,mweqwe2,lpefficiency,lprevenue,lptime,lpwe1,lpwe2
6,9,0.75,1,180.043700000004,22.00031814,0,0,0.893270809068296,270.958886,0.95815642,0,1.08,1,240.012561,0.07282973,0,0,0.886576440425419,276.650548,11.13647378,0,1.13
6,9,1,1,181.440100000003,22.64649941,0,0,0.903870599182169,276.1683542,0.89787626,0,0.99,1,237.0318126,0.06574795,0,0,0.903870599182169,276.1683542,11.78323139,0,0.99
6,10,0.25,1,112.8058,11.89762726,0,0,0.969023979590771,297.1067541,0.894455049999999,0,0.78,1,278.8541326,0.06632275,0,0,0.956443934067167,308.2454212,10.62424567,0,0.92
6,10,0.5,1,210.128300000001,27.99398413,0,0,0.939301349341693,306.3115768,0.954076040000001,0,0.61,1,289.8044225,0.07339626,0,0,0.923642880580452,316.4112356,10.65290153,0,0.76
6,10,0.75,1,216.995500000003,30.46918256,0,0,0.905813073229475,297.7385962,0.94264085,0,0.92,1,267.5703542,0.07334924,0,0,0.904538138576535,299.2992284,11.28406384,0,0.93
6,10,1,1,224.7239,31.79128871,0,0,0.927614037174757,302.5162106,0.908426459999999,0,0.71,1,280.3857444,0.06894905,0,0,0.927614037174757,302.5162106,11.83161265,0,0.71
6,11,0.25,1,152.021600000001,18.94743421,0,0,0.973403702386414,304.5471459,1.40736303,0,0.61,1,295.9451955,0.06843347,0,0,0.953605693731767,316.5455392,9.991133,0,0.85
6,11,0.5,1,225.3806,34.71918033,0,0,0.943107145257846,322.4975749,0.99754019,0,0.6,1,305.5973401,0.07810843,0,0,0.921567628512867,331.9062914,10.69797689,0,0.79
6,11,0.75,1,251.7414,40.73830419,0,0,0.939526126983098,321.4439205,0.95946664,0,0.56,1,306.0666382,0.07622241,0,0,0.924359556872237,323.4642793,11.18849589,0,0.69
6,11,1,1,254.084399999998,41.74005811,0,0,0.937262419228692,322.7263711,0.9149836,0,0.61,1,302.3267622,0.07112933,0,0,0.937262419228693,322.7263711,11.68837507,0,0.61
6,12,0.25,1,176.9151,25.29597884,0,0,0.98778583600729,339.5258922,1.1326626,0,0.37,1,336.5128044,0.07169532,0,0,0.979580750399106,344.6568038,10.05782971,0,0.54
6,12,0.5,1,264.238899999998,42.88438695,0,0,0.951236425543513,337.2429017,0.97712422,0,0.46,1,322.9413851,0.07975542,0,0,0.936387518583664,344.4102918,10.6472858,0,0.59
6,12,0.75,1,285.087699999995,54.86962803,0,0,0.95978828270218,347.5585584,1.01501745,0,0.37,1,334.1152692,0.0817149,0,0,0.957625044035391,349.6646365,11.16160062,0,0.39
6,12,1,1,275.366599999998,52.27865026,0,0,0.942566958364197,331.869841,0.948979959999999,0,0.54,1,317.0387538,0.07437507,0,0,0.942566958364197,331.869841,11.56205527,0,0.54
6,13,0.25,1,200.6016,30.99384651,0,0,0.98617235041984,354.4819226,0.96189192,0,0.28,1,349.1949057,0.07180393,0,0,0.979527243856641,360.8790855,10.68557918,0,0.38
6,13,0.5,1,296.232499999997,55.78863256,0,0,0.980842643980695,369.9441005,1.04098763,0,0.18,1,364.2752706,0.082567,0,0,0.961969472417104,374.0277538,10.62553516,0,0.34
6,13,0.75,1,291.612899999994,65.20203068,0,0,0.962741806579356,336.9010239,1.05557592,0,0.35,1,328.9773229,0.08505912,0,0,0.958006315970598,339.4900115,11.10935782,0,0.39
6,13,1,1,308.117599999994,64.71689293,0,0,0.953946162734436,361.7185186,1.4312209,0,0.43,1,349.7184366,0.07533469,0,0,0.953946162734436,361.7185186,11.75355376,0,0.43
6,14,0.25,1,226.375599999998,38.08464491,0,0,0.992224218362476,372.0868485,0.96407977,0,0.23,1,367.2854741,0.07954783,0,0,0.987020362120107,374.5618682,10.15452095,0,0.3
6,14,0.5,1,318.855099999994,67.59896563,0,0,0.982359268422823,380.0119912,1.05219133,0,0.16,1,377.2292861,0.08469828,0,0,0.967420364399871,382.1812997,10.59438668,0,0.28
6,14,0.75,1,312.990199999992,70.74060281,0,0,0.970715664144479,360.8196324,1.04523678,0,0.25,1,355.8466769,0.08706483,0,0,0.967297461409522,361.708645,11.13343816,0,0.28
6,14,1,1,319.308499999993,73.76099432,0,0,0.972971467439224,372.7263353,0.96169048,0,0.24,1,366.7623594,0.07744216,0,0,0.972971467439224,372.7263353,11.38098092,0,0.24
6,15,0.25,1,256.896399999999,45.70976614,0,0,0.997424364894677,390.4202609,0.99523793,0,0.07,1,390.1158177,0.07691254,0,0,0.990697966200718,392.8077664,10.11287921,0,0.14
6,15,0.5,1,334.556299999993,76.60589993,0,0,0.97582639314058,394.7659413,1.08511745,0,0.21,1,390.5406126,0.0904588,0,0,0.968978141937417,396.828784,10.67568766,0,0.27
6,15,0.75,1,340.021699999991,87.97894785,0,0,0.973322057662077,376.9376681,1.06463405,0,0.23,1,370.2264562,0.09018438,0,0,0.96990184531723,377.0287164,11.12374882,0,0.26
6,15,1,1,328.058599999993,86.51414762,0,0,0.97171942189988,369.603108,1.02295137,0,0.25,1,364.3104552,0.0830406,0,0,0.97171942189988,369.603108,11.53301565,0,0.25
6,16,0.25,1,256.055999999999,50.00025717,0,0,0.989684363898383,384.4970964,1.03013015,0,0.19,1,383.0756908,0.08126123,0,0,0.981232977280203,388.0888882,10.26514731,0,0.3
6,16,0.5,1,353.562899999993,90.18381759,0,0,0.988310952316942,401.9271398,1.09977015,0,0.11,1,398.7566865,0.09471148,0,0,0.983639627110691,404.2973411,10.34417584,0,0.15
6,16,0.75,1,365.48179999999,102.9813552,0,0,0.982777611674804,405.9331225,1.21228639,0,0.14,1,402.8647493,0.09157128,0,0,0.983176541779961,406.5716797,10.77293105,0,0.14
6,16,1,1,365.759899999993,103.98794485,0,0,0.982172250068649,406.0036142,1.01440681,0,0.16,1,400.6292298,0.08409297,0,0,0.982172250068649,406.0036142,11.39996792,0,0.16
6,17,0.25,1,279.123899999999,62.25744861,0,0,0.994774218693167,397.5794446,1.09619476,0,0.14,1,397.0295027,0.08704447,0,0,0.990268847515939,400.4532244,9.95141775,0,0.19
6,17,0.5,1,372.621299999995,100.62632837,0,0,0.990430892019496,424.3520478,1.13975444,0,0.08,1,421.7803556,0.09882227,0,0,0.985828756362978,425.8925335,10.55718103,0,0.12
6,17,0.75,1,372.892099999992,118.09148977,0,0,0.988756993743863,407.2927747,1.13696073,0,0.1,1,404.0194184,0.1002029,0,0,0.98637913102986,407.5001768,11.23552176,0,0.12
6,17,1,1,372.994799999991,112.98444295,0,0,0.988304050262269,409.330133,1.03520318,0,0.1,1,407.4000678,0.08726457,0,0,0.988304050262269,409.330133,11.26530536,0,0.1
6,18,0.25,0.999999882538675,295.241499999998,72.38091109,0,0,0.987732831842845,403.8342455,1.11291266,0,0.17,1,402.1164091,0.08943509,0,0,0.981721422058712,407.6996407,10.58449705,0,0.25
6,18,0.5,1,371.942099999991,107.07760252,0,0,0.993813960690858,430.0628011,1.35284037,0,0.05,1,428.4310945,0.09807802,0,0,0.991422241502624,430.8780024,10.32596709,0,0.07
6,18,0.75,1,392.427099999995,129.24548094,0,0,0.991372048999615,426.4144273,1.13484384,0,0.07,1,424.5072603,0.09786848,0,0,0.991372048999616,426.4144273,11.10713244,0,0.07
6,18,1,1,379.947899999994,124.98589432,0,0,0.981510719441623,413.2666148,1.05662808,0,0.16,1,410.6660988,0.08872308,0,0,0.981510719441623,413.2666148,11.1762595,0,0.16
6,19,0.25,1,319.018799999998,82.29588765,0,0,0.996586580609191,422.4579336,1.10859733,0,0.06,1,421.6329573,0.08977541,0,0,0.991505290080277,423.9226559,10.42339222,0,0.12
6,19,0.5,1,387.767999999995,129.02940742,0,0,0.992863432766255,432.2132137,1.20977688,0,0.06,1,430.0668056,0.10514422,0,0,0.984222228909869,433.638231,10.85839525,0,0.13
6,19,0.75,1,394.542499999995,136.98060076,0,0,0.991789947969011,425.2360178,1.18742381,0,0.07,1,424.1387069,0.10449665,0,0,0.990437580927239,425.4271147,11.23098552,0,0.08
6,19,1,1,380.786999999991,133.3041419,0,0,0.986833752259198,416.2901192,1.09153573,0,0.11,1,414.5948136,0.09243211,0,0,0.986833752259198,416.2901192,11.58238001,0,0.11
6,20,0.25,1,309.751799999996,82.62738752,0,0,0.993300694220851,419.4540141,1.12296523,0,0.08,1,418.9361411,0.09933027,0,0,0.989199497165937,420.0988237,10.50875159,0,0.12
6,20,0.5,1,390.945699999994,133.98989241,0,0,0.992540036259538,429.5669776,1.20720297,0,0.06,1,427.8136301,0.10667372,0,0,0.984869188743374,430.5923793,10.76006534,0,0.12
6,20,0.75,1,402.478599999998,148.11799125,0,0,0.994007377245113,431.8817526,1.19833804,0,0.05,1,430.9580902,0.10579581,0,0,0.994007377245113,431.8817526,11.05750045,0,0.05
6,20,1,1,400.432399999997,147.96104819,0,0,0.995168688438544,433.2757626,1.08789442,0,0.04,1,432.123564,0.09319505,0,0,0.995168688438544,433.2757626,11.40171097,0,0.04
7,2,0.25,1,1.40469999999999,0.38062589,0,0,0.951256169849701,87.3242534,0.57249651,0,5.24,1,40.065569,0.05433692,0,0,0.993718254717302,93.5895285,5.75846594,0,5.04
7,2,0.5,1,0.0031,0.0575113499999999,0,0,0.919982939908725,93.1623818,0.6205686,0,5.49,1,7.689545,0.0586794,0,0,0.965190225022687,102.1365464,6.26707358,0,5.2
7,2,0.75,1,0.0065,0.0629653800000001,0,0,0.891025503633526,84.1458461,0.61132841,0,5.56,1,0,0.05605448,0,0,0.928860980289862,89.1756163,6.20878852,0,5.35
7,2,1,1,0.01,0.06887244,0,0,0.901735052248162,86.9797754,0.61019964,0,5.5,1,0,0.0575153800000001,0,0,0.901735052248162,86.9797754,6.57520667999999,0,5.5
7,3,0.25,1,1.47539999999995,0.388976,0,0,0.940031416616195,110.7699038,0.72319023,0,4.88,1,56.4734526,0.06744595,0,0,0.984187727368697,123.5661603,6.76480987,0,4.63
7,3,0.5,1,0.0102,0.08025604,0,0,0.870387978116662,105.2436411,0.79181847,0,4.88,1,6.8838154,0.06472823,0,0,0.940572075679678,122.8986968,8.0061495,0,4.45
7,3,0.75,1,0.015,0.09327396,0,0,0.876216702473291,118.8990317,0.7863827,0,4.87,1,0,0.06258644,0,0,0.903900296704994,128.6412,8.29974908,0,4.71
7,3,1,1,0.02,0.10265463,0,0,0.86674231106706,110.9994995,0.789305,0,4.96,1,0,0.06208307,0,0,0.86674231106706,110.9994995,8.64249184,0,4.96
7,4,0.25,1,3.74109999999998,0.6335715,0,0,0.909680045259185,140.3958478,0.882896370000001,0,4.44,1,75.8663587,0.07102663,0,0,0.958821450704554,159.2135938,8.28531478,0,4.01
7,4,0.5,1,0.0182,0.10833482,0,0,0.846699011975292,153.2065586,0.90252669,0,4.4,1,16.7090354,0.07252152,0,0,0.915737571152652,179.0417923,9.11188120999999,0,3.89
7,4,0.75,1,0.024,0.11358942,0,0,0.844824852051954,146.092643,0.91684369,0,4.44,1,1.2437905,0.07374611,0,0,0.858158765501553,154.3583889,9.45544033,0,4.36
7,4,1,1,0.03,0.13208813,0,0,0.863355066005436,142.0557748,0.9470842,0,4.3,1,0,0.0764334,0,0,0.863355066005436,142.0557748,9.84746714000001,0,4.3
7,5,0.25,1,7.50120000000011,0.856628730000001,0,0,0.910324722010664,168.7539379,0.94824053,0,3.72,1,108.9992123,0.07401299,0,0,0.964414557984047,188.7760205,8.98427486999999,0,3.27
7,5,0.5,1,0.0255,0.13485208,0,0,0.814908448277727,173.5693905,1.16871384,0,4.05,1,16.3211299,0.09338372,0,0,0.869658195396325,198.652368,10.21053823,0,3.64
7,5,0.75,1,0.0345,0.15503604,0,0,0.847850727008066,170.1048973,1.13052283,0,3.77,1,1.3316602,0.09058511,0,0,0.843000967827054,179.5592192,10.81081857,0,3.78
7,5,1,1,0.04,0.16663106,0,0,0.850301301537094,174.3761821,1.11248726,0,3.72,1,0,0.08555839,0,0,0.850301301537094,174.3761821,11.12939287,0,3.72
7,6,0.25,1,18.7338000000002,1.81492853,0,0,0.916417628415581,207.8630467,1.11572087,0,3.08,1,140.7089576,0.08091683,0,0,0.953424599838534,232.9571131,9.73365024,0,2.76
7,6,0.5,1,1.41549999999998,0.43062712,0,0,0.813699545999561,205.3276907,1.36838413,0,3.39,1,34.306768,0.12277295,0,0,0.863573621524608,228.8661833,11.27663018,0,2.99
7,6,0.75,1,0.0443,0.19540701,0,0,0.815250623655038,196.9755286,1.39369931,0,3.41,1,0,0.11984907,0,0,0.825216089773114,205.6809632,12.04116072,0,3.35
7,6,1,1,0.05,0.22005542,0,0,0.835700345808179,196.7022575,1.30286866,0,3.32,1,0,0.11753123,0,0,0.835700345808179,196.7022575,12.60845474,0,3.32
7,7,0.25,1,34.0861,3.19687174,0,0,0.916688132886263,245.4255829,1.15654662,0,2.48,1,195.2436468,0.08482123,0,0,0.945624893943722,268.6240676,10.44235313,0,2.33
7,7,0.5,1,6.49380000000016,0.93761006,0,0,0.808489916172924,228.8378771,1.59766782,0,2.88,1,112.7828435,0.10722403,0,0,0.832103892719387,249.6399819,12.69597371,0,2.69
7,7,0.75,1,0.0608,0.23946199,0,0,0.818488897217099,227.6157495,1.57441938,0,2.89,1,92.6356399,0.10319562,0,0,0.821659183289722,237.5180842,13.54686114,0,2.87
7,7,1,1,0.06,0.2741015,0,0,0.822311855881809,238.0922197,1.51806933,0,2.64,1,101.9345775,0.09557817,0,0,0.822311855881809,238.0922197,14.45842956,0,2.64
7,8,0.25,1,37.8176,3.74273095,0,0,0.915302097905736,250.8571306,1.30914859,0,2.2,1,200.5987916,0.09050527,0,0,0.925211555216729,279.5826708,11.24200135,0,2.21
7,8,0.5,1,78.2483000000003,6.12289665,0,0,0.837565053781725,256.0134422,1.4853857,0,2.23,1,172.7201842,0.10002654,0,0,0.839767476623601,276.5882305,12.55434153,0,2.23
7,8,0.75,1,85.8374000000011,7.98957152,0,0,0.842902016249311,258.3353792,1.45884871,0,2.14,1,164.7584191,0.09832485,0,0,0.831576734008096,261.9243805,12.99525362,0,2.24
7,8,1,1,79.701200000001,7.03505971,0,0,0.821485061134046,260.9677909,1.40239043,0,2.42,1,160.1053461,0.09084974,0,0,0.821485061134046,260.9677909,14.16651394,0,2.42
7,9,0.25,0.999999909990074,91.9398000000014,9.24334461,0,0,0.946505219743683,302.9544673,1.77646955,0,1.33,1,274.4580216,0.11027669,0,0,0.935068045160913,322.5516771,11.07868288,0,1.52
7,9,0.5,1,137.628300000002,13.04654427,0,0,0.886687151960894,293.8960842,1.4812744,0,1.53,1,227.4391513,0.09909346,0,0,0.876074044407267,311.9578655,12.15798114,0,1.66
7,9,0.75,1,147.986800000002,16.71844985,0,0,0.864033567087764,294.6479404,1.42156776,0,1.78,1,222.4122885,0.09688337,0,0,0.842659250013805,298.0403075,12.7194163,0,1.98
7,9,1,1,137.594900000003,18.09904648,0,0,0.860929111930476,283.0248807,1.42330126,0,1.82,1,211.3020301,0.09252749,0,0,0.860929111930476,283.0248807,13.78658283,0,1.82
7,10,0.25,1,114.070300000002,11.42094494,0,0,0.9456356111563,298.1074459,1.40137816,0,1.35,1,270.8959215,0.09263436,0,0,0.941395904862109,313.4699455,11.59661368,0,1.47
7,10,0.5,1,205.245800000003,23.69113313,0,0,0.913314831256059,316.9963574,1.45716085,0,1.06,1,282.4437661,0.099378,0,0,0.892282226813768,329.113927,12.22458572,0,1.3
7,10,0.75,1,205.208300000004,27.33807111,0,0,0.8859214432481,316.7806286,1.52346948,0,1.37,1,267.6926406,0.10513059,0,0,0.881832658541295,319.2773561,12.99740257,0,1.41
7,10,1,1,197.640100000002,27.29362253,0,0,0.880396798554459,315.4016447,1.413382,0,1.48,1,261.3822932,0.09330343,0,0,0.880396798554459,315.4016447,13.39357729,0,1.48
7,11,0.25,1,140.494400000001,16.17977847,0,0,0.959817204827114,321.7192824,1.49825875,0,0.89,1,295.6717006,0.10107946,0,0,0.928546686134154,339.320753,11.33704751,0,1.38
7,11,0.5,1,248.121600000002,34.56230479,0,0,0.92294777646426,344.7454576,1.51319311,0,0.89,1,318.7809353,0.10717126,0,0,0.904832954768854,353.0361637,11.98085854,0,1.08
7,11,0.75,1,239.042300000003,37.48579896,0,0,0.912006269759425,330.0951803,1.48069976,0,1.01,1,303.0087681,0.10781619,0,0,0.906435317365981,331.5383241,13.08994359,0,1.07
7,11,1,1,236.575700000002,36.21817367,0,0,0.895115492760053,335.3567031,1.42820223,0,1.22,1,297.5846783,0.09738867,0,0,0.895115492760053,335.3567031,13.59389771,0,1.22
7,12,0.25,1,170.428200000001,23.33216479,0,0,0.958615211062422,346.5755112,1.48821009,0,0.91,1,333.8147129,0.10128771,0,0,0.953749668682064,364.1586555,11.31026348,0,1.01
7,12,0.5,1,274.3494,44.35910359,0,0,0.931588413987008,367.7275851,1.53750399,0,0.78,1,344.6564854,0.11187558,0,0,0.909462208742631,378.0510193,12.28471306,0,1.01
7,12,0.75,1,255.187600000003,45.84461245,0,0,0.910841480560385,349.8863488,1.54613993,0,1.04,1,306.7607189,0.11239189,0,0,0.909043394359561,353.3246064,12.52617686,0,1.07
7,12,1,1,271.704500000002,50.15289606,0,0,0.933829319610501,360.432736,1.46041002,0,0.76,1,330.6021481,0.10286306,0,0,0.933829319610501,360.432736,13.59373191,0,0.76
7,13,0.25,1,201.359700000001,30.82492935,0,0,0.967892500641879,367.9629881,1.48570353,0,0.62,1,358.6163022,0.09967228,0,0,0.96108672862006,377.6773318,11.27836111,0,0.73
7,13,0.5,1,295.7334,55.51557509,0,0,0.94180540079565,381.8117938,1.76326361,0,0.65,1,360.9023322,0.11519213,0,0,0.9143856240907,387.7122111,11.79694825,0,0.92
7,13,0.75,1,308.310299999999,64.43861976,0,0,0.951070709443146,377.7557162,1.82937805,0,0.54,1,357.6949586,0.11980609,0,0,0.944315292642548,378.5813167,13.11769528,0,0.61
7,13,1,1,296.5576,62.66373963,0,0,0.9473644527179,367.7962736,1.48442803,0,0.57,1,353.0554685,0.10607651,0,0,0.9473644527179,367.7962736,13.21706866,0,0.57
7,14,0.25,1,220.0645,37.24348651,0,0,0.987692144219855,391.5605318,1.52795494,0,0.37,1,386.7250954,0.10353938,0,0,0.962252307804868,399.3282858,11.50570624,0,0.69
7,14,0.5,1,316.746099999997,66.3795131,0,0,0.957429817925959,391.978055,1.65129993,0,0.44,1,384.3996013,0.12207121,0,0,0.935653175561291,396.283417,11.78133147,0,0.66
7,14,0.75,1,339.505699999994,81.28601734,0,0,0.955990763814409,400.9650158,1.64860465,0,0.47,1,387.9568161,0.12188198,0,0,0.953644804708715,401.1110081,12.36923174,0,0.49
7,14,1,1,330.010399999995,79.10688605,0,0,0.942753536826456,399.6361214,1.52317301,0,0.62,1,382.9440076,0.31786977,0,0,0.942753536826456,399.6361214,13.05374562,0,0.62
7,15,0.25,1,260.780699999999,48.67932332,0,0,0.977697363962298,406.9655291,1.52757192,0,0.36,1,404.2385066,0.10551331,0,0,0.9584901572795,414.8264095,11.54508899,0,0.6
7,15,0.5,1,351.872299999995,84.12383853,0,0,0.957587872487503,419.4838466,1.70671577,0,0.46,1,403.6888899,0.12794135,0,0,0.953480015762353,424.1882448,12.63267353,0,0.51
7,15,0.75,1,355.723099999992,92.73260631,0,0,0.954621743278959,414.8315801,1.70921124,0,0.48,1,403.6493929,0.12890562,0,0,0.953548628434647,415.2725762,12.5570364,0,0.49
7,15,1,1,352.127199999995,98.70603055,0,0,0.96163336230431,407.9889109,1.55394662,0,0.41,1,392.7187936,0.11560649,0,0,0.96163336230431,407.9889109,13.51302011,0,0.41
7,16,0.25,1,288.375999999999,57.02614465,0,0,0.98689874484741,422.4406467,1.58273559,0,0.22,1,418.2617206,0.1105531,0,0,0.977027952116836,429.7389482,11.53559449,0,0.34
7,16,0.5,1,356.277999999994,93.30044248,0,0,0.965916869265696,421.621737,1.71448059,0,0.37,1,410.230296,0.13224163,0,0,0.960044134171935,425.595467,12.13965426,0,0.43
7,16,0.75,1,365.630299999991,106.65610601,0,0,0.95951568701461,417.2713675,1.71418821,0,0.42,1,405.4459129,0.13401136,0,0,0.96189379096885,419.1321719,13.14660245,0,0.4
7,16,1,1,384.619399999991,111.95803534,0,0,0.965848930005122,427.754387,1.53799389,0,0.35,1,419.1530042,0.11471796,0,0,0.965848930005122,427.754387,12.93736848,0,0.35
7,17,0.25,1,305.745800000001,69.09247548,0,0,0.989855499449414,445.9962089,1.59542078,0,0.14,1,443.5549826,0.11417879,0,0,0.980915717363509,450.190483,11.16954925,0,0.27
7,17,0.5,1,396.978699999988,112.10741586,0,0,0.990886387533752,451.7797369,1.72358486,0,0.1,1,448.8782129,0.13623258,0,0,0.978674308919965,455.6482345,11.75077361,0,0.22
7,17,0.75,1,387.533599999987,120.67891531,0,0,0.980398219977449,434.976356,1.74967563,0,0.2,1,429.8728217,0.13912576,0,0,0.976861890200346,435.069108,12.5842109,0,0.23
7,17,1,1,400.305899999989,128.42635958,0,0,0.977061708610285,447.5105117,1.59404677,0,0.23,1,441.6764891,0.12216547,0,0,0.977061708610285,447.5105117,13.49790589,0,0.23
7,18,0.25,1,322.788999999999,76.28231051,0,0,0.990816484334623,455.4419061,1.62871233,0,0.15,1,450.402138,0.11684207,0,0,0.983532991147529,460.4485023,11.38051587,0,0.27
7,18,0.5,1,403.107599999991,124.66688222,0,0,0.973725412337635,460.9862972,1.81057252,0,0.26,1,455.063035,0.14288092,0,0,0.967487257311281,466.0761628,11.90704409,0,0.33
7,18,0.75,1,413.48119999999,141.33854091,0,0,0.980362119760002,455.4788754,1.80627051,0,0.2,1,452.7430405,0.14596867,0,0,0.980362119760002,455.4788754,12.48384171,0,0.2
7,18,1,1,413.414199999988,142.56784965,0,0,0.97425928889413,459.8414235,1.61698463,0,0.26,1,450.3990407,0.12389881,0,0,0.97425928889413,459.8414235,13.803352,0,0.26
7,19,0.25,1,326.249599999998,86.05564176,0,0,0.994241561168462,456.4391751,1.96069951,0,0.16,1,454.6018921,0.12335996,0,0,0.986261464329519,459.5579192,11.20783874,0,0.27
7,19,0.5,1,415.982799999988,144.41223913,0,0,0.987083978685777,460.8403047,1.86425139,0,0.13,1,458.2254084,0.14958115,0,0,0.980815163056091,461.5741745,12.36936692,0,0.19
7,19,0.75,1,426.783799999991,155.36733306,0,0,0.977717987722929,465.5602611,1.77657929,0,0.22,1,462.1238777,0.14447405,0,0,0.977717987722929,465.5602611,12.7873756,0,0.22
7,19,1,1,429.908899999991,154.78352107,0,0,0.980316820413227,464.4331575,1.66040635,0,0.19,1,461.7543805,0.1293806,0,0,0.980316820413227,464.4331575,13.17625658,0,0.19
7,20,0.25,0.999999868586934,361.105899999995,96.81607891,0,0,0.996544312733819,483.5820854,1.65426637,0,0.07,1,483.2791751,0.12262371,0,0,0.99131554689483,485.8930314,11.20789786,0,0.13
7,20,0.5,1,422.215199999991,158.03615142,0,0,0.987659593578682,476.540047,1.90020927,0,0.12,1,474.2561632,0.15660083,0,0,0.983549181848917,478.9518809,12.09878552,0,0.16
7,20,0.75,1,413.900699999988,161.99189411,0,0,0.984672767489007,459.076126,1.8324189,0,0.15,1,454.7852495,0.15211889,0,0,0.981416077478958,459.2850275,12.36164091,0,0.18
7,20,1,1,432.355299999989,171.11596021,0,0,0.984522092673751,469.3399876,1.67259558,0,0.15,1,466.2503181,0.13361127,0,0,0.984522092673751,469.3399876,13.34228614,0,0.15
8,2,0.25,1,0.0015,0.05202974,0,0,0.916534679504611,78.3325527,0.78975787,0,6.6,1,23.3743017,0.06364173,0,0,0.981760854034893,86.473825,6.01125079,0,6.28
8,2,0.5,1,0.0033,0.05822932,0,0,0.91476918652178,85.5205788,0.80911843,0,6.43,1,7.0364843,0.06575803,0,0,0.970246376528558,96.0055397,6.34561977,0,6.13
8,2,0.75,1,0.0054,0.0638266400000001,0,0,0.919690477911023,78.8900071,0.82493088,0,6.48,1,0,0.06625499,0,0,0.947536231091351,85.3599636,6.54839963,0,6.3
8,2,1,1,0.01,0.07083776,0,0,0.918727490892063,87.5505585,0.81540661,0,6.4,1,0,0.06589203,0,0,0.918727490892063,87.5505585,6.85454035999999,0,6.4
8,3,0.25,1,1.84150000000006,0.42805785,0,0,0.924483177377153,106.2047004,1.02429101,0,5.84,1,48.821277,0.0767674300000001,0,0,0.968018578367264,120.5988917,7.13945576,0,5.55
8,3,0.5,1,0.0099,0.08270467,0,0,0.857306634578822,109.4266142,1.02485724,0,6.01,1,6.8080913,0.07884835,0,0,0.937627999173197,129.1466415,8.32549992,0,5.48
8,3,0.75,1,0.0147,0.09464739,0,0,0.863232703883117,110.6358752,1.03463254,0,5.97,1,0,0.07935706,0,0,0.903507857394219,119.5767806,8.30790784,0,5.73
8,3,1,1,0.02,0.10543516,0,0,0.871158364931332,121.2862102,1.00941356,0,5.95,1,0,0.07796482,0,0,0.871158364931332,121.2862102,8.60000444,0,5.95
8,4,0.25,1,2.07880000000003,0.42745341,0,0,0.9049680439092,136.2109248,1.17335209,0,5.34,1,54.3226829,0.09210168,0,0,0.970243251804434,160.1681528,8.6734732,0,4.81
8,4,0.5,1,0.0159,0.10464499,0,0,0.839113846202943,152.2811055,1.26658382,0,5.44,1,5.8692645,0.08907042,0,0,0.887664642510012,173.390811,9.34719437,0,5.05
8,4,0.75,1,0.0231,0.12343509,0,0,0.842992606148663,154.9586135,1.22437248,0,5.37,1,0,0.08949056,0,0,0.85739772970542,164.372861,9.85398092999999,0,5.28
8,4,1,1,0.03,0.14768859,0,0,0.858663587844742,145.4683471,1.23477633,0,5.4,1,0,0.08825428,0,0,0.858663587844742,145.4683471,10.06018872,0,5.4
8,5,0.25,1,4.20680000000006,0.66718777,0,0,0.884775853961625,168.7631601,1.41796854,0,4.71,1,83.4276178,0.09870748,0,0,0.941270845805603,196.2556893,9.43613728,0,4.29
8,5,0.5,1,0.0285,0.14369587,0,0,0.855083448487777,176.3638909,1.49518713,0,4.71,1,9.4904144,0.12535215,0,0,0.895621252084187,199.5970406,10.57722899,0,4.35
8,5,0.75,1,0.0331,0.16271359,0,0,0.839571490068629,169.002217,1.50476792,0,4.83,1,0,0.13378387,0,0,0.833878800884179,176.826684,11.14849539,0,4.87
8,5,1,1,0.04,0.18287555,0,0,0.877036756638312,176.6481043,1.49055789,0,4.52,1,0,0.12258793,0,0,0.877036756638312,176.6481043,11.70831931,0,4.52
8,6,0.25,1,10.1740999999999,0.98815992,0,0,0.889453507582273,206.5012904,1.58068638,0,4.14,1,111.3111001,0.10757017,0,0,0.935619844769164,238.6466373,10.36885597,0,3.77
8,6,0.5,1,0.0381,0.1783108,0,0,0.834209126309376,207.2858153,1.82912374,0,4.22,1,18.1446061,0.12992506,0,0,0.86197738071909,232.7368868,11.87312543,0,3.94
8,6,0.75,1,0.0438,0.20053017,0,0,0.833036036870037,212.0327326,1.76886048,0,4.22,1,1.5262698,0.12131592,0,0,0.828920979486615,218.0329021,12.40076517,0,4.24
8,6,1,1,0.05,0.22123697,0,0,0.832359885392443,196.4265154,1.7154876,0,4.28,1,0,0.11431924,0,0,0.832359885392443,196.4265154,13.19536615,0,4.28
8,7,0.25,1,16.6229999999999,1.46134909,0,0,0.883866774252742,241.2366467,1.76175638,0,3.73,1,150.003993,0.11103234,0,0,0.926669532722361,272.1561677,11.54504928,0,3.3
8,7,0.5,1,0.0505,0.21923407,0,0,0.815920477191675,233.4412959,2.14968266,0,3.85,1,15.2035845,0.14081593,0,0,0.830209096010417,260.2107022,13.10589699,0,3.7
8,7,0.75,1,0.0552,0.24932,0,0,0.826679193318944,230.2039524,2.10067503,0,3.66,1,0,0.13765733,0,0,0.821258147469805,234.7267494,14.91617538,0,3.71
