m,spefloss,gwefloss,geefloss,owefloss,oeefloss
2,0,0.0333116838229209969,0.0205566562853299745,0.0292735055709779472,0.017987556249169652
3,0.00122284961459836962,0.0521545760654634968,0.0235783487928840317,0.0288584069554184142,0.0259994641435801026
4,0.0056991882022400242,0.0407965157012530263,0.0365348712123371236,0.0249439457972285387,0.0249948639851557131
5,0.000485898252696568926,0.0404027091047401768,0.0234421850085255179,0.0189150092722926953,0.0190065812460148247
6,0.00189869452874069319,0.0348247322737001638,0.0151054951896626381,0.0310888308102213844,0.011289510740648526
7,0.00426084352160007243,0.0202766418875981562,0.0184897958784510305,0.0113237240673524624,0.0161955343656111465
8,0.00397982934760872029,0.0454144866790842719,0.0109238493786454321,0.0101007762480310528,0.00410813857036821176
9,0.00415961034959592968,0.0265208676901973785,0.010040175665334921,0.0115841171594416627,0.0101687008372453626
10,0.00678479056792842192,0.0278119866289027254,0.00809816064290342502,0.0150147093904528621,0.00406305728264653564
