m,spmcloss,gwmcloss,gemcloss,owmcloss,oemcloss
7,0.520238095238095166,0.452122369375318911,0.457298223319259622,0.499200063535524596,0.505156753357223098
8,0.561904761904761907,0.47597963221349282,0.495521362669610166,0.502089740225428294,0.505894032540104455
9,0.586904761904761929,0.524507857657420695,0.532147481505207631,0.531828788752866544,0.551421450580205197
10,0.619047619047619069,0.559829403859671393,0.568525317841387712,0.571428571428571397,0.572619047619047583
