m,spmcloss,gwmcloss,gemcloss,owmcloss,oemcloss
2,0.554761904761904678,0.17553301126200313,0.181198968149262368,0.251122593493454282,0.268777118747133781
3,0.520238095238095277,0.233791853047742443,0.250167283373330218,0.318750680341641057,0.33556108619848396
4,0.501984126984126977,0.262528464495483671,0.275708767915363751,0.335270400340304919,0.351366087668530003
5,0.519047619047619091,0.302502822431478913,0.325322947752319125,0.374508973882850593,0.40079853505401436
6,0.546428571428571486,0.357457778570668072,0.369044350649214092,0.409125546430013587,0.425580243607287134
7,0.550000000000000044,0.383934041164401385,0.395141023560623805,0.43082072976129987,0.440295223204597519
8,0.597023809523809512,0.368749949164071944,0.394609444868975423,0.416086526755053587,0.427396780048156399
9,0.608928571428571486,0.406018332074829236,0.420354685751679114,0.438558208488788792,0.447221848527322385
10,0.585714285714285632,0.400250211225887331,0.405788457100038469,0.417147191699012598,0.422039478964563841
