m,sprevenue,gwrevenue,gerevenue,owrevenue,oerevenue
7,0.716918784675995679,0.71550910810238133,0.708216345876145903,0.715762455270293585,0.707114995331662999
8,0.709312038981982029,0.70661546938520714,0.699033289327888108,0.703880454362041164,0.696653967743713576
9,0.674850425378341168,0.670378126261557239,0.66767049982970561,0.674494479329073027,0.665310753565499624
10,0.6733029251638325,0.669182504720358451,0.668834448000547033,0.671065407500319067,0.670171857922512659
