2,2,0.25,37.8956161415252,0.10213744,38.4075385678207,0.15727912
2,2,0.5,70.6703847924756,0.0870620100000002,71.3850209597197,0.13750023
2,2,0.75,95.6577144870442,0.0923294300000001,91.8441689837345,0.14060299
2,2,1,109.649553488006,0.0875544899999998,103.347603368793,0.12563938
2,3,0.25,48.5602058804177,0.0894010600000001,50.8218131888137,0.13078217
2,3,0.5,87.8296064432758,0.0878395600000001,86.8220228125213,0.12783419
2,3,0.75,120.239120351072,0.0935327399999999,104.823193472503,0.1468914
2,3,1,136.229143752674,0.0879431300000001,117.86634682616,0.12757156
2,4,0.25,82.2676956263852,0.0936881300000001,80.1158196524695,0.17429688
2,4,0.5,118.274528234886,0.0961351000000001,105.627249890565,0.14940885
2,4,0.75,142.264332119831,0.0897701400000001,124.359728411409,0.15025201
2,4,1,156.114467077714,0.0872316199999999,129.793589908663,0.13346101
2,5,0.25,82.0849847699477,0.0905913299999999,77.240725070149,0.14846151
2,5,0.5,128.398436765265,0.0910215900000001,110.556788791389,0.15603875
2,5,0.75,149.970287827721,0.0994030200000002,131.751410121887,0.14220729
2,5,1,165.057961326622,0.0868143999999999,142.487816075886,0.13871864
2,6,0.25,86.5813931583309,0.08841421,79.5505353855901,0.13778983
2,6,0.5,137.136182412584,0.0989282200000001,123.22334773391,0.15712742
2,6,0.75,155.127906886032,0.0888861300000001,135.068847185732,0.15193533
2,6,1,169.911920111722,0.0982120799999999,145.147360420299,0.13714742
2,7,0.25,104.775913600442,0.0879604099999999,99.8205070667638,0.1507773
2,7,0.5,144.767698651541,0.08960829,121.36762759834,0.14153979
2,7,0.75,165.893313621493,0.10429268,142.045231397885,0.16132737
2,7,1,176.705268652748,0.0923765299999999,152.315864881237,0.14757183
2,8,0.25,110.46318945628,0.0948800900000001,98.3080602810523,0.14538374
2,8,0.5,153.125414245877,0.0921623900000001,132.935435585517,0.1436792
2,8,0.75,166.879443248556,0.0925564099999999,148.615098121181,0.13820903
2,8,1,179.43533810514,0.13150862,160.276950297839,0.16967432
2,9,0.25,120.088311527856,0.1028792,108.503030292379,0.17029411
2,9,0.5,159.742907364077,0.08682896,141.834605374673,0.13661207
2,9,0.75,172.209369852194,0.0947206700000001,146.070207621939,0.13661948
2,9,1,181.112622523188,0.10208706,154.762084050995,0.1540886
2,10,0.25,123.83232445016,0.10212809,111.211092478957,0.16679157
2,10,0.5,158.491180083709,0.09906446,146.759613281925,0.16395855
2,10,0.75,176.583657328816,0.0973206899999998,154.167262922192,0.1614327
2,10,1,181.714470681236,0.0940441800000001,153.666181774606,0.15544033
2,11,0.25,134.253104588337,0.0942109499999999,116.254199623356,0.14521683
2,11,0.5,167.941999326726,0.0903086999999999,145.238252851517,0.14011544
2,11,0.75,172.850820678951,0.0953241899999998,146.794488936297,0.15582172
2,11,1,184.3625430683,0.0892257700000002,160.437789682159,0.14761444
2,12,0.25,143.317131510024,0.0939505299999999,126.582631276688,0.1663453
2,12,0.5,169.024119817812,0.1023301,151.792027593042,0.15353767
2,12,0.75,181.139800429195,0.0933898100000001,159.120013791914,0.14146334
2,12,1,183.057103430342,0.11305035,154.102892208485,0.15570294
2,13,0.25,133.6942073925,0.0959533100000001,119.136111172819,0.17384153
2,13,0.5,168.785232300106,0.0984576300000001,147.217269207086,0.15530709
2,13,0.75,182.300137876703,0.09019096,156.79211502396,0.14585083
2,13,1,183.710743575591,0.09697572,161.799279742501,0.14834659
2,14,0.25,138.541184606961,0.0931975699999999,120.555293382595,0.1652708
2,14,0.5,169.928587734255,0.0891544399999999,147.307352160748,0.14710995
2,14,0.75,184.269495826684,0.09541446,162.505557428123,0.15388039
2,14,1,185.643771464054,0.10856192,156.266844095843,0.15092498
2,15,0.25,142.25306333598,0.0966748100000002,124.460970455552,0.19242234
2,15,0.5,178.082103250023,0.10407062,155.478216718891,0.17361032
2,15,0.75,182.51060155102,0.09277146,159.050973765792,0.15086979
2,15,1,187.669160401934,0.10448663,165.853999307146,0.15369727
2,16,0.25,152.701404657265,0.0996249799999998,135.390106223089,0.17794222
2,16,0.5,177.076386840555,0.10715744,155.321197013783,0.15916616
2,16,0.75,182.80296058877,0.0992930600000002,156.479498726508,0.16297941
2,16,1,186.143774672442,0.0980291800000001,157.43698067856,0.16415967
2,17,0.25,157.103728911285,0.11012486,140.825305802614,0.16480217
2,17,0.5,175.944943261152,0.10632879,159.755246334261,0.18010839
2,17,0.75,185.141220775015,0.0996032299999998,162.036652969507,0.15132458
2,17,1,188.224575372266,0.0957110900000001,164.590587727141,0.16636264
2,18,0.25,156.734844334285,0.1012149,135.922183502479,0.15411291
