2,10,0.75,0.963645546047551,128.187291438037,47.95711478,0.03,0.015,0.59,120.958278196363,2.56356951,0.03,0.015,0.58,144.070976555447,0.36287524
2,10,1,0.968207962843044,125.82913324632,71.92284897,0.03,0.015,1.13,117.011669556275,2.90286425,0.03,0.015,1.07,150.4466047476,0.41153951
2,11,0.25,0.978064029465981,86.5401630274971,16.6032253,0.02,0.00999999999999999,0.12,83.6214427255378,2.30657938,0.02,0.00999999999999999,0.06,82.8914492222105,0.2560034
2,11,0.5,0.943825115893248,111.033977331313,39.0806716,0.04,0.02,0.52,107.999075185115,2.4925155,0.04,0.02,0.45,111.803046132415,0.30649783
2,11,0.75,0.936964366523075,129.750960478578,59.41280937,0.03,0.015,0.83,122.257861406823,2.63698978,0.03,0.015,0.66,151.047241742579,0.37251708
2,11,1,0.971824627866802,124.687038030364,65.9674435,0,0,1.21,117.31481622558,3.45854678,0,0,1.2,155.408148952651,0.40376416
2,12,0.25,0.97680293830375,91.7672814332774,23.86201018,0.04,0.02,0.2,92.6373936123287,2.27515254,0.04,0.02,0.13,80.3725911987705,0.26320645
2,12,0.5,0.966339462024552,115.335841520156,47.87864562,0.05,0.025,0.62,110.146308410853,2.50438591,0.05,0.025,0.61,141.501617424632,0.31896736
2,12,0.75,0.954810646437963,128.980187520846,58.37770703,0.03,0.015,1.08,127.543832198888,2.83654199,0.03,0.015,0.83,156.154906682277,0.38302145
2,12,1,0.972286030614534,132.820490214136,65.70914815,0.04,0.02,1.13,121.813029599406,3.65539523,0.04,0.02,1.11,157.795030513876,0.44391715
2,13,0.25,0.966913778767732,96.7722039505638,29.93323509,0.04,0.02,0.25,91.2703970247999,2.96403133,0.04,0.02,0.16,93.7399744993264,0.29261633
2,13,0.5,0.943141136991243,129.602902134398,53.26416149,0.02,0.01,0.79,126.641272624546,2.89698943,0.02,0.01,0.47,149.951145879006,0.35881377
2,13,0.75,0.958167325260987,135.735324947862,55.83243835,0.02,0.01,1.14,123.245766704195,3.22476681,0.02,0.01,1.32,167.058537283691,0.48531109
2,13,1,0.975156079909816,144.809855042916,66.11399574,0,0,1.11,134.472462271582,2.71496714,0,0,1.08,176.763970212901,0.50154565
2,14,0.25,0.977067096033454,89.8990091267724,22.38835974,0.04,0.02,0.21,90.2992517260759,2.31468999,0.04,0.02,0.17,85.955341044402,0.27790742
2,14,0.5,0.953444315150507,130.496032086363,58.3326079,0.04,0.02,0.84,127.905398100404,3.29481853,0.04,0.02,0.5,151.824106192172,0.36378068
2,14,0.75,0.962178883237281,143.632595092171,67.1814833,0.07,0.035,1.03,138.873163663073,3.08784436,0.07,0.035,0.76,177.127265834698,0.44327149
2,14,1,0.971337341233193,149.846671450031,66.54695218,0.05,0.025,1.3,130.899802035909,2.88196274,0.05,0.025,1.52,175.730953026562,0.48860515
2,15,0.25,0.983997742256315,102.070512007053,31.70299043,0.05,0.025,0.26,101.998603437718,2.42173603,0.05,0.025,0.18,103.216746258082,0.29865432
2,15,0.5,0.945235658416095,125.120617148782,72.85272631,0.00999999999999999,0.005,1.11,116.975076167589,2.892961,0.00999999999999999,0.005,0.9,154.84326937391,0.42238891
2,15,0.75,0.968027631865381,150.956254510053,68.66622445,0.04,0.02,0.87,136.397616919113,2.95385587,0.04,0.02,1.1,179.766665590052,0.44135791
2,15,1,0.977361110601991,161.554918609359,83.62679813,0.02,0.01,1.06,153.08555970184,3.29019035,0.02,0.01,1,183.565042916572,0.52909191
2,16,0.25,0.972976791025811,99.6648275002287,34.05425437,0.05,0.025,0.38,101.876420402123,3.01286537,0.05,0.025,0.37,112.734533589497,0.33898946
2,16,0.5,0.948310267769344,131.383941882325,55.0507731,0.02,0.01,0.99,127.700915289802,2.84168782,0.02,0.01,0.8,166.104804327091,0.43744729
2,16,0.75,0.947080700131525,149.520171606413,85.33780934,0.02,0.01,1.49,134.869888451133,2.86806578,0.02,0.01,1.5,187.032026989485,0.61032048
2,16,1,0.977341705136442,151.957294720693,80.61371861,0.02,0.01,1.55,139.579515174096,2.77570943,0.02,0.01,1.57,185.344230677413,0.56447682
2,17,0.25,0.977520864554549,107.026082782737,29.80391792,0.04,0.02,0.4,104.279104582171,2.44542004,0.04,0.02,0.35,115.322225472673,0.34300544
2,17,0.5,0.949119403459975,139.523143568824,57.92372859,0.01,0.005,0.9,125.406340937933,2.65788102,0.01,0.005,1.01,169.432676110303,0.4005242
2,17,0.75,0.964165549297019,154.07829138394,84.90744375,0.01,0.005,1.44,146.160171052835,2.71814812,0.01,0.005,1.32,203.288915519417,0.46919488
2,17,1,0.981422025823624,171.095514768676,76.98261428,0,0,0.99,154.920037207342,3.18662636,0,0,1.36,204.766592297792,0.599379
2,18,0.25,0.957893361175121,108.581311866801,38.33601107,0.05,0.025,0.6,104.592127914947,2.3501331,0.05,0.025,0.38,115.314589980722,0.32572328
2,18,0.5,0.951069174192552,142.160807153554,60.83324717,0.02,0.01,1.13,141.654793707583,3.51654313,0.02,0.01,0.9,186.467730681408,0.41044684
2,18,0.75,0.967539230816232,164.411817836611,56.22778453,0,0,1.23,150.54635970413,3.41212349,0,0,1.47,223.299889211004,0.53723721
2,18,1,0.979601485990153,168.149036485482,68.12833026,0.01,0.005,1.24,153.116900847961,2.76676596,0.01,0.005,1.59,210.469368174761,0.61617961
2,19,0.25,0.960080294019476,117.364440647582,34.18056726,0.00999999999999999,0.005,0.54,115.898840647343,2.71118607,0.00999999999999999,0.005,0.39,126.988586655955,0.33538355
2,19,0.5,0.960638508151313,137.405035303404,62.7943369,0.02,0.01,0.99,137.655546760439,2.93674951,0.02,0.01,0.86,182.311347184914,0.437476
2,19,0.75,0.971581483354492,161.349058226312,65.89927312,0.03,0.015,1.26,155.002769803071,2.64753571,0.03,0.015,1.19,212.39080181997,0.51899809
2,19,1,0.979037731192914,171.909645291421,81.53802385,0.05,0.025,1.22,154.39909153236,2.93075675,0.05,0.025,1.82,215.989081970833,0.63110315
2,20,0.25,0.965394600923024,113.456827244079,47.16674967,0.08,0.04,0.66,110.419947819273,2.6117346,0.08,0.04,0.48,131.726017595506,0.36002482
2,20,0.5,0.956772871962092,161.029206795481,60.95018483,0.01,0.005,1.03,151.175222699565,2.5246614,0.01,0.005,1.03,209.177654760889,0.43948291
2,20,0.75,0.956324799647225,173.665192962545,76.72834359,0.00999999999999999,0.005,1.45,157.05361399016,2.9004135,0.00999999999999999,0.005,1.63,214.764874732518,0.5492248
2,20,1,0.98454067836203,178.453408466409,79.73240613,0.02,0.01,1.62,155.780505465758,3.36903561,0.02,0.01,2.49,220.213754054563,0.67756801
3,2,0.25,1,29.9573172478713,7.97196589,0.18,0.084890528548337,0,30.1370530944967,3.09493954,0.18,0.084890528548337,0,14.1609952723962,0.19628135
3,2,0.5,0.998380496841729,51.7419688261418,14.96109628,0.52,0.214652315706238,0.00999999999999999,52.9357114200362,2.42959555,0.52,0.214652315706238,0.00999999999999999,30.3833940374679,0.241089
3,2,0.75,0.999346677405465,58.9985976686068,27.7545982,0.75,0.280680578564349,0.02,59.5808830637427,3.0734556,0.75,0.280680578564349,0.00999999999999999,37.9604062692684,0.2675361
3,2,1,0.991341973139882,57.7716775305064,37.77819144,0.85,0.288333333333333,0.07,57.2834623646376,2.93611699,0.85,0.288333333333333,0.00999999999999999,24.3186640093661,0.31190752
3,3,0.25,0.996118024953453,45.8813433663316,8.69558031,0.18,0.0801227053278014,0.00999999999999999,47.3046729767876,3.1898121,0.18,0.0801227053278014,0.00999999999999999,32.1489955681622,0.22393658
3,3,0.5,0.996680138284224,63.2627468179581,17.69494382,0.35,0.142680187527759,0.02,65.3574556979864,2.48914105,0.35,0.142680187527759,0.02,52.0723941801228,0.28412639
3,3,0.75,0.969861106995445,86.6218571202747,39.3740488,0.35,0.129415097989766,0.12,84.5868311735269,2.62508917,0.35,0.129415097989766,0.05,70.4104293944889,0.317941
3,3,1,0.99010188237729,76.1829543035788,46.52848197,0.46,0.158333333333333,0.09,74.8347021860517,2.77239532,0.46,0.158333333333333,0.06,57.890487713284,0.35223633
3,4,0.25,0.988030722645878,62.7422360376565,9.59325858,0.2,0.0736933209205151,0.03,63.9773988359414,3.02466734,0.2,0.0736933209205151,0,43.0372180190761,0.257507
3,4,0.5,0.981920118724368,96.1330675955478,29.15472154,0.32,0.115071716833882,0.1,102.233235828372,2.56373682,0.32,0.115071716833882,0.09,81.0398970649095,0.30798082
3,4,0.75,0.983776796422374,88.1728599010183,44.96336117,0.26,0.096648246432986,0.12,91.4579169886497,2.76195649,0.26,0.096648246432986,0.08,76.6674476391689,0.45232191
3,4,1,0.983338311745212,91.2757570296641,64.97565759,0.19,0.0666666666666667,0.31,86.7039182582676,2.77837646,0.19,0.0666666666666667,0.17,84.490739861705,0.39516412
3,5,0.25,0.98912531948117,69.3378322648038,13.71887433,0.24,0.0982466724437253,0.07,70.9346721618142,2.9187864,0.24,0.0982466724437253,0.02,44.4411129114056,0.27294732
3,5,0.5,0.978918479840533,96.0445959250341,37.18855476,0.27,0.0945583422068381,0.15,97.6164935210344,2.55703358,0.27,0.0945583422068381,0.07,82.1243708991485,0.40979175
3,5,0.75,0.981771501605897,103.264576825112,54.39956008,0.14,0.047035020818171,0.26,99.0576850878853,3.0280221,0.14,0.047035020818171,0.21,116.93454834155,0.45575624
3,5,1,0.985306639846744,97.0928145649248,82.2125809,0.16,0.0533333333333333,0.36,93.0176204087572,2.97759891,0.16,0.0533333333333333,0.17,107.817826234923,0.44144265
3,6,0.25,0.984494308493885,84.0606383234576,16.43684239,0.19,0.0639103010388146,0.07,86.4597364643877,2.98853907,0.19,0.0639103010388146,0.01,72.0416275944765,0.28588021
3,6,0.5,0.975135972420865,113.420312852998,45.6644444,0.19,0.0665564597948264,0.26,113.808830051723,2.69232003,0.19,0.0665564597948264,0.16,119.805640833809,0.39069287
3,6,0.75,0.947883447702575,95.2351342345466,60.33450125,0.12,0.0416666666666667,0.52,90.3265987315248,2.98600896,0.12,0.0416666666666667,0.51,107.940644973681,0.43876266
3,6,1,0.983186927807988,122.669924574973,106.75280793,0.12,0.04,0.43,114.720848341175,2.85383683,0.12,0.04,0.34,127.912130144527,0.58734149
3,7,0.25,0.980789643699129,94.8592523329154,22.68204775,0.15,0.0559876000721523,0.18,93.5247422825308,2.62089769,0.15,0.0559876000721523,0.11,76.771629212018,0.30739322
3,7,0.5,0.959571600952521,117.633035886933,54.24928919,0.11,0.0352514710883066,0.44,118.2452224421,3.38530176,0.11,0.0352514710883066,0.38,136.288267994851,0.44901432
3,7,0.75,0.961791508500603,126.940666527726,88.09878008,0.09,0.0334609475902931,0.49,123.281783043824,2.84751373,0.09,0.0334609475902931,0.44,148.026384470986,0.55405991
3,7,1,0.973284614086657,128.023626968556,106.55107474,0.06,0.02,0.67,120.534291202692,3.22758911,0.06,0.02,0.42,139.182583791493,0.55649126
3,8,0.25,0.980053508040683,101.847259280542,25.7409894,0.16,0.0585920225753233,0.19,103.741307773446,2.87946721,0.16,0.0585920225753233,0.08,84.4258904399202,0.32195214
3,8,0.5,0.945747796410273,124.137993776754,54.1881499,0.07,0.0211364967396468,0.52,123.270411410112,2.85326283,0.07,0.0211364967396468,0.42,138.299300729163,0.64392783
3,8,0.75,0.959171269294566,137.822084371697,77.90878002,0.04,0.0141367189445449,0.66,127.489202395031,3.02241099,0.04,0.0141367189445449,0.62,165.804121515736,0.54557923
3,8,1,0.982066378750377,140.081889408099,112.52729629,0.05,0.0166666666666666,0.63,130.51021928516,2.96045044,0.05,0.0166666666666666,0.59,151.659965117288,0.5458158
3,9,0.25,0.970223481395898,105.709792561916,24.03418446,0.07,0.0236247602025487,0.24,108.139197641482,3.06772666,0.07,0.0236247602025487,0.1,88.9920475946906,0.31728205
3,9,0.5,0.949735961970733,132.154916028092,54.46293196,0.07,0.0266666666666667,0.69,138.819877607935,2.88734977,0.07,0.0266666666666667,0.35,152.374007356907,0.47845097
3,9,0.75,0.960824788649409,146.763517497666,106.46070817,0.08,0.0260590868208735,0.86,132.07008196898,3.15455685,0.08,0.0260590868208735,0.79,170.053254503326,0.59803816
3,9,1,0.975452029305063,145.011164921886,122.2683204,0.07,0.0233333333333333,0.76,139.113548487829,3.37170434,0.07,0.0233333333333333,0.53,164.443429248176,0.66178041
3,10,0.25,0.971554769768356,107.929069243236,25.37261273,0.19,0.0583594888952682,0.24,107.685096315791,2.45323387,0.19,0.0583594888952682,0.15,98.7165347409528,0.34914274
3,10,0.5,0.942169963713944,128.712719706437,58.07578632,0.09,0.0316000328730675,0.69,124.581414762789,3.32644252,0.09,0.0316000328730675,0.57,141.696073286402,0.50238122
3,10,0.75,0.961221602118507,161.13896603487,93.14965679,0.03,0.01,1.01,145.829646632958,3.00962497,0.03,0.01,1.01,196.1153811572,0.599184459999999
3,10,1,0.979441864333973,156.889488650115,151.76386501,0.01,0.00333333333333334,0.88,139.657876616397,3.25387691,0.01,0.00333333333333334,1.04,178.868626236117,0.63812028
3,11,0.25,0.970282394473342,119.95441767648,33.1442351,0.13,0.050517741535116,0.19,122.609688190103,2.5119183,0.13,0.050517741535116,0.11,128.290017059409,0.38590108
3,11,0.5,0.948761454782296,152.867649694996,73.86754364,0.09,0.030996847707928,0.66,150.94256665559,2.78341581,0.09,0.030996847707928,0.55,176.880476025419,0.56546941
3,11,0.75,0.964613844627374,158.018272640279,97.98657389,0.02,0.00833333333333333,1.25,150.376390394093,3.2123112,0.02,0.00833333333333333,1.11,211.701190079049,0.68162162
3,11,1,0.977764336296407,159.758428845661,146.03024261,0.04,0.0133333333333333,1.12,142.349881525566,3.24910255,0.04,0.0133333333333333,1.24,168.287541920056,0.645048
3,12,0.25,0.960398508085288,111.169338583354,44.21665843,0.14,0.0447570198050735,0.36,111.099341169342,2.54481638,0.14,0.0447570198050735,0.31,114.901445116238,0.40654861
3,12,0.5,0.944134107680547,154.545361032813,71.0026314,0.07,0.0231100892085483,0.93,148.438107184266,2.85503024,0.07,0.0231100892085483,0.76,174.997284564484,0.59650861
3,12,0.75,0.946257673132433,158.962532467688,107.2199602,0.04,0.0159326834862168,1.25,145.787938697124,3.20840055,0.04,0.0159326834862168,1.23,188.733187255066,0.64304607
3,12,1,0.979318066184678,167.333688256438,165.76184227,0.05,0.0166666666666667,1.1,151.60933184151,3.28149617,0.05,0.0166666666666667,1.12,175.168372630741,0.84824935
3,13,0.25,0.963010531248396,128.938078007831,45.26217295,0.1,0.0331554181229569,0.49,135.448000984879,2.48493609,0.1,0.0331554181229569,0.26,130.393972190674,0.48017835
3,13,0.5,0.941964035802416,155.524041518561,69.82564964,0.03,0.0104565131129339,1.12,148.44443802094,3.03828029,0.03,0.0104565131129339,1.12,195.27005510788,0.574224
3,13,0.75,0.948428145845282,163.12611996453,117.10207637,0.01,0.00333333333333334,1.48,154.082252912328,2.85066513,0.01,0.00333333333333334,1.42,196.250565880762,0.64069438
3,13,1,0.984316897336941,176.172224136249,159.66647775,0.04,0.0133333333333333,1.35,165.025559043057,3.37977173,0.04,0.0133333333333333,1.34,210.116045480082,0.807402080000001
3,14,0.25,0.962155782298661,126.116958973829,48.34895116,0.04,0.0160864156106823,0.4,125.811797097605,2.95423055,0.04,0.0160864156106823,0.3,128.492560223145,0.51641001
3,14,0.5,0.940805003869552,157.761914124883,75.20952116,0.07,0.022194519088753,1.08,155.560659748423,2.78050704,0.07,0.022194519088753,1.05,190.364203120444,0.61451093
3,14,0.75,0.962067067709084,182.363261763055,108.67985868,0.05,0.0166666666666667,1.16,172.856178078784,2.96521598,0.05,0.0166666666666667,1.2,218.136833997932,0.81415893
3,14,1,0.983975794057736,178.848281219523,148.67732403,0.04,0.015,1.34,162.588346453291,3.22829766,0.04,0.015,1.42,203.127651732215,0.899786209999999
3,15,0.25,0.970815696433231,133.66992088338,43.43572495,0.06,0.0208729979715712,0.42,135.440283697537,3.61911725,0.06,0.0208729979715712,0.39,159.90260186711,0.45616691
3,15,0.5,0.943571847436643,183.60900041369,67.22896995,0.02,0.00666666666666667,1.18,172.288261274681,2.74835063,0.02,0.00666666666666667,1.02,225.392178460764,0.66152502
3,15,0.75,0.946645180947876,190.157939763371,97.7222874,0.04,0.0166666666666667,1.26,162.14943702844,3.51114485,0.04,0.0166666666666667,1.65,217.207835976413,0.75542908
3,15,1,0.97608899587819,182.024923570433,150.57744265,0,0,1.53,162.346457391092,3.09249392,0,0,1.86,202.810854492015,0.835077169999999
3,16,0.25,0.954695263610037,139.902317994245,49.89611952,0.06,0.015753848935112,0.68,145.565318133619,2.91282986,0.06,0.015753848935112,0.43,158.378343054074,0.47819654
3,16,0.5,0.936633789470181,168.280257351922,77.33325314,0.02,0.00632209491671173,1.2,163.533403824651,3.24152826,0.02,0.00632209491671173,1.01,215.034659791023,0.65784533
3,16,0.75,0.965733290459129,193.170859869366,138.94191418,0.04,0.0133333333333333,1.13,187.002225145745,2.97869472,0.04,0.0133333333333333,1.22,229.480768559609,0.82217557
3,16,1,0.979462869946501,185.634273283853,164.98344801,0.02,0.00666666666666667,1.9,163.94463403946,3.27528405,0.02,0.00666666666666667,2.24,218.108955501351,0.80307073
3,17,0.25,0.950266112533289,141.194712157639,53.21274722,0.05,0.016468148534476,0.76,144.251053537493,2.57337059,0.05,0.016468148534476,0.63,170.812926307565,0.52151869
3,17,0.5,0.95344773986324,172.53272117248,86.62090685,0.03,0.0111362971346395,1.2,180.57421044195,2.92268964,0.03,0.0111362971346395,0.85,220.206948588728,0.69181244
3,17,0.75,0.955750392490786,187.639581343135,139.727074,0.03,0.011472006354409,1.65,174.540954166013,3.2867213,0.03,0.011472006354409,1.63,236.050406275743,0.85983575
3,17,1,0.980980971340004,212.730068080338,130.67329095,0.02,0.00666666666666667,1.52,185.995564029607,3.25132738,0.02,0.00666666666666667,2.08,252.293301591815,0.962583650000001
3,18,0.25,0.961441995724944,137.210639626078,55.53868209,0.06,0.0223094783297271,0.65,133.976891930444,2.57332198,0.06,0.0223094783297271,0.55,154.902550414579,0.49168093
3,18,0.5,0.9230097128276,196.311705231167,82.69881151,0.03,0.0103339544246114,1.15,178.764557463923,3.06410421,0.03,0.0103339544246114,1.23,220.309014784676,0.76021959
3,18,0.75,0.962857361132677,198.764341549195,101.38092512,0,0,1.86,181.818648106183,3.0394129,0,0,2.11,253.262365566573,0.80406012
3,18,1,0.981346964835855,199.283628646125,151.59575799,0.01,0.00333333333333333,1.49,173.852520136395,3.22144306,0.01,0.00333333333333333,2.43,233.135059749069,0.94599809
3,19,0.25,0.945804526722466,161.538521836738,58.14646259,0.02,0.00672857456639456,0.78,164.482371853738,2.93116822,0.02,0.00672857456639456,0.59,180.208167464017,0.55094836
3,19,0.5,0.935423895958878,193.133647430182,101.32252582,0.02,0.00523830161964029,1.38,184.472170488575,2.85639009,0.02,0.00523830161964029,1.46,230.822987746111,0.77065376
3,19,0.75,0.960344565453408,200.148717443042,121.5573357,0.04,0.0133333333333333,1.57,185.755785518096,3.32632671,0.04,0.0133333333333333,1.77,243.65143606384,0.98011281
3,19,1,0.983985958558671,216.486406151457,167.5776675,0,0,1.91,197.139345625134,3.45872237,0,0,2.22,263.521562501772,1.12442548
3,20,0.25,0.951428439043479,152.015170075383,54.67086132,0.07,0.0278291863264865,0.64,153.270351735464,3.08563138,0.07,0.0278291863264865,0.46,172.495202438544,0.60036325
3,20,0.5,0.936203437611077,196.514092131159,95.6141315,0.03,0.00821636339666785,1.44,183.814008066554,3.47671585,0.03,0.00821636339666785,1.44,242.246127739645,0.75500742
3,20,0.75,0.960799643207647,210.987486541123,139.44306156,0,0,1.67,185.145251108767,3.05770496,0,0,1.99,246.328290508132,0.8518678
3,20,1,0.985644485036872,204.413695793576,178.16939247,0,0,1.85,187.242381036193,3.17652231,0,0,2.21,246.020202171385,0.96568662
4,2,0.25,0.998958969203615,39.4341134296473,10.28625817,0.26,0.10874662426805,0.01,39.4704383731845,2.84257745,0.26,0.10874662426805,0,27.9532110973995,0.24311864
4,2,0.5,0.997041581291961,62.0938418063178,15.64357508,0.76,0.261686156483431,0.01,63.9516083839896,2.78869236,0.76,0.261686156483431,0.01,30.6108574888808,0.30661347
4,2,0.75,1,73.8963587782486,24.47811063,1.25,0.358586246180038,0,74.6147891635686,2.64001222,1.25,0.358586246180038,0,28.5505940236344,0.38627084
4,2,1,0.99952003868586,65.3758812533569,40.54710511,1.62,0.409166666666667,0.02,65.3329721205505,2.84404325,1.62,0.409166666666667,0.01,24.0476935141012,0.46239587
4,3,0.25,0.99039209558982,61.9488542914405,10.43813725,0.32,0.122536592046498,0.03,62.1273498634798,3.01474187,0.32,0.122536592046498,0.02,38.8030977965337,0.27070994
4,3,0.5,0.981662937529411,84.8319592619428,24.34233829,0.71,0.219114646184138,0.06,85.2143105618063,2.60898113,0.71,0.219114646184138,0.08,40.46576351772,0.3802876
4,3,0.75,0.987171713188075,82.1194262346017,41.4119891,0.78,0.218344974104832,0.04,84.9028077850896,2.81870925,0.78,0.218344974104832,0.02,44.6220604049,0.48900593
4,3,1,0.993461556287559,75.3636355008163,58.85795334,0.71,0.179166666666667,0.03,74.9743625595624,3.00353229,0.71,0.179166666666667,0,44.9115544483067,0.51170848
4,4,0.25,0.998185550453048,75.2313624255039,9.64162733,0.36,0.143669799730454,0.05,73.6113085272288,2.75332686,0.36,0.143669799730454,0.00999999999999999,46.1519324463933,0.30474753
4,4,0.5,0.984703660125932,94.5976197345928,35.41977551,0.56,0.161154047603595,0.07,102.645771666074,3.08705969,0.56,0.161154047603595,0.06,69.7497052647947,0.44064643
4,4,0.75,0.988293486041803,88.7670246009725,57.36031443,0.41,0.105830968367597,0.1,92.6943077874401,2.86727202,0.41,0.105830968367597,0.05,79.354226813236,0.4980692
4,4,1,0.991924123756941,86.3465048795065,69.81746147,0.45,0.115833333333333,0.12,86.5430778469417,3.37563016,0.45,0.115833333333333,0.03,68.4112312036684,0.68844977
4,5,0.25,0.98356381527453,78.1226303722518,14.05341886,0.36,0.131742374028373,0.05,77.8315795620572,2.46105625,0.36,0.131742374028373,0.01,58.2755390873589,0.33388379
4,5,0.5,0.978747547408326,103.422722631028,41.46630623,0.35,0.0922903849960832,0.16,109.33811168443,2.86072577,0.35,0.0922903849960832,0.11,91.7477330147965,0.5252878
