n,m,p,b,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,lpoptefficiency,lpoptrevenue,lpopttime,lpoptwe1,lpoptwe2,lpwfefficiency,lpwfrevenue,lpwftime,lpwfwe1,lpwfwe2,lpg1efficiency,lpg1revenue,lpg1time,lpg1we1,lpg1we2,lpg2efficiency,lpg2revenue,lpg2time,lpg2we1,lpg2we2
2,4,0.75,1,0.883768661770342,0.192911677892666,0.56049152,0,0,0.887173456546423,0.673570472790545,97.88769311,0.005,0.065,0.868389619299618,0.690564871412503,3.13348846,0.0025,0.045,0.876710018521947,0.651476057005628,2.81132854,0.0075,0.075,0.857166472616848,0.680733049873166,2.49822441,0,0.105
2,4,0.75,2,0.942986418682164,0.309711855225319,0.594489790000001,0,0.02,0.959544125292983,0.868104454937959,48.23289438,0.015,0.07,0.93914086588116,0.870564938913649,1.80353258,0.005,0.045,0.919415774747481,0.815315117509971,2.32537508,0.00749999999999999,0.095,0.925008739844214,0.848535029633139,1.80728163,0.01,0.095
2,4,0.75,3,0.974553531397162,0.27862815403965,0.4585489,0,0.03,0.967626922650886,0.93069175638599,29.88983302,0.035,0.085,0.954004978528339,0.924555758530734,1.88265469,0.015,0.09,0.91746335196337,0.88015692868627,1.46368259,0.0125,0.1,0.930061674633476,0.893899212339862,1.45767737,0.0125,0.145
2,4,0.75,4,0.968177942197788,0.246496249924337,0.38244245,0,0.035,0.978286926182997,0.946136471789245,18.81947587,0.0175,0.085,0.946464868380785,0.916875273421328,1.15517804,0,0.1,0.938765426968682,0.897521552128299,1.64316756,0.0025,0.1,0.937246392581649,0.907591287912534,1.1806983,0.005,0.135
2,4,1,1,0.855563848214383,0.252245361936266,0.57850143,0,0,0.862384335444944,0.622234653905933,77.82880079,0,0.115,0.864257141227385,0.625959613322569,3.46976358,0,0.135,0.864257141227385,0.625959613322569,3.69091076,0,0.11,0.86739170793601,0.6246765032361,3.20472654,0,0.115
2,4,1,2,0.941107512201129,0.435400966451028,0.68848831,0,0.04,0.946145742949418,0.790268265329094,41.03799759,0.035,0.135,0.918766432893545,0.778042357147958,2.45216467,0.0025,0.155,0.918766432893545,0.778042357147958,2.06472647,0.0025,0.09,0.918766432893545,0.778042402505722,1.96407884,0.0025,0.16
2,4,1,3,0.937892040424877,0.432427886575841,0.652901,0,0.115,0.955071030368729,0.877116015315448,31.86614379,0.0475,0.125,0.918964653671003,0.842703948851576,2.19313825,0.005,0.17,0.918964653671003,0.842703977310799,1.85993634,0.00749999999999999,0.125,0.918964653671003,0.842704031674294,1.32325341,0.005,0.215
2,4,1,4,0.970143716525111,0.407437907634057,0.600262599999999,0,0.145,0.980576909403085,0.945069495164125,19.90198282,0.035,0.14,0.952842575763961,0.924100832831099,1.60614304,0.0075,0.205,0.952842575763961,0.924100865622633,1.80714086,0.005,0.13,0.952842575763961,0.924100547926174,1.49833441,0.005,0.225
2,5,0.25,1,0.987652117957219,0.200998239943235,0.42552045,0,0,0.936689979626703,0.876963152397258,31.030691,0.002,0.125,0.943131636546577,0.883431126537359,1.33826126,0.002,0.09,0.938133209411305,0.864076371693283,1.4161764,0.002,0.115,0.935683965481996,0.881528181805514,1.57678581,0,0.12
2,5,0.25,2,0.991592085235605,0.454377972585452,0.558043080000001,0,0,0.98964338615051,0.97654037627611,8.68717403,0.00799999999999999,0.015,0.981273975035593,0.971885130563985,0.69719778,0,0.025,0.977488079241403,0.962435090358293,0.80022355,0.002,0.02,0.981273975035593,0.969898596118349,0.5912888,0.002,0.025
2,5,0.25,3,0.994088458041686,0.523539561772424,0.35959064,0,0,0.993781352084678,0.981444875202918,6.64941879,0.002,0.01,0.990315220900008,0.978178436193293,0.50606345,0.002,0.02,0.986967764371793,0.974830950389029,0.847068540000001,0.002,0.015,0.988401564021361,0.976264736313463,0.51376376,0.002,0.02
2,5,0.25,4,0.998920545953087,0.695275436675112,0.26549562,0,0,0.995721570751502,0.990623443483551,4.38529994,0.002,0.00999999999999999,0.998920545953087,0.990953232221442,0.4081933,0,0.005,0.986360582001999,0.977707125390917,0.37580306,0.004,0.005,0.9820821527535,0.976297979913088,0.58735342,0.004,0.00999999999999999
2,5,0.5,1,0.91984437014632,0.168124260351998,0.54945227,0,0,0.892003099825722,0.714032454393798,79.63607441,0.01,0.115,0.866827558581614,0.721322575778026,2.67607792,0.002,0.1,0.859546853906356,0.691634669621388,2.86810713,0.002,0.14,0.862537252099692,0.708873998285027,2.95189159,0,0.14
2,5,0.5,2,0.941993764977015,0.247759968832748,0.574596119999999,0,0.035,0.961695604324692,0.878658607347057,38.5777053,0.018,0.06,0.929527298084144,0.861276214257278,1.69596736,0.01,0.045,0.903341818686869,0.813715737613278,1.73874215,0.014,0.065,0.902576425763444,0.841442280257316,1.70917719,0.00799999999999999,0.09
2,5,0.5,3,0.977644775218667,0.297988019158865,0.45509453,0,0.03,0.973108211782561,0.941784477903882,24.9065314,0.016,0.065,0.949741588436706,0.931037994831015,1.19128174,0.004,0.055,0.94035410643129,0.908996949579476,1.09653672,0.01,0.045,0.94108641134963,0.912617492168892,1.24973521,0.01,0.09
2,5,0.5,4,0.983186212885515,0.36856844348192,0.49032375,0,0.005,0.98677850118949,0.958703099625165,15.3360809,0.016,0.035,0.973732590364788,0.949478659746254,0.9231551,0.00799999999999999,0.045,0.951070331666022,0.919167362277038,1.20501233,0.012,0.045,0.95515119537462,0.927628165319566,0.85159159,0.01,0.075
2,5,0.75,1,0.908983654782684,0.189255208508179,0.60277418,0,0,0.843942288096038,0.646838404919685,116.05962748,0.006,0.07,0.842825631579976,0.656225115568216,3.44699072,0.002,0.035,0.827595811681485,0.611267955876551,3.85641935,0.006,0.1,0.832694075309014,0.645594805042997,3.07506239,0,0.09
2,5,0.75,2,0.90681749444406,0.391470496853201,0.65011182,0,0.04,0.93366078067348,0.798552551782007,65.35194013,0.03,0.03,0.907634272795991,0.777644941249344,2.02832377,0.01,0.045,0.885216354104342,0.731502309845605,2.4077929,0.012,0.09,0.892342633812236,0.768649898330204,2.1675801,0.014,0.08
2,5,0.75,3,0.945590181395393,0.351703590908654,0.587916790000001,0,0.03,0.951547716156254,0.85009417798983,44.10135359,0.03,0.07,0.925445024957516,0.855742926145834,1.83158855,0.014,0.065,0.907838158144817,0.803864742674411,1.77179624,0.014,0.1,0.908129308426262,0.832561100303785,1.78543613,0.014,0.135
2,5,0.75,4,0.973041627594164,0.301492593354463,0.609148919999999,0,0.055,0.958425938066359,0.88965673371424,36.96778749,0.02,0.11,0.942394628432578,0.892624137930067,1.83725742,0.01,0.1,0.923032041821772,0.847249960003786,1.62253874,0.00799999999999999,0.11,0.939402479590705,0.874805274193525,1.40251366,0.01,0.14
2,5,1,1,0.841255432211383,0.293430671457859,0.72337462,0,0,0.842310370429937,0.602617487108464,95.20020553,0,0.09,0.840477214455393,0.602759838586733,3.95804627,0,0.165,0.840477214455393,0.602759838586733,4.27099004,0,0.125,0.838070322668494,0.599756772093921,3.84711604,0,0.1
2,5,1,2,0.889282004005945,0.415287293038234,0.73907509,0,0.03,0.938661488924318,0.717263653231285,56.33793535,0.022,0.06,0.913682261048005,0.698466994904368,2.51977804,0.01,0.09,0.913682261048005,0.698466994904368,2.56143773,0.01,0.07,0.916981782010985,0.698719533970639,2.27329222,0.01,0.055
2,5,1,3,0.898453830330213,0.44806033223839,0.73306244,0,0.045,0.9347068642412,0.763539935904118,39.72307594,0.032,0.1,0.909747626956216,0.754811476493877,2.12725852,0.014,0.145,0.909747626956216,0.754811532677056,2.50165971,0.018,0.1,0.909747626956216,0.754811440429522,1.80056583,0.014,0.095
2,5,1,4,0.921176737736598,0.463226711659042,0.635073950000001,0,0.125,0.968929196739413,0.835789805104401,33.76945092,0.038,0.09,0.920695241666733,0.793511497530905,2.16214679,0.012,0.145,0.920695241666733,0.793511497530905,1.94979717,0.012,0.085,0.920695241666733,0.793511497530905,1.61199358,0.012,0.185
2,6,0.25,1,0.976922501320366,0.200671408738898,0.527886580000001,0,0,0.942183168056608,0.869894958092373,31.60197136,0.00666666666666667,0.07,0.928468672870009,0.871985279311982,1.50800875,0,0.065,0.925019014092277,0.851250382941025,1.82907923,0.00333333333333333,0.075,0.929701933495339,0.86314242442822,1.48993719,0,0.085
2,6,0.25,2,0.985552340047504,0.326186792934492,0.45591785,0,0.005,0.981921050191738,0.951183289835083,17.42381525,0.00833333333333333,0.02,0.969383384088561,0.944228472034994,1.39653316,0.005,0.02,0.965004331088932,0.927916470744238,1.00780506,0.00333333333333334,0.03,0.970582686938973,0.94346444000881,0.95589969,0.00166666666666667,0.02
2,6,0.25,3,0.986701515357654,0.425783044228892,0.40527949,0,0.005,0.996690901807559,0.980452891238952,8.89264143,0.00833333333333333,0.015,0.986701515357654,0.967918036107156,1.18488595,0,0.015,0.979402357829474,0.960287593070136,0.70824073,0.00166666666666667,0.005,0.979402357829474,0.960618917065348,0.94077138,0.00166666666666667,0.025
