?column?
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1.0048174498477
1.01170248322148
1.01470838860237
1.00966650248494
1.0072034251515
1.00353484246861
1.00435290440898
1.00221742086254
1.00310961061201
1.00238736443427
1.00092914428235
1.00007014883749
1.00014311085834
1
1.00010156851726
1.00000629844173
1
1
1.00073320647633
1.00975465513112
1.04217067344802
1.01835403682732
1.03094776990788
1.01996539756939
1.01104711321067
1.01623492794979
1.01140107862787
1.00277544979972
1.00064050079118
1.00299046954651
1.00614046405788
1.00345605508762
1.00096516845826
1.00142249975554
1.0009366942933
1.00231310393504
1.06031791530102
1.06406563377972
1.07084441802679
1.06818168966117
1.0380187687252
1.01987137111577
1.03284505715207
1.00151222486909
1.01294026491174
1.01229517623649
1.00365118485327
1.00383062030418
1.00981535751568
1.00889746895056
1.0019037209848
1.00490370348904
1.00261600725731
1.00115894090807
1
1.08131557434282
1.08487095881831
1.1036716924398
1.07579028945164
1.07739777520859
1.02869898462435
1.02593252106228
1.00647216518585
1.01131396167923
1.00107801932548
1.00002971380266
1.01450526368993
1.00466043531625
1.00755621140324
1.00394818413478
1.00268385456879
1.00178557335656
1.00149340532178
1.00158079496603
1.08992329106268
1.13699388702509
1.11623209834993
1.07744080065204
1.10077254614875
1.05586166532296
1.0024015532877
1.00658330888097
1.01197382583472
1.0218880738778
1.00561220037288
1.00976271564346
1.0042113930226
1.00151413777426
1.00773099169991
1.00773748058386
1.00991011043255
1.00196353394614
1.00297371500923
1.10496600549913
1.11433162507792
1.20827709600384
1.14496924913314
1.09131998310323
1.04193977814558
1.02913979029945
1.01146661298992
1.01369360606148
1.00708272383939
1.01615418330584
1.00588717741872
1.00640599519794
1.00305677962934
1.0039156896654
1.0017884615529
1.01310946889388
1.12224005600458
1.16302102135162
1.18145515470978
1.18040668526854
1.12805581386088
1.02761217787529
1.00449086991106
1.01358591836111
1.00667556118709
1.00181096232045
1.00182988182917
1.00902939552523
1.00515187840676
1.15170683939274
1.19939451953428
1.20979089684635
1.19267962338971
1.15488992270514
1.06289905369524
1.01973844183096
1.00396259379937
1.00535177986703
1.00255053080614
1.15912036166793
1.22956173808208
1.21673837435438
1.25092245438446
1.22350572448239
1.15219621167974
1.08417906390011
1.00159668775779
1.0019151367031
1.0004302971493
1.18074455667902
1.22025838472729
1.24850298983426
1.24412061574272
1.23299546774546
1.17511376360903
1.10414562121713
1.19214766731067
1.2044324055084
1.27530791933678
1.28098377898791
1.19015398672287
1.19232240461264
1.13270465170515
1.07700325218684
1.16078973800418
1.26879927186869
1.29218051429368
1.31692827585
1.26070933498242
1.2250641841345
1.1465578163899
1.02553764593724
1.16135375898617
1.26234609405562
1.28063701579904
1.28912224642073
1.2704219033633
1.22980728182921
1.16349055130503
1.10354493148191
1.00602810693069
1.1656630180181
1.26097840076054
1.31714106310083
1.349769888302
1.28384003349017
1.24978671812399
1.18878425977282
1.1215841167218
1.00808559981851
1.18540065916534
1.27108964114287
1.3089201214671
1.31443131765794
1.28630260166585
1.26925551727682
1.24501305150808
1.14170452523776
1.03815745690756
1.18862409351513
1.2682266986322
1.31109743005103
1.3263024812375
1.30401549737361
1.26746085231746
1.28345899644779
1.1351533394864
1.06862097409525
1.18238178274364
1.24424918769056
1.35431808088617
1.31418150022875
1.31470451711028
1.30795166336422
1.27072248762015
1.07870367024908
1.12290067045558
1.18925306576192
1.23576473987317
1.34178979931956
1.32696172539516
1.38433165546221
1.3436387584954
1.25274789236582
1.18051656235884
1.03921197773692
1.0103358202618
