m,sptime,gwtime,getime,owtime,oetime
5,0.000170453275000000002,0.0562396880166666641,0.00420316407499999982,0.58583974773333336,0.547756830291666774
6,0.000279367550000000008,0.00639318789166666655,0.00653552810833333414,0.125048835316666662,0.0890669626166666617
7,0.000418432416666666604,0.00814657087500000009,0.00807928155833333335,0.15867435467499999,0.107120598024999986
8,0.000521193374999999893,0.00714480152500000104,0.00645368584166666759,0.21022330478333337,0.156442867483333331
9,0.000513918358333333419,0.00829130898749999914,0.00729105711250000073,0.228485772366666673,0.16841678604583335
10,0.000650949633333333319,0.0094126758041666661,0.00820517719583333319,0.23008608098333333,0.173640638904166644
