m,spmc,gwmc,gemc,owmc,oemc
2,0.50666666666666671,0.106111111111111114,0.11444444444444446,0.180000000000000021,0.186666666666666675
3,0.481111111111111101,0.158333333333333354,0.177777777777777785,0.238888888888888901,0.271111111111111136
4,0.409999999999999976,0.187777777777777793,0.211666666666666697,0.238333333333333369,0.269999999999999962
5,0.387619047619047696,0.196666666666666712,0.212857142857142884,0.249047619047619018,0.2661904761904762
6,0.392592592592592604,0.190370370370370384,0.217777777777777792,0.238518518518518491,0.260740740740740773
7,0.345000000000000029,0.195000000000000007,0.220000000000000029,0.238333333333333341,0.27416666666666667
8,0.368333333333333346,0.213333333333333319,0.216666666666666674,0.228333333333333333,0.255000000000000004
9,0.315000000000000002,0.161666666666666653,0.190000000000000002,0.201666666666666661,0.201666666666666661
10,0.268333333333333313,0.158333333333333326,0.153333333333333349,0.16333333333333333,0.168333333333333335
