m,spmc,gwmc,gemc,owmc,oemc
5,0.286666666666666681,0.205000000000000016,0.213333333333333347,0.244999999999999996,0.255000000000000004
6,0.315000000000000002,0.238333333333333341,0.251666666666666705,0.271666666666666723,0.28833333333333333
7,0.293333333333333335,0.221666666666666679,0.243333333333333346,0.184999999999999998,0.201666666666666661
8,0.296666666666666634,0.215833333333333349,0.234166666666666662,0.190000000000000002,0.20749999999999999
9,0.294166666666666687,0.210833333333333317,0.236666666666666692,0.182500000000000023,0.194166666666666682
10,0.284166666666666679,0.207500000000000018,0.234999999999999987,0.180833333333333346,0.184166666666666701
