m,spefloss,gwefloss,geefloss,owefloss,oeefloss
5,0.000945756513445579093,0.0102076556327197285,0.0151218355645761152,0.0140231049079054901,0.00757241965563569281
6,0,0.00127300152195295238,0.0150017267699186427,0.0107167733715537571,0.00962950885662489445
7,0,0.00485809112905602816,0.0132818141892771888,0.0123091410960939982,0.0147629123458995672
8,0.00529857458563402946,0.0278123768886859857,0.0102958419899866222,0.0206120072610119463,0.0150121018181664269
9,0.00316616364992740058,0.0265820682639062444,0.0113167402390259714,0.0191796972968216878,0.0133477578940973604
10,0.00214316838756323626,0.0199748065970330006,0.00771277722591382289,0.0097056823615637132,0.00897560917686316719
