m,spwinners,gwwinners,gewinners,owwinners,oewinners
5,0.769444444444444486,0.768333333333333313,0.777222222222222259,0.772777777777777786,0.770277777777777839
6,0.731944444444444509,0.740277777777777812,0.731944444444444509,0.733333333333333393,0.722222222222222321
7,0.730416666666666603,0.727142857142857091,0.72029761904761902,0.732499999999999929,0.731904761904761836
8,0.721904761904761827,0.717152777777777861,0.721036706349206358,0.733174603174603146,0.72536706349206348
9,0.712379298941798966,0.708697089947089909,0.705492724867724963,0.725347222222222143,0.722055224867724776
10,0.717989417989417955,0.70457010582010593,0.699424603174603088,0.711607142857142883,0.706574074074074021
