m,sprevenue,gwrevenue,gerevenue,owrevenue,oerevenue
5,0.681875317273341941,0.683072197596720776,0.666036892013001314,0.679350173179994909,0.669830719361815374
6,0.654948279020700852,0.650192880491097802,0.630807320980109387,0.646859917197560641,0.634569573362591344
7,0.639743875250287752,0.641151981954978578,0.623506699483669657,0.638941261863262611,0.629634703231700454
8,0.593202169572418003,0.604843989428956563,0.596378418231356289,0.612198001608665998,0.599319146792552493
9,0.586250440172356946,0.592394099424511156,0.584305236076063439,0.599740766454196828,0.588808347592722492
10,0.571752330431804734,0.574447275594002882,0.570650445173754961,0.584242058694016242,0.577657612652900943
