m,spef,gwef,geef,owef,oeef
2,0,0.0125000000000000024,0.00972222222222222238,0.00833333333333333322,0.00833333333333333322
3,0.00185185185185185171,0.0259259259259259252,0.0138888888888888899,0.0277777777777777797,0.0175925925925925902
4,0.00347222222222222246,0.0291666666666666706,0.0180555555555555573,0.0145833333333333353,0.0138888888888888899
5,0.00571428571428571515,0.0276190476190476195,0.0233333333333333344,0.0204761904761904812,0.0152380952380952416
6,0.0104938271604938273,0.0277777777777777762,0.017283950617283949,0.016666666666666663,0.017283950617283949
7,0.00773809523809523749,0.0238095238095238082,0.0148809523809523836,0.0130952380952380938,0.0071428571428571435
8,0.00416666666666666661,0.0208333333333333322,0.00625000000000000035,0.00833333333333333495,0.00937500000000000139
9,0.00925925925925925701,0.0351851851851851805,0.00925925925925925875,0.0194444444444444448,0.0138888888888888916
10,0.0133333333333333359,0.0241666666666666696,0.0149999999999999994,0.0116666666666666672,0.00916666666666666671
