m,spmcloss,gwmcloss,gemcloss,owmcloss,oemcloss
5,0.286666666666666681,0.205000000000000016,0.213907674551395366,0.245000000000000051,0.25503777032013808
6,0.315000000000000002,0.238333333333333341,0.251666666666666705,0.271666666666666723,0.28833333333333333
7,0.293333333333333335,0.221666666666666679,0.243333333333333346,0.184999999999999998,0.20171401260317498
8,0.29666666666666669,0.216965482765895112,0.235015190994552536,0.195630309079699499,0.212656057694630474
9,0.294166666666666687,0.213086222626899302,0.238949295591836863,0.183865639621344834,0.195580418957819357
10,0.284166666666666679,0.207923834170048838,0.233777068080908368,0.183625736346979485,0.186523449264731439
