m,spwelfare,gwwelfare,gewelfare,owwelfare,oewelfare
5,0.879046103135304513,0.886187665822055326,0.871973094274915761,0.888116022817723838,0.873233178584808423
6,0.861456481313488842,0.867461527186527692,0.850383814663258075,0.859987767983073303,0.84301786169384918
7,0.866485118722593817,0.867622887075989668,0.846207327747079741,0.871732374043553526,0.861463183772276486
8,0.848066182954385295,0.853055592638005789,0.839813207501894032,0.860772046347162534,0.844681357135280586
9,0.841058242291496616,0.84191868278341575,0.827320703838194005,0.856621407782031219,0.844344869242965812
10,0.844291108381468258,0.839312622676157694,0.824406230203809653,0.842297489754557427,0.832394811388930456
