m,sprevenue,gwrevenue,gerevenue,owrevenue,oerevenue
2,0.877070978345587893,0.907468538029250094,0.901096110031705866,0.917666988059848809,0.911242086017776676
3,0.779679661447372996,0.839618641381455255,0.820728955548725936,0.846069134168764614,0.828355890725108623
4,0.711680161248705812,0.763363464098949507,0.750009003816020314,0.782363753062865985,0.769565673017744256
5,0.657783233197182016,0.724339933851352313,0.711217142384234502,0.74111732252757001,0.725677800100712034
6,0.612114069488400525,0.70417378644198847,0.697858184364136047,0.738042125211492372,0.720819712566980408
7,0.582402362578761545,0.660081599932900942,0.649801723569998213,0.690454822808282076,0.681529631779114187
8,0.573845804744363197,0.682266643905362069,0.683801663596437237,0.726298779980757536,0.716859204692877339
9,0.565188457152718815,0.660692917765627663,0.658015375010488235,0.69791151293692244,0.702295691506580111
10,0.546513593064749337,0.645167596605836113,0.652040075929536611,0.693203994045310079,0.689373728520813911
