m,spwinners,gwwinners,gewinners,owwinners,oewinners
2,0.879166666666666541,0.913888888888888862,0.918055555555555625,0.926388888888888817,0.926388888888888817
3,0.819907407407407418,0.862037037037037046,0.874537037037037113,0.874074074074074225,0.871759259259259345
4,0.768287037037036935,0.781481481481481333,0.798842592592592493,0.825925925925925952,0.816435185185185097
5,0.749325396825397005,0.766785714285714404,0.781587301587301608,0.794841269841269904,0.789920634920635023
6,0.726666666666666683,0.760987654320987694,0.773827160493827271,0.793827160493827177,0.786913580246913602
7,0.728065476190476235,0.752291666666666692,0.758154761904761831,0.772797619047619011,0.755049603174603234
8,0.723214285714285587,0.72672619047619047,0.756468253968253901,0.783571428571428585,0.77031746031746029
9,0.718845899470899496,0.740142195767195865,0.758974867724867774,0.78915013227513231,0.805446428571428563
10,0.706064814814814756,0.718630952380952426,0.743604497354497296,0.763167989417989467,0.765945767195767235
