m,sptime,gwtime,getime,owtime,oetime
2,2.76937549999999993e-05,0.000925690436249999946,0.000831972936249999887,0.0583619290699999987,0.0386795188950000007
3,5.40850437500000028e-05,0.00154552752125000008,0.00135305939875000002,0.0698161274487500011,0.0538193584912499967
4,9.13962175000000021e-05,0.00212140150125000003,0.00201059162874999992,0.0790545833787500013,0.0652802633400000054
5,0.000185569297500000016,0.00285542489374999986,0.00271439069625000005,0.0910257330574999884,0.0755753018674999999
6,0.000221858384999999996,0.00343595721166666673,0.00314728286333333315,0.109625015265,0.0893360776566666653
7,0.000317737167499999992,0.00368082211749999957,0.00348459587250000025,0.128458189560000019,0.109983419277499994
8,0.000508270037499999969,0.00436470399500000009,0.00396368494250000022,0.145236883407499989,0.123314656147499993
9,0.00061421548999999998,0.00500159735750000008,0.00449241358000000007,0.167268878907500002,0.13454677445249999
